t_sec,x,y,z,solve_ms
47.7505,5.987240,3.972101,-5.050304,0.000
53.2513,5.472744,3.537071,-3.777014,0.000
58.7585,5.147449,3.196887,-2.829934,0.000
64.2685,4.911610,2.949245,-2.131785,0.000
69.7802,4.655871,2.697312,-1.600233,0.000
75.2828,4.596696,2.566460,-1.204392,0.000
132.3942,3.975848,1.204482,2.907728,0.000
132.4920,3.974779,1.202136,2.914812,0.000
132.5923,3.973690,1.199746,2.922027,0.000
132.6922,3.972605,1.197367,2.929210,0.000
132.7926,3.971515,1.194974,2.936433,0.000
132.8923,3.970436,1.192607,2.943579,0.000
132.9936,3.969346,1.190217,2.950796,0.000
133.0923,3.968258,1.187831,2.958001,0.000
133.1949,3.967156,1.185412,2.965304,0.000
133.2926,3.966085,1.183063,2.972395,0.000
133.3923,3.964997,1.180677,2.979602,0.000
133.4925,3.963912,1.178297,2.986785,0.000
133.5923,3.962824,1.175909,2.993997,0.000
133.6925,3.961734,1.173519,3.001213,0.000
133.7923,3.960648,1.171137,3.008404,0.000
