t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.112,4.0192,-0.0408,-0.0408,10.696,3,4
1.212,3.9711,-0.0299,-0.0333,11.045,3,4
1.310,3.9945,-0.0217,-0.0725,9.520,3,4
1.410,3.9590,-0.0278,-0.0497,8.765,3,4
1.514,3.9764,-0.0129,-0.0593,12.876,3,4
1.611,3.9792,0.0112,-0.0541,9.404,3,4
1.711,3.9839,0.0269,-0.0453,9.723,4,4
1.809,3.9875,0.0166,-0.0551,8.395,4,4
1.908,3.9887,-0.0385,-0.0329,7.022,4,4
2.007,4.0037,-0.0173,-0.0289,6.362,4,4
2.111,4.0206,-0.0149,-0.0325,10.334,4,4
2.207,3.9694,0.0023,-0.0054,6.578,4,4
2.308,3.9681,-0.0477,0.0109,7.488,4,4
2.410,4.0002,0.0159,0.0362,9.058,4,4
2.507,4.0149,-0.0348,0.0273,5.959,4,4
2.610,4.0068,0.0296,0.0199,9.397,4,4
2.708,3.9870,-0.0011,0.0402,6.955,4,4
2.807,3.9826,-0.0040,0.0237,6.479,4,4
2.907,3.9998,0.0369,0.0474,6.526,4,4
3.009,3.9784,0.0013,0.0475,8.457,4,4
3.108,3.9913,-0.0033,0.0392,6.765,4,4
3.212,4.0367,0.0146,0.0271,10.632,4,4
3.307,4.0085,0.0118,0.0397,6.040,4,4
3.406,4.0030,-0.0078,0.0410,5.351,4,4
3.508,4.0282,0.0366,0.0409,7.583,4,4
3.606,4.0030,0.0433,0.0307,5.181,4,4
3.708,4.0115,0.0119,0.0533,6.948,4,4
3.810,4.0149,0.0490,0.0315,9.145,4,4
3.907,3.9897,0.0305,0.0835,6.560,4,4
4.007,4.0108,0.0026,0.0782,6.699,4,4
4.109,3.9934,0.0419,0.0753,7.874,4,4
4.207,3.9449,0.0032,0.0858,6.106,4,4
4.306,3.9716,0.0202,0.0990,5.780,4,4
4.407,3.9678,0.0143,0.1034,6.050,4,4
4.508,3.9427,0.0274,0.0918,7.085,4,4
4.607,3.9496,-0.0083,0.0873,6.299,4,4
4.708,3.9457,0.0225,0.0431,7.561,4,4
4.810,3.9834,-0.0102,0.0239,8.702,4,4
4.909,3.9037,-0.0056,0.0401,7.863,4,4
5.006,3.9367,0.0182,0.0264,5.391,4,4
5.108,3.9033,-0.0336,0.0438,6.941,4,4
5.208,3.9250,-0.0171,0.0514,7.005,4,4
5.307,3.9402,-0.0267,0.0097,6.827,4,4
5.411,3.9395,-0.0230,0.0147,9.556,4,4
5.507,3.8939,-0.0139,-0.0018,6.235,4,4
5.608,3.9198,-0.0218,0.0223,7.175,4,4
5.706,3.9416,-0.0048,0.0306,5.483,4,4
5.807,3.9159,-0.0222,0.0736,6.535,4,4
5.906,3.9497,-0.0018,0.0329,5.800,4,4
6.009,3.9300,-0.0036,0.0095,8.189,4,4
6.109,3.9507,-0.0221,0.0280,8.061,4,4
6.207,3.9853,0.0021,0.0056,6.369,4,4
6.308,3.9722,0.0104,0.0494,7.048,4,4
6.407,3.9787,0.0144,0.0194,6.462,4,4
6.507,4.0018,0.0314,0.0477,6.618,4,4
6.607,4.0469,0.0418,0.0367,5.810,4,4
6.706,3.9972,0.0421,0.0979,5.560,4,4
6.808,4.0193,-0.0080,0.0885,6.699,4,4
6.907,3.9953,0.0494,0.1015,6.643,4,4
7.007,3.9888,0.0440,0.0815,6.703,4,4
7.107,3.9787,0.0509,0.0847,6.029,4,4
7.209,3.9934,0.0476,0.1211,7.994,4,4
7.309,3.9874,0.0360,0.1445,7.851,4,4
7.409,3.9557,0.0266,0.1152,8.086,4,4
7.508,3.9978,0.0640,0.1044,6.795,4,4
7.608,3.9821,0.0332,0.1543,6.661,4,4
7.707,3.9637,0.0293,0.1505,6.438,4,4
7.807,3.9797,0.0440,0.1534,6.338,4,4
7.907,3.9450,0.0410,0.1404,5.675,4,4
8.008,3.9234,0.0179,0.1550,6.763,4,4
8.107,3.9374,0.0091,0.1657,6.677,4,4
8.207,3.9413,0.0622,0.1640,6.626,4,4
8.306,3.9470,0.0293,0.1718,5.312,4,4
8.408,3.9311,0.0522,0.1562,6.519,4,4
8.506,3.9136,0.0274,0.1745,5.214,4,4
8.608,3.9205,0.0234,0.1491,7.610,4,4
8.706,3.9476,-0.0016,0.1625,5.627,4,4
8.807,3.9115,0.0063,0.1529,6.598,4,4
8.907,3.9259,0.0222,0.1671,6.078,4,4
9.007,3.9198,-0.0268,0.1875,6.756,4,4
9.107,3.9211,-0.0225,0.1727,6.303,4,4
9.210,3.8817,-0.0580,0.1925,8.942,4,4
9.306,3.9251,-0.0682,0.2039,5.679,4,4
9.409,3.9050,-0.0642,0.2083,8.578,4,4
9.507,3.8770,-0.0886,0.2364,6.480,4,4
9.608,3.8929,-0.0924,0.2110,6.986,4,4
9.707,3.9306,-0.0745,0.2120,6.196,4,4
9.807,3.9212,-0.1052,0.1868,6.068,4,4
9.910,3.9772,-0.0547,0.1861,8.757,4,4
10.008,3.9469,-0.0824,0.1627,6.917,4,4
10.108,3.9352,-0.0949,0.1767,7.045,4,4
10.207,3.9459,-0.0757,0.2017,6.273,4,4
10.309,3.9914,-0.0621,0.1603,8.117,4,4
10.409,3.9581,-0.0642,0.1763,8.352,4,4
10.506,3.9779,-0.0516,0.1595,5.752,4,4
10.607,3.9802,-0.0974,0.1276,6.176,4,4
10.706,4.0034,-0.0960,0.1477,5.337,4,4
10.807,3.9770,-0.1125,0.1568,6.726,4,4
10.908,3.9900,-0.1171,0.1636,6.889,4,4
11.009,3.9561,-0.1086,0.1643,7.400,4,4
11.110,3.9828,-0.1097,0.1954,8.706,4,4
11.207,3.9696,-0.0966,0.1551,5.835,4,4
