t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
15.220,0.3039,0.1066,0.2536,8.380,0,4
20.731,2.3634,0.5662,0.5405,6.955,0,4
26.236,1.5835,0.3113,-2.1289,10.568,0,4
37.263,1.7134,0.3379,-2.0159,8.925,4,4
48.285,0.1857,-0.5883,-3.0369,11.906,0,4
70.316,1.0370,-0.6504,-2.6448,10.204,2,4
75.833,1.4160,-0.3430,-2.6705,10.642,4,4
100.925,0.8360,-0.7333,-3.2257,7.964,2,4
101.026,0.8360,-0.7333,-3.2257,8.401,2,4
101.127,0.8360,-0.7333,-3.2257,8.966,2,4
101.227,0.8360,-0.7333,-3.2257,9.050,2,4
101.325,0.8360,-0.7333,-3.2257,7.121,2,4
101.426,0.8360,-0.7333,-3.2257,8.084,2,4
101.525,0.8360,-0.7333,-3.2257,7.637,2,4
101.626,0.8360,-0.7333,-3.2257,8.480,2,4
101.724,0.8360,-0.7333,-3.2257,6.343,2,4
101.823,0.8360,-0.7333,-3.2257,6.024,2,4
101.925,0.8360,-0.7333,-3.2257,7.041,2,4
102.024,0.8360,-0.7333,-3.2257,6.402,2,4
102.125,0.8360,-0.7333,-3.2257,7.650,2,4
102.225,0.8360,-0.7333,-3.2257,7.268,2,4
102.326,0.8360,-0.7333,-3.2257,7.877,2,4
102.424,0.8360,-0.7333,-3.2257,7.350,2,4
102.528,0.8360,-0.7333,-3.2257,9.186,2,4
102.625,0.8360,-0.7333,-3.2257,7.915,2,4
102.725,0.8360,-0.7333,-3.2257,8.006,2,4
102.827,0.8360,-0.7333,-3.2257,8.396,2,4
102.925,0.8360,-0.7333,-3.2257,7.412,2,4
103.027,0.8360,-0.7333,-3.2257,8.738,2,4
103.124,0.8360,-0.7333,-3.2257,6.099,2,4
103.224,0.8360,-0.7333,-3.2257,6.517,2,4
103.325,0.8360,-0.7333,-3.2257,6.629,2,4
103.926,0.8473,-0.6237,-2.5281,8.304,3,4
104.027,0.8473,-0.6237,-2.5281,8.801,3,4
104.125,0.8473,-0.6237,-2.5281,7.132,3,4
104.224,0.8473,-0.6237,-2.5281,6.814,3,4
104.325,0.8473,-0.6237,-2.5281,7.059,3,4
104.425,0.8473,-0.6237,-2.5281,7.422,3,4
104.525,0.8473,-0.6237,-2.5281,7.255,3,4
104.624,0.8473,-0.6237,-2.5281,6.830,3,4
104.723,0.8473,-0.6237,-2.5281,5.643,3,4
104.826,0.8473,-0.6237,-2.5281,8.081,3,4
104.923,0.8473,-0.6237,-2.5281,5.944,3,4
105.027,0.8473,-0.6237,-2.5281,9.360,3,4
105.126,0.8473,-0.6237,-2.5281,8.008,3,4
105.228,0.8473,-0.6237,-2.5281,10.600,3,4
105.328,0.8473,-0.6237,-2.5281,10.372,3,4
105.425,0.8473,-0.6237,-2.5281,7.208,3,4
105.524,0.8473,-0.6237,-2.5281,6.450,3,4
105.626,0.8473,-0.6237,-2.5281,7.935,3,4
105.725,0.8473,-0.6237,-2.5281,7.006,3,4
105.825,0.8473,-0.6237,-2.5281,7.557,3,4
105.924,0.8473,-0.6237,-2.5281,6.802,3,4
106.030,0.8473,-0.6237,-2.5281,11.260,3,4
106.126,0.8473,-0.6237,-2.5281,7.782,3,4
106.226,0.8473,-0.6237,-2.5281,8.587,3,4
106.324,0.8473,-0.6237,-2.5281,6.627,3,4
106.429,0.8473,-0.6237,-2.5281,11.116,3,4
106.526,0.8473,-0.6237,-2.5281,8.223,3,4
106.624,0.8473,-0.6237,-2.5281,6.666,3,4
106.725,0.8473,-0.6237,-2.5281,7.338,3,4
106.824,0.8473,-0.6237,-2.5281,6.546,3,4
106.927,0.8473,-0.6237,-2.5281,9.252,3,4
107.028,0.8473,-0.6237,-2.5281,9.841,3,4
107.125,0.8473,-0.6237,-2.5281,7.456,3,4
107.224,0.8473,-0.6237,-2.5281,6.544,3,4
107.326,0.8473,-0.6237,-2.5281,8.536,3,4
107.427,0.8473,-0.6237,-2.5281,8.972,3,4
107.525,0.8473,-0.6237,-2.5281,6.992,3,4
107.624,0.8473,-0.6237,-2.5281,6.885,3,4
107.726,0.8473,-0.6237,-2.5281,8.125,3,4
107.824,0.8473,-0.6237,-2.5281,6.659,3,4
107.923,0.8473,-0.6237,-2.5281,5.746,3,4
108.025,0.8473,-0.6237,-2.5281,6.886,3,4
108.124,0.8473,-0.6237,-2.5281,7.063,3,4
108.225,0.8473,-0.6237,-2.5281,7.771,3,4
108.325,0.8473,-0.6237,-2.5281,7.371,3,4
108.425,0.8473,-0.6237,-2.5281,7.553,3,4
108.524,0.8473,-0.6237,-2.5281,6.648,3,4
108.624,0.8473,-0.6237,-2.5281,6.347,3,4
108.724,0.8473,-0.6237,-2.5281,6.628,3,4
108.824,0.8473,-0.6237,-2.5281,6.460,3,4
108.880,0.8473,-0.6237,-2.5281,10.366,3,4
119.910,0.8305,-0.6741,-2.5505,8.437,4,4
125.415,0.7960,-0.5801,-2.5473,11.927,4,4
130.932,0.8100,-0.6265,-2.5493,11.984,4,4
136.435,0.8087,-0.6481,-2.5353,12.387,4,4
