t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.101,2.0000,2.0000,0.0000,0.487,0,4,3.000300
1.202,2.0000,2.0000,0.0000,0.733,0,4,3.000600
1.301,2.0000,2.0000,0.0000,0.300,0,4,3.000900
1.402,2.0000,2.0000,0.0000,0.539,0,4,3.001200
1.502,2.0000,2.0000,0.0000,0.534,0,4,3.001500
1.604,2.0000,2.0000,0.0000,0.480,0,4,3.001800
1.702,2.0000,2.0000,0.0000,0.477,0,4,3.002100
1.801,2.0000,2.0000,0.0000,0.398,0,4,3.002400
1.902,2.0000,2.0000,0.0000,0.487,0,4,3.002700
2.002,2.0000,2.0000,0.0000,0.856,0,4,3.003000
2.101,2.0000,2.0000,0.0000,0.411,0,4,3.003300
2.202,2.0000,2.0000,0.0000,0.272,0,4,3.003600
2.302,2.0000,2.0000,0.0000,0.385,0,4,3.003900
2.402,2.0000,2.0000,0.0000,0.510,0,4,3.004200
2.501,2.0000,2.0000,0.0000,0.256,0,4,3.004500
2.601,2.0000,2.0000,0.0000,0.564,0,4,3.004800
2.702,2.0000,2.0000,0.0000,0.636,0,4,3.005100
2.801,2.0000,2.0000,0.0000,0.446,0,4,3.005400
2.902,2.0000,2.0000,0.0000,0.327,0,4,3.005700
3.002,2.0000,2.0000,0.0000,0.482,0,4,3.006000
3.101,2.0000,2.0000,0.0000,0.286,0,4,3.006300
3.202,2.0000,2.0000,0.0000,0.326,0,4,3.006600
3.301,2.0000,2.0000,0.0000,0.525,0,4,3.006900
3.402,2.0000,2.0000,0.0000,0.789,0,4,3.007200
3.501,2.0000,2.0000,0.0000,0.328,0,4,3.007500
3.601,2.0000,2.0000,0.0000,0.435,0,4,3.007800
3.701,2.0000,2.0000,0.0000,0.281,0,4,3.008100
3.801,2.0000,2.0000,0.0000,0.420,0,4,3.008400
3.901,2.0000,2.0000,0.0000,0.344,0,4,3.008700
4.002,2.0000,2.0000,0.0000,0.409,0,4,3.009000
4.103,2.0000,2.0000,0.0000,0.317,0,4,3.009300
4.202,2.0000,2.0000,0.0000,0.385,0,4,3.009600
4.301,2.0000,2.0000,0.0000,0.295,0,4,3.009900
4.401,2.0000,2.0000,0.0000,0.235,0,4,3.010200
4.501,2.0000,2.0000,0.0000,0.307,0,4,3.010500
4.602,2.0000,2.0000,0.0000,0.380,0,4,3.010800
4.702,2.0000,2.0000,0.0000,0.289,0,4,3.011100
4.801,2.0000,2.0000,0.0000,0.440,0,4,3.011400
4.902,2.0000,2.0000,0.0000,0.533,0,4,3.011700
5.001,2.0000,2.0000,0.0000,0.389,0,4,3.012000
5.102,2.0000,2.0000,0.0000,0.315,0,4,3.012300
5.201,2.0000,2.0000,0.0000,0.299,0,4,3.012600
5.303,2.0000,2.0000,0.0000,0.457,0,4,3.012900
5.402,2.0000,2.0000,0.0000,0.279,0,4,3.013200
5.502,2.0000,2.0000,0.0000,0.552,0,4,3.013500
5.601,2.0000,2.0000,0.0000,0.285,0,4,3.013800
5.702,2.0000,2.0000,0.0000,0.444,0,4,3.014100
5.801,2.0000,2.0000,0.0000,0.323,0,4,3.014400
5.902,2.0000,2.0000,0.0000,0.454,0,4,3.014700
6.001,2.0000,2.0000,0.0000,0.456,0,4,3.015000
6.101,2.0000,2.0000,0.0000,0.293,0,4,3.015300
6.201,2.0000,2.0000,0.0000,0.380,0,4,3.015600
6.301,2.0000,2.0000,0.0000,0.292,0,4,3.015900
6.401,2.0000,2.0000,0.0000,0.264,0,4,3.016200
6.502,2.0000,2.0000,0.0000,0.443,0,4,3.016500
6.601,2.0000,2.0000,0.0000,0.274,0,4,3.016800
6.702,2.0000,2.0000,0.0000,0.496,0,4,3.017100
6.801,2.0000,2.0000,0.0000,0.385,0,4,3.017400
6.901,2.0000,2.0000,0.0000,0.346,0,4,3.017700
7.001,2.0000,2.0000,0.0000,0.317,0,4,3.018000
7.102,2.0000,2.0000,0.0000,0.462,0,4,3.018300
7.201,2.0000,2.0000,0.0000,0.308,0,4,3.018600
7.301,2.0000,2.0000,0.0000,0.480,0,4,3.018900
7.402,2.0000,2.0000,0.0000,0.529,0,4,3.019200
7.501,2.0000,2.0000,0.0000,0.277,0,4,3.019500
7.602,2.0000,2.0000,0.0000,0.560,0,4,3.019800
7.701,2.0000,2.0000,0.0000,0.299,0,4,3.020100
7.802,2.0000,2.0000,0.0000,0.625,0,4,3.020400
7.901,2.0000,2.0000,0.0000,0.406,0,4,3.020700
8.001,2.0000,2.0000,0.0000,0.370,0,4,3.021000
8.101,2.0000,2.0000,0.0000,0.318,0,4,3.021300
8.201,2.0000,2.0000,0.0000,0.358,0,4,3.021600
8.301,2.0000,2.0000,0.0000,0.308,0,4,3.021900
8.402,2.0000,2.0000,0.0000,0.437,0,4,3.022200
8.502,2.0000,2.0000,0.0000,0.273,0,4,3.022500
8.601,2.0000,2.0000,0.0000,0.249,0,4,3.022800
8.702,2.0000,2.0000,0.0000,0.600,0,4,3.023100
8.801,2.0000,2.0000,0.0000,0.411,0,4,3.023400
8.901,2.0000,2.0000,0.0000,0.290,0,4,3.023700
9.001,2.0000,2.0000,0.0000,0.319,0,4,3.024000
9.102,2.0000,2.0000,0.0000,0.476,0,4,3.024300
9.202,2.0000,2.0000,0.0000,0.286,0,4,3.024600
9.302,2.0000,2.0000,0.0000,0.649,0,4,3.024900
9.402,2.0000,2.0000,0.0000,0.461,0,4,3.025200
9.502,2.0000,2.0000,0.0000,0.304,0,4,3.025500
9.601,2.0000,2.0000,0.0000,0.357,0,4,3.025800
9.701,2.0000,2.0000,0.0000,0.479,0,4,3.026100
9.803,2.0000,2.0000,0.0000,0.469,0,4,3.026400
9.902,2.0000,2.0000,0.0000,0.431,0,4,3.026700
10.001,2.0000,2.0000,0.0000,0.373,0,4,3.027000
10.102,2.0000,2.0000,0.0000,0.281,0,4,3.027300
10.202,2.0000,2.0000,0.0000,0.425,0,4,3.027600
10.302,2.0000,2.0000,0.0000,0.267,0,4,3.027900
10.402,2.0000,2.0000,0.0000,0.345,0,4,3.028200
10.502,2.0000,2.0000,0.0000,0.507,0,4,3.028500
10.602,2.0000,2.0000,0.0000,0.868,0,4,3.028800
10.701,2.0000,2.0000,0.0000,0.419,0,4,3.029100
10.802,2.0000,2.0000,0.0000,0.325,0,4,3.029400
10.901,2.0000,2.0000,0.0000,0.423,0,4,3.029700
11.003,2.0000,2.0000,0.0000,0.433,0,4,3.030000
11.102,2.0000,2.0000,0.0000,0.670,0,4,3.030300
11.202,2.0000,2.0000,0.0000,0.271,0,4,3.030600
11.302,2.0000,2.0000,0.0000,0.305,0,4,3.030900
11.401,2.0000,2.0000,0.0000,0.325,0,4,3.031200
11.502,2.0000,2.0000,0.0000,0.489,0,4,3.031500
11.602,2.0000,2.0000,0.0000,0.459,0,4,3.031800
11.702,2.0000,2.0000,0.0000,0.475,0,4,3.032100
11.802,2.0000,2.0000,0.0000,0.432,0,4,3.032400
11.901,2.0000,2.0000,0.0000,0.299,0,4,3.032700
12.001,2.0000,2.0000,0.0000,0.776,0,4,3.033000
12.102,2.0000,2.0000,0.0000,0.394,0,4,3.033300
12.201,2.0000,2.0000,0.0000,0.356,0,4,3.033600
12.301,2.0000,2.0000,0.0000,0.280,0,4,3.033900
12.402,2.0000,2.0000,0.0000,0.344,0,4,3.034200
12.501,2.0000,2.0000,0.0000,0.296,0,4,3.034500
12.601,2.0000,2.0000,0.0000,0.272,0,4,3.034800
12.701,2.0000,2.0000,0.0000,0.268,0,4,3.035100
12.801,2.0000,2.0000,0.0000,0.273,0,4,3.035400
12.901,2.0000,2.0000,0.0000,0.440,0,4,3.035700
13.002,2.0000,2.0000,0.0000,0.435,0,4,3.036000
13.101,2.0000,2.0000,0.0000,0.268,0,4,3.036300
13.201,2.0000,2.0000,0.0000,0.287,0,4,3.036600
13.302,2.0000,2.0000,0.0000,0.627,0,4,3.036900
13.402,2.0000,2.0000,0.0000,0.521,0,4,3.037200
13.501,2.0000,2.0000,0.0000,0.314,0,4,3.037500
13.601,2.0000,2.0000,0.0000,0.329,0,4,3.037800
13.702,2.0000,2.0000,0.0000,0.450,0,4,3.038100
13.802,2.0000,2.0000,0.0000,0.461,0,4,3.038400
13.902,2.0000,2.0000,0.0000,0.414,0,4,3.038700
14.001,2.0000,2.0000,0.0000,0.503,0,4,3.039000
14.101,2.0000,2.0000,0.0000,0.285,0,4,3.039300
14.202,2.0000,2.0000,0.0000,0.397,0,4,3.039600
14.302,2.0000,2.0000,0.0000,0.306,0,4,3.039900
14.401,2.0000,2.0000,0.0000,0.605,0,4,3.040200
14.502,2.0000,2.0000,0.0000,0.302,0,4,3.040500
14.602,2.0000,2.0000,0.0000,0.462,0,4,3.040800
14.701,2.0000,2.0000,0.0000,0.415,0,4,3.041100
