t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.711,3.9973,-0.0182,-0.0158,9.966,3,4
0.812,3.9811,-0.0396,-0.0147,11.414,3,4
0.911,4.0209,-0.0162,0.0024,10.316,3,4
1.011,4.0264,-0.0165,0.0186,10.690,3,4
1.111,3.9835,-0.0080,-0.0204,10.323,3,4
1.212,4.0000,-0.0226,-0.0404,11.217,3,4
1.311,4.0075,0.0086,-0.0228,9.602,3,4
1.412,3.9803,-0.0329,-0.0172,11.084,3,4
1.510,3.9749,-0.0309,-0.0115,8.841,3,4
1.609,3.9876,-0.0348,-0.0054,8.425,3,4
1.708,3.9764,-0.0523,0.0029,7.120,4,4
1.809,3.9911,0.0154,-0.0323,8.534,4,4
1.910,3.9771,-0.0163,-0.0168,8.975,4,4
2.011,3.9798,-0.0368,-0.0294,10.138,4,4
2.115,3.9980,-0.0289,-0.0400,14.207,4,4
2.213,4.0086,-0.0164,-0.0203,12.139,4,4
2.308,4.0315,-0.0588,-0.0007,7.082,4,4
2.411,3.9789,0.0152,0.0187,10.688,4,4
2.509,3.9931,-0.0301,0.0158,8.013,4,4
2.607,4.0036,-0.0184,0.0253,6.707,4,4
2.710,3.9921,-0.0099,0.0204,8.768,4,4
2.811,4.0259,-0.0340,0.0521,9.629,4,4
2.910,4.0060,0.0004,0.0177,8.869,4,4
3.010,4.0291,-0.0330,0.0303,8.670,4,4
3.108,4.0181,-0.0618,0.0522,6.976,4,4
3.208,4.0294,-0.0327,0.0225,7.064,4,4
3.307,4.0249,-0.0343,0.0420,6.143,4,4
3.410,4.0144,-0.0727,0.0581,8.573,4,4
3.507,4.0388,-0.0896,0.0048,6.226,4,4
3.608,4.0646,-0.0478,0.0157,7.231,4,4
3.710,3.9903,-0.0539,0.0361,8.777,4,4
3.810,4.0250,-0.0876,0.0133,9.326,4,4
3.909,3.9696,-0.1055,0.0409,8.338,4,4
4.007,3.9974,-0.0833,0.0278,6.511,4,4
4.109,4.0106,-0.0682,0.0022,7.851,4,4
4.211,4.0240,-0.0909,-0.0071,9.671,4,4
4.311,3.9940,-0.0689,0.0051,10.529,4,4
4.409,3.9669,-0.0840,0.0161,8.787,4,4
4.509,3.9902,-0.0981,0.0043,8.362,4,4
4.608,3.9893,-0.0620,-0.0175,7.092,4,4
4.708,3.9791,-0.0640,0.0064,7.074,4,4
4.810,3.9891,-0.0442,-0.0320,8.576,4,4
4.910,3.9935,-0.0541,-0.0397,8.764,4,4
5.008,3.9868,-0.0503,-0.0108,7.361,4,4
5.110,4.0027,-0.0676,-0.0086,9.072,4,4
5.209,3.9818,-0.0555,-0.0117,8.288,4,4
5.308,4.0220,-0.0686,0.0125,7.289,4,4
5.408,3.9961,-0.0327,-0.0393,7.273,4,4
5.509,4.0410,-0.1397,-0.0142,7.985,4,4
5.608,3.9852,-0.0909,-0.0133,7.309,4,4
5.709,3.9865,-0.0659,-0.0261,8.064,4,4
5.809,3.9371,-0.0656,0.0352,7.454,4,4
5.908,3.9915,-0.0974,-0.0272,6.989,4,4
6.007,3.9753,-0.1076,0.0061,6.323,4,4
6.111,3.9708,-0.0859,0.0131,9.012,4,4
6.209,4.0012,-0.1024,0.0058,8.026,4,4
6.309,3.9707,-0.0785,-0.0025,8.144,4,4
