t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.214,3.9885,0.0034,-0.0036,13.003,3,4
1.308,3.9662,0.0152,-0.0064,7.724,3,4
1.408,3.9716,0.0010,0.0203,7.601,3,4
1.513,3.9699,-0.0153,0.0281,11.578,3,4
1.610,3.9738,-0.0217,0.0329,9.127,3,4
1.713,4.0046,-0.0030,0.0186,11.324,4,4
1.808,4.0051,-0.0009,0.0549,7.702,4,4
1.908,4.0237,0.0299,0.0544,7.025,4,4
2.007,3.9965,-0.0159,0.0444,5.835,4,4
2.113,4.0026,-0.0187,0.0254,12.100,4,4
2.208,4.0431,-0.0436,0.0388,7.087,4,4
2.308,4.0016,-0.0141,-0.0133,6.635,4,4
2.408,4.0394,-0.0459,-0.0250,6.785,4,4
2.509,4.0451,-0.0383,-0.0333,7.043,4,4
2.608,4.0222,-0.0392,-0.0238,6.551,4,4
2.707,4.0357,-0.0179,-0.0528,6.049,4,4
2.808,3.9873,-0.0187,-0.0558,6.623,4,4
2.909,4.0480,-0.0184,-0.0500,8.204,4,4
3.007,4.0533,-0.0382,-0.0072,6.331,4,4
3.108,3.9975,-0.0415,-0.0238,7.127,4,4
3.209,3.9899,-0.0703,-0.0232,7.689,4,4
3.309,3.9795,-0.0525,-0.0584,7.981,4,4
3.407,4.0118,-0.0762,-0.0366,6.600,4,4
3.509,4.0037,-0.0325,-0.0381,7.923,4,4
3.606,3.9973,-0.0310,-0.0050,5.765,4,4
3.712,3.9495,-0.0650,-0.0124,10.872,4,4
3.809,3.9694,-0.0533,-0.0206,8.502,4,4
3.907,4.0292,-0.0289,0.0010,5.844,4,4
4.008,3.9750,-0.0725,0.0197,7.085,4,4
4.107,3.9622,-0.0563,0.0052,6.109,4,4
4.209,3.9913,-0.0842,0.0047,8.380,4,4
4.309,3.9908,-0.1062,0.0412,8.311,4,4
4.408,3.9266,-0.1445,0.0141,7.165,4,4
4.509,3.9250,-0.1145,0.0296,7.903,4,4
4.607,3.9536,-0.0769,0.0193,6.258,4,4
4.709,3.9562,-0.1023,0.0178,7.952,4,4
4.809,3.9718,-0.1097,0.0168,8.133,4,4
4.909,3.9566,-0.1243,0.0375,7.839,4,4
5.008,3.9518,-0.0649,0.0376,7.158,4,4
5.110,3.9938,-0.0608,0.0237,8.859,4,4
5.208,4.0299,-0.0125,0.0163,7.166,4,4
5.308,3.9881,-0.0251,0.0009,6.910,4,4
5.408,3.9919,-0.0559,0.0395,6.860,4,4
5.509,4.0200,-0.0620,0.0336,8.723,4,4
5.607,3.9921,-0.0416,0.0417,5.906,4,4
5.707,3.9914,-0.0217,0.0322,6.592,4,4
5.806,3.9809,-0.0052,0.0619,5.690,4,4
5.909,4.0403,-0.0060,0.0463,7.668,4,4
6.008,3.9887,-0.0461,0.0483,6.807,4,4
6.108,4.0288,0.0261,0.0525,7.236,4,4
6.207,4.0214,-0.0205,0.0194,5.940,4,4
6.307,4.0204,-0.0080,0.0224,5.825,4,4
6.409,4.0080,-0.0664,0.0319,8.011,4,4
6.507,3.9731,-0.0514,0.0420,6.023,4,4
6.607,4.0125,-0.0189,0.0134,6.609,4,4
6.707,3.9928,-0.0577,0.0196,6.674,4,4
6.807,3.9649,0.0094,-0.0117,5.761,4,4
6.906,3.9983,-0.0495,-0.0200,5.608,4,4
7.006,4.0007,-0.0121,0.0105,5.274,4,4
7.107,3.9137,-0.0423,0.0130,6.645,4,4
7.207,3.9197,-0.0852,0.0415,6.618,4,4
7.306,3.9516,-0.0557,0.0240,5.731,4,4
7.409,3.9363,-0.0703,-0.0076,7.980,4,4
7.508,3.9401,-0.0693,0.0094,7.027,4,4
7.608,3.9596,-0.1030,-0.0473,6.982,4,4
7.708,3.9601,-0.0493,-0.0460,6.855,4,4
7.808,3.9609,-0.0416,-0.0739,7.078,4,4
7.908,3.9465,-0.0294,-0.0294,6.953,4,4
8.008,3.9675,-0.0638,-0.0522,7.079,4,4
8.108,3.9630,-0.0582,-0.0447,6.969,4,4
8.207,3.9596,-0.0835,-0.0621,6.183,4,4
8.307,3.9354,-0.0761,-0.0344,6.561,4,4
8.407,3.9123,-0.1115,-0.0449,6.110,4,4
8.509,3.9350,-0.0588,-0.0547,8.323,4,4
8.609,3.9305,-0.0781,-0.0568,7.114,4,4
8.708,3.9428,-0.0620,-0.0536,7.541,4,4
8.810,3.9279,-0.1153,-0.0898,9.150,4,4
8.909,3.9735,-0.0979,-0.0860,8.213,4,4
9.010,3.9627,-0.1179,-0.0667,9.646,4,4
9.111,3.9593,-0.1132,-0.0976,9.811,4,4
9.209,3.9524,-0.1488,-0.0836,7.676,4,4
9.308,3.9800,-0.1212,-0.0779,6.840,4,4
9.407,4.0303,-0.1570,-0.1469,6.278,4,4
9.510,4.0250,-0.1729,-0.1048,9.290,4,4
9.608,4.0119,-0.1413,-0.1553,7.011,4,4
9.709,4.0403,-0.1760,-0.1464,8.230,4,4
9.809,4.0271,-0.1682,-0.1437,8.042,4,4
9.912,4.0233,-0.1878,-0.1389,10.569,4,4
10.011,3.9971,-0.1996,-0.1398,9.130,4,4
10.108,3.9631,-0.1740,-0.1369,6.953,4,4
10.209,4.0228,-0.2019,-0.1423,8.553,4,4
10.308,3.9840,-0.1775,-0.1266,7.041,4,4
10.409,3.9634,-0.1719,-0.1167,7.616,4,4
10.511,4.0081,-0.1755,-0.0834,9.640,4,4
10.608,3.9837,-0.1617,-0.0617,7.409,4,4
10.710,4.0136,-0.1577,-0.0909,8.768,4,4
10.809,4.0293,-0.1238,-0.0694,8.588,4,4
10.910,4.0336,-0.1461,-0.0882,8.840,4,4
11.007,4.0331,-0.1321,-0.0935,5.886,4,4
11.107,4.0747,-0.1414,-0.1118,5.877,4,4
11.207,4.0544,-0.1180,-0.1215,6.504,4,4
11.310,4.0763,-0.1375,-0.1090,9.405,4,4
11.407,4.0761,-0.0995,-0.1089,6.468,4,4
11.509,4.0795,-0.1205,-0.0809,7.498,4,4
11.608,4.0595,-0.1821,-0.1197,7.020,4,4
11.709,4.0759,-0.1610,-0.0955,8.310,4,4
11.809,4.0725,-0.1502,-0.0958,8.259,4,4
11.913,4.0503,-0.1548,-0.1289,11.622,4,4
12.008,4.0416,-0.1270,-0.0959,6.989,4,4
12.111,4.0594,-0.1559,-0.1011,9.949,4,4
12.207,4.0355,-0.1280,-0.0971,6.252,4,4
12.308,4.0492,-0.1311,-0.0921,6.740,4,4
12.407,4.0381,-0.1243,-0.1177,6.445,4,4
12.510,4.0875,-0.1672,-0.1090,9.227,4,4
12.607,4.0160,-0.1482,-0.1031,6.240,4,4
12.709,4.0316,-0.1485,-0.1096,8.083,4,4
12.808,4.0329,-0.1125,-0.0761,7.405,4,4
12.908,4.0275,-0.0966,-0.0736,6.937,4,4
13.009,3.9871,-0.1163,-0.0609,8.614,4,4
13.106,3.9935,-0.0887,-0.0582,5.786,4,4
13.209,4.0022,-0.0938,-0.0521,7.105,4,4
13.310,4.0116,-0.1111,-0.0761,9.233,4,4
13.407,3.9670,-0.1277,-0.0474,6.626,4,4
13.512,3.9865,-0.1545,-0.0490,9.856,4,4
13.611,3.9662,-0.1627,-0.0514,10.051,4,4
13.709,3.9899,-0.1815,-0.0923,7.458,4,4
13.808,3.9859,-0.1595,-0.0709,6.809,4,4
13.909,4.0074,-0.1682,-0.0760,8.433,4,4
14.008,4.0172,-0.1891,-0.1129,6.684,4,4
14.111,4.0324,-0.1617,-0.1154,10.005,4,4
14.209,3.9950,-0.2200,-0.1047,8.579,4,4
14.309,4.0183,-0.2282,-0.1646,7.500,4,4
14.407,4.0030,-0.2349,-0.1348,6.129,4,4
14.507,4.0447,-0.2394,-0.1715,5.856,4,4
14.608,4.0395,-0.2796,-0.1462,6.744,4,4
14.710,4.0388,-0.3070,-0.1533,9.434,4,4
14.808,4.0900,-0.2787,-0.1543,6.694,4,4
14.907,4.0467,-0.2825,-0.1480,6.581,4,4
15.009,4.0713,-0.2851,-0.1316,7.976,4,4
15.108,4.0670,-0.2548,-0.1267,7.143,4,4
15.208,4.0312,-0.2599,-0.1432,7.332,4,4
15.307,4.0998,-0.2674,-0.1461,6.181,4,4
15.407,4.0853,-0.2601,-0.1156,6.019,4,4
15.507,4.0674,-0.2669,-0.0986,6.255,4,4
15.608,4.0726,-0.2866,-0.1177,7.196,4,4
15.709,4.0813,-0.2838,-0.1025,7.624,4,4
15.810,4.0869,-0.2753,-0.0745,8.932,4,4
15.907,4.1221,-0.2502,-0.1131,6.239,4,4
16.008,4.1035,-0.2327,-0.1488,7.366,4,4
16.108,4.1515,-0.2734,-0.1169,7.554,4,4
16.207,4.1020,-0.2450,-0.1554,6.458,4,4
16.308,4.0882,-0.2363,-0.1706,7.375,4,4
16.407,4.1287,-0.2444,-0.1673,5.894,4,4
16.509,4.1353,-0.2392,-0.1419,8.008,4,4
16.609,4.1304,-0.2233,-0.1680,8.525,4,4
