t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.902,3.9961,-0.0336,4.9389,0.601,2,2,0.105924
1.001,4.0156,-0.0470,4.9651,0.426,3,1,0.029058
1.101,4.0191,-0.0325,4.9698,0.481,3,1,0.016931
1.201,4.0205,-0.0351,4.9665,0.450,2,2,0.013387
1.301,4.0248,-0.0354,4.9737,0.533,2,2,0.011145
1.402,4.0255,-0.0363,4.9674,0.770,2,2,0.009611
1.501,4.0272,-0.0340,4.9670,0.461,2,2,0.008506
1.602,4.0274,-0.0342,4.9659,0.722,2,2,0.007679
1.701,4.0300,-0.0328,4.9631,0.492,2,2,0.007043
1.801,4.0297,-0.0329,4.9608,0.359,2,2,0.006542
1.901,4.0235,-0.0288,4.9601,0.418,2,2,0.006142
2.001,4.0225,-0.0351,4.9578,0.416,2,2,0.005817
2.102,4.0232,-0.0335,4.9590,0.694,2,2,0.005551
2.201,4.0239,-0.0362,4.9577,0.471,2,2,0.005331
2.302,4.0214,-0.0396,4.9539,0.655,2,2,0.005148
2.402,4.0256,-0.0398,4.9521,0.806,2,2,0.004995
2.501,4.0311,-0.0412,4.9507,0.477,2,2,0.004865
2.602,4.0328,-0.0402,4.9498,0.601,2,2,0.004756
2.702,4.0346,-0.0394,4.9502,0.439,2,2,0.004663
2.802,4.0396,-0.0378,4.9518,0.454,2,2,0.004584
2.902,4.0439,-0.0369,4.9494,0.649,2,2,0.004516
3.002,4.0460,-0.0390,4.9507,0.596,2,2,0.004458
3.101,4.0521,-0.0379,4.9504,0.352,2,2,0.004409
3.202,4.0566,-0.0361,4.9512,0.663,2,2,0.004366
3.301,4.0578,-0.0309,4.9537,0.487,2,2,0.004329
3.401,4.0610,-0.0312,4.9530,0.461,2,2,0.004298
3.501,4.0623,-0.0293,4.9534,0.406,2,2,0.004271
3.601,4.0614,-0.0300,4.9566,0.464,2,2,0.004247
3.701,4.0601,-0.0274,4.9565,0.386,2,2,0.004227
3.802,4.0565,-0.0268,4.9580,0.554,2,2,0.004209
3.901,4.0536,-0.0232,4.9553,0.523,2,2,0.004194
4.001,4.0510,-0.0205,4.9554,0.398,2,2,0.004181
4.102,4.0468,-0.0161,4.9575,0.506,2,2,0.004169
4.201,4.0464,-0.0175,4.9581,0.333,2,2,0.004160
4.301,4.0467,-0.0172,4.9582,0.596,2,2,0.004151
4.402,4.0427,-0.0181,4.9590,0.650,2,2,0.004144
4.502,4.0381,-0.0172,4.9605,0.582,2,2,0.004137
4.602,4.0341,-0.0153,4.9600,0.754,2,2,0.004132
4.701,4.0311,-0.0156,4.9633,0.398,2,2,0.004127
4.802,4.0273,-0.0141,4.9634,0.718,2,2,0.004123
4.902,4.0233,-0.0145,4.9631,0.646,2,2,0.004119
5.002,4.0209,-0.0147,4.9620,0.858,2,2,0.004116
5.101,4.0219,-0.0135,4.9630,0.392,2,2,0.004113
5.201,4.0232,-0.0119,4.9631,0.617,2,2,0.004111
5.301,4.0235,-0.0121,4.9614,0.328,2,2,0.004109
5.402,4.0275,-0.0112,4.9639,0.862,2,2,0.004107
5.501,4.0279,-0.0141,4.9651,0.574,2,2,0.004105
5.602,4.0252,-0.0144,4.9643,0.589,2,2,0.004104
5.701,4.0264,-0.0163,4.9651,0.534,2,2,0.004103
5.801,4.0265,-0.0154,4.9635,0.349,2,2,0.004102
5.902,4.0262,-0.0122,4.9622,0.979,2,2,0.004101
6.002,4.0275,-0.0125,4.9609,0.643,2,2,0.004100
6.102,4.0277,-0.0128,4.9593,0.516,2,2,0.004100
6.202,4.0260,-0.0152,4.9586,0.724,2,2,0.004099
6.301,4.0252,-0.0173,4.9590,0.330,2,2,0.004099
6.401,4.0258,-0.0185,4.9600,0.628,2,2,0.004098
6.502,4.0291,-0.0206,4.9586,0.354,2,2,0.004098
6.602,4.0329,-0.0188,4.9603,0.650,2,2,0.004097
6.701,4.0353,-0.0161,4.9596,0.392,2,2,0.004097
6.801,4.0360,-0.0115,4.9622,0.532,2,2,0.004097
6.901,4.0383,-0.0112,4.9615,0.472,2,2,0.004097
7.001,4.0379,-0.0120,4.9614,0.375,2,2,0.004097
7.101,4.0365,-0.0068,4.9605,0.345,2,2,0.004096
7.202,4.0395,-0.0090,4.9623,0.377,2,2,0.004096
7.302,4.0392,-0.0088,4.9641,0.398,2,2,0.004096
7.402,4.0392,-0.0101,4.9653,0.518,2,2,0.004096
7.502,4.0379,-0.0109,4.9647,0.515,2,2,0.004096
7.602,4.0376,-0.0091,4.9656,0.608,2,2,0.004096
7.702,4.0384,-0.0096,4.9651,0.576,2,2,0.004096
7.801,4.0379,-0.0092,4.9670,0.492,2,2,0.004096
7.902,4.0398,-0.0087,4.9685,0.503,2,2,0.004096
8.002,4.0415,-0.0097,4.9694,0.746,2,2,0.004096
8.101,4.0413,-0.0103,4.9705,0.365,2,2,0.004096
8.201,4.0436,-0.0083,4.9707,0.352,2,2,0.004096
8.301,4.0421,-0.0050,4.9724,0.380,2,2,0.004095
8.401,4.0411,-0.0036,4.9733,0.364,2,2,0.004095
