t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.210,3.9751,1.9511,-0.0046,9.566,4,4
1.310,4.0036,1.9543,-0.0237,8.910,4,4
1.409,3.9769,1.8784,-0.0213,8.042,4,4
1.509,4.0152,1.9029,-0.0194,7.744,4,4
1.608,4.0185,1.8973,0.0060,6.668,4,4
1.708,4.0004,1.8417,-0.0108,7.034,4,4
1.807,4.0279,1.9124,-0.0027,6.651,4,4
1.908,3.9779,1.8673,0.0039,6.802,4,4
2.007,4.0047,1.8959,0.0038,6.170,4,4
2.109,4.0019,1.8487,-0.0241,7.719,4,4
2.207,3.9796,1.8484,0.0006,6.550,4,4
2.308,3.9693,1.8412,0.0111,7.626,4,4
2.408,3.9762,1.8627,0.0390,7.630,4,4
2.508,3.9614,1.8412,-0.0053,7.063,4,4
2.607,3.9744,1.8654,0.0344,6.164,4,4
2.708,3.9964,1.8801,-0.0111,6.858,4,4
2.809,3.9882,1.9028,0.0425,7.700,4,4
2.908,4.0032,1.8602,0.0011,7.162,4,4
3.006,4.0055,1.8741,0.0319,5.655,4,4
3.110,4.0407,1.9181,-0.0105,8.310,4,4
3.209,4.0170,1.9182,0.0539,8.008,4,4
3.308,4.0023,1.9135,0.0439,6.667,4,4
3.408,3.9621,1.8958,0.0631,7.424,4,4
3.509,3.9854,1.9068,0.0853,7.405,4,4
3.608,3.9762,1.8727,0.0571,7.268,4,4
3.707,3.9840,1.8811,0.0416,6.277,4,4
3.807,3.9418,1.8520,0.0420,6.138,4,4
3.907,4.0039,1.8729,0.0494,6.093,4,4
4.009,3.9452,1.8334,0.0435,7.738,4,4
4.109,3.9307,1.8421,0.0632,7.958,4,4
4.206,3.9803,1.8907,0.0532,5.555,4,4
4.308,3.9353,1.8393,0.0592,7.006,4,4
4.409,3.9344,1.8432,0.0719,7.713,4,4
4.507,3.9602,1.7895,0.0004,6.306,4,4
4.609,3.9219,1.8029,0.0119,7.722,4,4
4.707,3.9521,1.8107,0.0182,5.978,4,4
4.808,3.9321,1.7818,-0.0180,7.233,4,4
4.910,3.9572,1.8424,0.0247,9.225,4,4
5.008,3.9488,1.8073,0.0083,6.525,4,4
5.109,3.9463,1.8256,0.0418,8.549,4,4
5.210,3.9961,1.8293,0.0273,9.106,4,4
5.307,3.9982,1.8171,0.0185,6.394,4,4
5.409,3.9629,1.7891,-0.0102,7.399,4,4
5.507,4.0045,1.8407,-0.0122,6.497,4,4
5.607,3.9918,1.7727,0.0069,6.432,4,4
5.709,4.0079,1.8030,-0.0286,7.696,4,4
5.809,4.0234,1.7859,-0.0539,7.900,4,4
5.910,4.0282,1.8116,-0.0438,9.206,4,4
6.008,3.9983,1.7839,-0.0469,6.717,4,4
6.109,4.0108,1.8089,-0.0387,7.804,4,4
6.209,4.0294,1.7603,-0.0042,8.208,4,4
6.307,4.0343,1.7622,-0.0421,6.405,4,4
6.407,4.0201,1.7282,-0.0160,6.116,4,4
6.507,4.0239,1.7862,-0.0156,6.593,4,4
6.608,4.0224,1.7779,-0.0265,6.684,4,4
6.707,4.0657,1.7884,-0.0444,6.368,4,4
6.807,4.0369,1.7421,-0.0440,6.132,4,4
6.908,4.0298,1.7348,-0.0470,7.201,4,4
7.007,4.0411,1.7614,-0.0769,6.806,4,4
7.108,4.0512,1.7498,-0.0772,7.018,4,4
7.210,4.0515,1.7730,-0.0478,8.787,4,4
7.308,4.0428,1.7330,-0.0170,6.952,4,4
7.408,4.0732,1.7487,-0.0362,7.377,4,4
7.508,4.0323,1.6829,-0.0330,6.849,4,4
7.608,4.0875,1.7162,-0.0889,7.114,4,4
7.707,4.0338,1.6645,-0.0347,5.848,4,4
7.809,4.0764,1.6495,-0.0602,8.082,4,4
7.907,4.0820,1.6583,-0.0425,6.220,4,4
8.012,4.0705,1.6352,-0.0353,10.899,4,4
8.107,4.0950,1.6043,-0.0488,6.334,4,4
