t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.102,1.2986,5.3210,5.0008,0.605,1,3,0.667561
1.202,1.3001,5.3216,5.0117,0.419,1,3,0.101723
1.302,1.2901,5.3184,5.0176,0.420,1,3,0.055142
1.402,1.3001,5.3165,5.0151,0.391,1,3,0.037921
1.501,1.2913,5.3116,5.0092,0.494,1,3,0.028988
1.602,1.2836,5.3087,5.0110,0.454,1,3,0.023542
1.701,1.2820,5.3041,5.0133,0.306,1,3,0.019890
1.801,1.2814,5.3008,5.0061,0.332,1,3,0.017283
1.901,1.2799,5.2982,5.0016,0.303,1,3,0.015336
2.002,1.2699,5.2961,5.0030,0.529,1,3,0.013833
2.101,1.2722,5.2941,5.0061,0.395,1,3,0.012644
2.202,1.2833,5.2909,5.0082,0.547,1,3,0.011684
2.301,1.2902,5.2881,5.0096,0.356,1,3,0.010896
2.402,1.2895,5.2859,5.0115,0.618,1,3,0.010240
2.501,1.2852,5.2838,5.0126,0.353,1,3,0.009689
2.602,1.2869,5.2819,5.0150,0.361,1,3,0.009222
2.701,1.2882,5.2802,5.0167,0.297,1,3,0.008822
2.801,1.2862,5.2789,5.0162,0.342,1,3,0.008477
2.901,1.2854,5.2779,5.0180,0.514,1,3,0.008179
5.811,1.2852,5.2815,5.0200,0.320,1,3,0.007919
5.911,1.2858,5.2846,5.0220,0.415,1,3,0.007693
6.012,1.2848,5.2871,5.0235,0.632,1,3,0.007493
6.111,1.2865,5.2893,5.0270,0.319,1,3,0.007318
6.212,1.2845,5.2911,5.0284,0.842,1,3,0.007163
6.311,1.2863,5.2926,5.0297,0.333,1,3,0.007026
6.411,1.2826,5.2938,5.0314,0.346,1,3,0.006905
6.511,1.2866,5.2948,5.0305,0.393,1,3,0.006797
6.611,1.2820,5.2956,5.0308,0.348,1,3,0.006700
6.711,1.2830,5.2963,5.0297,0.322,1,3,0.006615
6.811,1.2830,5.2968,5.0291,0.347,1,3,0.006538
6.912,1.2775,5.2972,5.0292,0.495,1,3,0.006469
7.011,1.2763,5.2974,5.0284,0.516,1,3,0.006408
7.112,1.2731,5.2976,5.0271,0.617,1,3,0.006353
7.211,1.2768,5.2978,5.0280,0.357,1,3,0.006303
7.312,1.2770,5.2980,5.0268,0.585,1,3,0.006259
7.411,1.2775,5.2982,5.0258,0.348,1,3,0.006219
7.511,1.2800,5.2984,5.0253,0.411,1,3,0.006183
7.611,1.2858,5.2987,5.0242,0.362,1,3,0.006151
7.711,1.2857,5.2989,5.0248,0.449,1,3,0.006122
7.811,1.2857,5.2989,5.0228,0.494,1,3,0.006095
7.911,1.2801,5.2989,5.0225,0.357,1,3,0.006072
8.011,1.2826,5.2989,5.0219,0.622,1,3,0.006051
8.112,1.2835,5.2988,5.0225,0.376,1,3,0.006031
8.211,1.2837,5.2987,5.0233,0.407,1,3,0.006014
8.311,1.2833,5.2987,5.0230,0.366,1,3,0.005998
8.411,1.2846,5.2986,5.0216,0.474,1,3,0.005984
8.512,1.2854,5.2986,5.0218,0.355,1,3,0.005972
8.611,1.2832,5.2987,5.0229,0.394,1,3,0.005960
8.711,1.2850,5.2987,5.0227,0.448,1,3,0.005950
8.811,1.2823,5.2988,5.0201,0.372,1,3,0.005940
8.911,1.2838,5.2988,5.0194,0.582,1,3,0.005932
9.011,1.2807,5.2989,5.0185,0.687,1,3,0.005924
9.111,1.2774,5.2991,5.0182,0.322,1,3,0.005917
9.211,1.2794,5.2993,5.0172,0.376,1,3,0.005911
9.311,1.2757,5.2997,5.0179,0.456,1,3,0.005905
9.411,1.2786,5.3002,5.0185,0.439,1,3,0.005900
9.512,1.2773,5.3009,5.0183,0.395,1,3,0.005896
9.611,1.2768,5.3016,5.0198,0.453,1,3,0.005891
9.711,1.2735,5.3025,5.0189,0.514,1,3,0.005888
9.811,1.2737,5.3035,5.0187,0.554,1,3,0.005884
9.911,1.2724,5.3046,5.0190,0.580,1,3,0.005881
10.011,1.2752,5.3058,5.0177,0.329,1,3,0.005878
10.111,1.2765,5.3072,5.0175,0.370,1,3,0.005876
10.211,1.2724,5.3084,5.0176,0.368,1,3,0.005874
10.311,1.2728,5.3098,5.0182,0.391,1,3,0.005872
10.412,1.2715,5.3111,5.0184,0.715,1,3,0.005870
10.511,1.2691,5.3123,5.0189,0.400,1,3,0.005868
10.611,1.2692,5.3135,5.0186,0.334,1,3,0.005866
10.712,1.2743,5.3145,5.0188,0.554,1,3,0.005865
10.812,1.2738,5.3152,5.0199,0.365,1,3,0.005864
10.912,1.2746,5.3157,5.0192,0.367,1,3,0.005863
11.014,1.2781,5.3159,5.0194,0.613,1,3,0.005862
11.112,1.2802,5.3158,5.0182,0.487,1,3,0.005861
11.211,1.2805,5.3155,5.0186,0.346,1,3,0.005860
11.311,1.2802,5.3149,5.0174,0.433,1,3,0.005859
11.411,1.2816,5.3142,5.0167,0.384,1,3,0.005858
11.512,1.2819,5.3132,5.0161,1.100,1,3,0.005858
11.611,1.2832,5.3122,5.0171,0.363,1,3,0.005857
11.711,1.2828,5.3112,5.0156,0.487,1,3,0.005857
11.812,1.2861,5.3103,5.0165,0.720,1,3,0.005856
11.911,1.2846,5.3093,5.0170,0.477,1,3,0.005856
12.011,1.2825,5.3084,5.0170,0.320,1,3,0.005855
