t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.212,3.9705,1.9802,-0.0046,11.059,4,4
1.308,4.0099,1.9349,-0.0561,6.950,4,4
1.411,3.9963,1.9574,-0.0316,10.494,4,4
1.508,4.0014,1.9720,-0.0589,7.015,4,4
1.608,3.9696,1.9253,-0.0596,6.911,4,4
1.708,3.9688,1.9530,-0.0164,6.988,4,4
1.807,4.0014,1.9385,-0.0378,6.703,4,4
1.906,3.9920,1.9745,0.0040,5.685,4,4
2.008,3.9664,1.9462,-0.0009,7.149,4,4
2.109,4.0064,1.9041,-0.0320,7.778,4,4
2.207,4.0098,1.9300,-0.0256,6.467,4,4
2.307,3.9780,1.9067,-0.0219,6.703,4,4
2.407,4.0019,1.8876,-0.0435,6.113,4,4
2.508,3.9958,1.9218,0.0175,6.992,4,4
2.607,4.0067,1.9213,-0.0228,6.310,4,4
2.708,3.9857,1.9076,-0.0112,7.783,4,4
2.809,3.9453,1.8990,-0.0359,7.959,4,4
2.907,3.9609,1.9282,-0.0235,6.287,4,4
3.007,3.9580,1.9507,-0.0166,6.034,4,4
3.108,3.9708,1.9791,-0.0457,7.344,4,4
3.210,3.9504,1.9373,-0.0246,9.623,4,4
3.307,3.9600,1.9639,-0.0518,6.138,4,4
3.408,4.0008,1.9622,-0.0728,7.040,4,4
3.507,3.9681,1.9402,-0.0707,6.637,4,4
3.607,3.9889,1.9541,-0.0793,6.725,4,4
3.708,4.0009,2.0031,-0.0804,6.863,4,4
3.809,4.0175,1.9972,-0.0906,8.084,4,4
3.908,4.0013,2.0029,-0.0914,6.792,4,4
4.009,4.0151,2.0162,-0.0946,8.128,4,4
4.108,4.0331,2.0435,-0.0863,7.249,4,4
4.207,4.0202,2.0268,-0.0992,5.768,4,4
4.306,4.0459,2.0571,-0.0964,5.796,4,4
4.407,4.0609,2.0663,-0.1224,6.841,4,4
4.508,4.0632,2.0924,-0.0966,6.902,4,4
4.609,4.0743,2.1004,-0.1127,8.339,4,4
4.707,4.0414,2.0622,-0.1047,6.566,4,4
4.807,4.0583,2.1065,-0.0918,5.695,4,4
4.907,4.0376,2.1122,-0.1016,6.699,4,4
5.008,4.0543,2.1131,-0.1012,7.241,4,4
5.110,4.0339,2.0951,-0.1103,9.060,4,4
5.207,4.0027,2.0813,-0.1128,6.052,4,4
5.307,4.0039,2.0660,-0.1518,5.843,4,4
5.408,3.9981,2.0655,-0.1605,6.827,4,4
5.507,4.0091,2.0938,-0.1591,5.702,4,4
5.608,4.0123,2.1011,-0.1987,7.708,4,4
5.707,3.9928,2.0720,-0.2014,6.275,4,4
5.807,4.0167,2.1277,-0.1636,6.797,4,4
5.908,4.0438,2.1351,-0.2081,7.314,4,4
6.008,4.0285,2.1025,-0.1977,7.765,4,4
6.108,3.9946,2.0949,-0.1934,7.216,4,4
6.207,3.9877,2.0915,-0.1943,5.996,4,4
6.307,4.0211,2.0922,-0.1850,6.168,4,4
6.409,4.0408,2.1149,-0.1741,8.311,4,4
6.506,3.9958,2.0867,-0.1843,5.369,4,4
6.608,4.0337,2.0950,-0.1866,7.623,4,4
6.706,4.0380,2.0823,-0.1786,5.715,4,4
6.807,4.0650,2.0894,-0.1886,6.583,4,4
6.908,4.0472,2.0523,-0.2195,7.369,4,4
7.008,4.0410,2.0681,-0.1976,7.146,4,4
7.107,4.0499,2.0755,-0.2112,5.736,4,4
7.208,4.0632,2.1124,-0.2440,6.723,4,4
7.307,4.0378,2.1226,-0.2108,6.434,4,4
7.408,4.0360,2.1278,-0.2023,7.245,4,4
7.508,4.0410,2.1462,-0.2190,7.600,4,4
7.608,4.0001,2.1050,-0.1824,7.139,4,4
7.710,3.9865,2.1087,-0.1763,8.923,4,4
7.808,4.0159,2.1485,-0.2061,6.861,4,4
7.906,4.0151,2.1087,-0.1840,5.246,4,4
8.007,3.9633,2.0837,-0.1685,5.869,4,4
8.109,3.9502,2.1043,-0.2121,7.837,4,4
8.208,3.9979,2.1687,-0.2413,6.945,4,4
8.307,4.0077,2.1377,-0.2485,6.606,4,4
8.408,4.0222,2.1437,-0.2635,7.179,4,4
8.508,3.9813,2.1437,-0.2344,7.471,4,4
8.608,4.0351,2.1636,-0.2314,7.647,4,4
8.707,3.9628,2.1062,-0.2240,6.692,4,4
8.808,3.9406,2.1314,-0.2159,7.053,4,4
8.907,3.9058,2.0856,-0.2262,6.789,4,4
9.008,3.9016,2.1041,-0.2192,7.057,4,4
9.112,3.8845,2.1117,-0.2123,10.538,4,4
9.208,3.8900,2.1345,-0.2159,7.762,4,4
9.308,3.8921,2.1051,-0.2058,6.948,4,4
9.408,3.8968,2.0814,-0.2066,7.098,4,4
9.508,3.9166,2.1261,-0.1945,7.578,4,4
9.608,3.9308,2.1353,-0.2308,7.452,4,4
9.707,3.9179,2.0700,-0.2673,6.524,4,4
9.807,3.9406,2.1109,-0.2284,6.442,4,4
9.908,3.9649,2.1333,-0.2549,7.047,4,4
10.009,3.9259,2.0941,-0.2720,8.142,4,4
10.108,3.9266,2.0980,-0.2759,6.824,4,4
10.208,3.9450,2.1080,-0.2538,7.225,4,4
10.307,3.9746,2.1199,-0.2508,6.488,4,4
10.409,3.9360,2.0594,-0.2475,7.519,4,4
10.507,3.9326,2.0446,-0.2054,6.579,4,4
10.608,3.9536,2.0676,-0.1809,7.400,4,4
10.706,3.9788,2.0508,-0.1960,5.297,4,4
10.810,4.0175,2.0889,-0.1867,8.568,4,4
10.908,3.9979,2.1055,-0.2191,6.898,4,4
11.008,3.9966,2.0884,-0.2281,7.382,4,4
11.108,4.0093,2.0863,-0.2218,7.443,4,4
11.209,4.0129,2.1119,-0.2486,7.858,4,4
