t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.901,0.0231,-0.0028,5.0018,0.450,3,1,0.039867
1.001,-0.0051,-0.0086,5.0007,0.379,3,1,0.020042
1.102,-0.0167,-0.0140,5.0122,0.492,3,1,0.013484
1.203,-0.0092,-0.0142,5.0152,0.456,3,1,0.010252
1.302,-0.0233,-0.0193,5.0157,0.570,3,1,0.008349
1.403,-0.0143,-0.0182,5.0062,0.495,3,1,0.007111
1.501,-0.0098,-0.0210,4.9955,0.338,3,1,0.006253
1.602,-0.0068,-0.0212,4.9950,0.642,3,1,0.005630
1.702,-0.0054,-0.0206,4.9927,1.593,3,1,0.005165
1.801,-0.0070,-0.0213,4.9896,0.377,3,1,0.004808
1.902,-0.0054,-0.0226,4.9891,0.913,3,1,0.004529
2.002,-0.0014,-0.0212,4.9904,0.744,3,1,0.004309
2.101,0.0060,-0.0201,4.9922,0.367,3,1,0.004133
2.202,0.0080,-0.0194,4.9912,0.707,3,1,0.003991
2.301,0.0141,-0.0184,4.9906,0.563,3,1,0.003875
2.401,0.0096,-0.0186,4.9889,0.338,3,1,0.003780
2.501,0.0090,-0.0169,4.9872,0.511,3,1,0.003703
2.601,0.0070,-0.0166,4.9876,0.333,3,1,0.003639
2.701,0.0080,-0.0156,4.9864,0.556,3,1,0.003586
2.802,0.0085,-0.0142,4.9848,0.672,3,1,0.003542
2.901,0.0104,-0.0133,4.9839,0.460,3,1,0.003505
3.001,0.0033,-0.0114,4.9821,0.489,3,1,0.003474
3.101,-0.0024,-0.0089,4.9812,0.345,3,1,0.003449
3.201,-0.0014,-0.0061,4.9824,0.331,3,1,0.003428
3.301,-0.0085,-0.0054,4.9848,0.323,3,1,0.003410
3.401,-0.0076,-0.0039,4.9837,0.446,3,1,0.003395
3.501,-0.0084,-0.0026,4.9844,0.302,3,1,0.003383
3.601,-0.0088,-0.0012,4.9844,0.346,3,1,0.003372
3.702,-0.0104,-0.0010,4.9833,0.761,3,1,0.003363
3.802,-0.0137,-0.0021,4.9815,0.550,3,1,0.003356
3.901,-0.0149,-0.0029,4.9802,0.553,3,1,0.003350
4.002,-0.0165,-0.0039,4.9795,0.574,3,1,0.003345
4.101,-0.0099,-0.0030,4.9782,0.458,3,1,0.003340
4.201,-0.0141,-0.0045,4.9754,0.333,3,1,0.003337
4.301,-0.0173,-0.0056,4.9731,0.653,3,1,0.003334
4.401,-0.0124,-0.0046,4.9738,0.324,3,1,0.003331
4.501,-0.0136,-0.0053,4.9711,0.326,3,1,0.003329
4.601,-0.0123,-0.0055,4.9684,0.324,3,1,0.003327
4.702,-0.0100,-0.0062,4.9662,0.382,3,1,0.003325
4.802,-0.0114,-0.0067,4.9646,0.542,3,1,0.003324
4.901,-0.0102,-0.0077,4.9636,0.291,3,1,0.003323
5.001,-0.0084,-0.0085,4.9592,0.379,3,1,0.003322
5.101,-0.0058,-0.0080,4.9597,0.386,3,1,0.003321
5.202,-0.0068,-0.0087,4.9551,0.631,3,1,0.003321
5.302,-0.0048,-0.0083,4.9549,0.681,3,1,0.003320
5.401,-0.0063,-0.0092,4.9552,0.427,3,1,0.003320
5.501,-0.0022,-0.0094,4.9535,0.360,3,1,0.003319
5.601,-0.0049,-0.0098,4.9511,0.406,3,1,0.003319
5.701,-0.0046,-0.0106,4.9530,0.512,3,1,0.003319
5.802,-0.0022,-0.0108,4.9530,0.590,3,1,0.003319
5.901,-0.0051,-0.0118,4.9532,0.554,3,1,0.003318
6.001,-0.0013,-0.0125,4.9523,0.411,3,1,0.003318
6.101,0.0006,-0.0123,4.9497,0.414,3,1,0.003318
6.201,0.0004,-0.0138,4.9503,0.427,3,1,0.003318
6.302,0.0013,-0.0149,4.9497,1.081,3,1,0.003318
6.401,0.0006,-0.0171,4.9507,0.359,3,1,0.003318
6.501,-0.0027,-0.0181,4.9489,0.548,3,1,0.003318
6.601,-0.0002,-0.0178,4.9477,0.344,3,1,0.003318
6.701,0.0032,-0.0190,4.9445,0.513,3,1,0.003318
6.801,0.0008,-0.0196,4.9455,0.336,3,1,0.003318
6.901,0.0014,-0.0190,4.9472,0.364,3,1,0.003318
7.002,0.0040,-0.0182,4.9479,0.454,3,1,0.003317
7.101,0.0032,-0.0170,4.9477,0.310,3,1,0.003317
7.201,0.0009,-0.0166,4.9488,0.340,3,1,0.003317
7.301,0.0038,-0.0155,4.9503,0.507,3,1,0.003317
7.402,0.0057,-0.0141,4.9545,0.700,3,1,0.003317
7.502,0.0066,-0.0137,4.9581,0.587,3,1,0.003317
7.602,0.0063,-0.0139,4.9580,0.544,3,1,0.003317
7.701,0.0075,-0.0137,4.9610,0.339,3,1,0.003317
7.802,0.0049,-0.0135,4.9622,0.393,3,1,0.003317
7.902,0.0041,-0.0132,4.9643,0.594,3,1,0.003317
8.002,0.0014,-0.0134,4.9615,0.656,3,1,0.003317
8.102,0.0030,-0.0128,4.9593,0.534,3,1,0.003317
8.202,0.0051,-0.0121,4.9621,0.581,3,1,0.003317
8.302,0.0028,-0.0122,4.9648,1.023,3,1,0.003317
8.401,-0.0006,-0.0135,4.9663,0.338,3,1,0.003317
8.501,0.0000,-0.0137,4.9668,0.382,3,1,0.003317
8.602,0.0038,-0.0138,4.9669,0.394,3,1,0.003317
8.701,0.0025,-0.0153,4.9669,0.544,3,1,0.003317
8.801,-0.0026,-0.0166,4.9679,0.497,3,1,0.003317
8.901,-0.0067,-0.0175,4.9699,0.640,3,1,0.003317
9.002,-0.0050,-0.0184,4.9721,0.564,3,1,0.003317
9.101,-0.0057,-0.0204,4.9730,0.449,3,1,0.003317
9.202,-0.0054,-0.0215,4.9727,0.650,3,1,0.003317
9.302,-0.0038,-0.0213,4.9743,0.698,3,1,0.003317
9.401,-0.0011,-0.0223,4.9734,0.472,3,1,0.003317
9.501,-0.0045,-0.0235,4.9732,0.288,3,1,0.003317
9.601,-0.0035,-0.0241,4.9753,0.397,3,1,0.003317
9.702,-0.0003,-0.0247,4.9773,0.675,3,1,0.003317
9.801,-0.0023,-0.0256,4.9778,0.345,3,1,0.003317
9.902,-0.0028,-0.0264,4.9802,0.512,3,1,0.003317
10.001,-0.0024,-0.0260,4.9778,0.360,3,1,0.003317
10.101,-0.0028,-0.0266,4.9814,0.326,3,1,0.003317
10.201,-0.0006,-0.0263,4.9839,0.335,3,1,0.003317
10.302,0.0037,-0.0252,4.9823,0.547,3,1,0.003317
10.402,0.0001,-0.0241,4.9848,0.436,3,1,0.003317
10.502,0.0001,-0.0216,4.9875,0.554,3,1,0.003317
10.601,-0.0044,-0.0210,4.9900,0.339,3,1,0.003317
10.701,-0.0061,-0.0200,4.9880,0.325,3,1,0.003317
10.802,-0.0042,-0.0182,4.9880,0.329,3,1,0.003317
10.901,-0.0040,-0.0167,4.9891,0.470,3,1,0.003317
11.002,-0.0069,-0.0157,4.9895,0.335,3,1,0.003317
11.102,-0.0067,-0.0141,4.9897,0.573,3,1,0.003317
11.202,-0.0055,-0.0123,4.9930,0.338,3,1,0.003317
11.301,-0.0057,-0.0111,4.9950,0.335,3,1,0.003317
11.401,-0.0100,-0.0107,4.9948,0.347,3,1,0.003317
11.502,-0.0112,-0.0100,4.9937,0.682,3,1,0.003317
11.601,-0.0118,-0.0100,4.9931,0.420,3,1,0.003317
11.701,-0.0088,-0.0088,4.9921,0.299,3,1,0.003317
11.801,-0.0108,-0.0089,4.9912,0.499,3,1,0.003317
11.901,-0.0078,-0.0077,4.9919,0.462,3,1,0.003317
12.002,-0.0101,-0.0078,4.9919,0.596,3,1,0.003317
12.101,-0.0077,-0.0071,4.9942,0.618,3,1,0.003317
12.202,-0.0032,-0.0061,4.9945,0.332,3,1,0.003317
12.301,-0.0026,-0.0064,4.9945,0.349,3,1,0.003317
12.401,-0.0051,-0.0059,4.9975,0.355,3,1,0.003317
12.501,-0.0085,-0.0070,4.9983,0.489,3,1,0.003317
12.602,-0.0124,-0.0072,4.9985,0.338,3,1,0.003317
12.701,-0.0102,-0.0069,4.9969,0.330,3,1,0.003317
12.801,-0.0148,-0.0080,4.9979,0.328,3,1,0.003317
12.902,-0.0168,-0.0085,4.9963,0.531,3,1,0.003317
13.001,-0.0173,-0.0083,4.9959,0.355,3,1,0.003317
13.101,-0.0212,-0.0083,4.9952,0.466,3,1,0.003317
13.201,-0.0276,-0.0093,4.9941,0.339,3,1,0.003317
13.301,-0.0291,-0.0086,4.9935,0.310,3,1,0.003317
13.402,-0.0264,-0.0082,4.9933,0.327,3,1,0.003317
13.501,-0.0242,-0.0077,4.9940,0.332,3,1,0.003317
13.601,-0.0293,-0.0075,4.9915,0.348,3,1,0.003317
13.701,-0.0311,-0.0074,4.9910,0.332,3,1,0.003317
13.801,-0.0304,-0.0068,4.9930,0.371,3,1,0.003317
13.901,-0.0288,-0.0068,4.9921,0.345,3,1,0.003317
14.002,-0.0275,-0.0055,4.9931,0.339,3,1,0.003317
14.101,-0.0279,-0.0041,4.9941,0.341,3,1,0.003317
14.201,-0.0198,-0.0016,4.9960,0.353,3,1,0.003317
14.302,-0.0139,-0.0001,4.9979,0.721,3,1,0.003317
14.402,-0.0139,-0.0006,4.9980,0.377,3,1,0.003317
14.501,-0.0182,-0.0009,4.9963,0.578,3,1,0.003317
14.601,-0.0161,-0.0001,4.9965,0.330,3,1,0.003317
14.701,-0.0160,0.0003,4.9975,0.359,3,1,0.003317
14.801,-0.0183,-0.0008,4.9985,0.378,3,1,0.003317
14.902,-0.0152,-0.0014,4.9986,0.889,3,1,0.003317
15.001,-0.0171,-0.0024,4.9993,0.327,3,1,0.003317
15.101,-0.0118,-0.0026,5.0006,0.621,3,1,0.003317
15.201,-0.0092,-0.0042,4.9988,0.409,3,1,0.003317
15.302,-0.0028,-0.0059,4.9948,0.308,3,1,0.003317
15.402,0.0007,-0.0072,4.9951,0.402,3,1,0.003317
15.501,0.0011,-0.0093,4.9978,0.365,3,1,0.003317
15.601,0.0052,-0.0098,4.9938,0.323,3,1,0.003317
15.702,0.0041,-0.0119,4.9909,0.323,3,1,0.003317
15.801,0.0061,-0.0127,4.9914,0.348,3,1,0.003317
15.901,0.0078,-0.0125,4.9881,0.360,3,1,0.003317
16.001,0.0058,-0.0131,4.9880,0.333,3,1,0.003317
16.101,0.0076,-0.0124,4.9906,0.326,3,1,0.003317
16.202,0.0061,-0.0121,4.9917,0.330,3,1,0.003317
16.301,0.0044,-0.0116,4.9914,0.328,3,1,0.003317
16.402,0.0078,-0.0112,4.9921,0.335,3,1,0.003317
16.502,0.0059,-0.0101,4.9931,0.574,3,1,0.003317
16.602,0.0052,-0.0094,4.9917,0.344,3,1,0.003317
16.701,0.0049,-0.0084,4.9930,0.498,3,1,0.003317
16.802,0.0068,-0.0076,4.9909,0.328,3,1,0.003317
16.901,0.0059,-0.0071,4.9928,0.301,3,1,0.003317
17.002,0.0067,-0.0063,4.9917,0.357,3,1,0.003317
