t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.111,0.0081,-0.0411,4.7901,10.289,4,4
1.211,0.0047,0.0141,4.7929,9.794,4,4
1.310,0.0023,0.0067,4.7846,9.120,4,4
1.409,-0.0183,-0.0065,4.8114,7.731,4,4
1.507,-0.0078,-0.0469,4.7712,6.281,4,4
1.609,-0.0296,-0.0306,4.8018,8.676,4,4
1.708,0.0053,-0.0374,4.7728,6.497,4,4
1.809,-0.0247,-0.0873,4.8040,8.406,4,4
1.910,-0.0059,-0.1066,4.7869,8.691,4,4
2.009,-0.0023,-0.0824,4.8245,7.791,4,4
2.107,0.0118,-0.1301,4.7944,6.042,4,4
2.208,-0.0056,-0.1008,4.8485,7.716,4,4
2.307,-0.0106,-0.0811,4.8314,6.432,4,4
2.408,-0.0272,-0.1178,4.8398,7.455,4,4
2.507,-0.0201,-0.1238,4.8294,5.770,4,4
2.608,-0.0284,-0.1221,4.8193,6.541,4,4
2.708,-0.0339,-0.1169,4.8542,7.331,4,4
2.812,-0.0307,-0.1025,4.8645,9.567,4,4
2.908,-0.0241,-0.0976,4.8515,7.266,4,4
3.008,-0.0299,-0.1181,4.8867,7.139,4,4
3.107,-0.0272,-0.1127,4.8663,6.102,4,4
3.208,-0.0304,-0.0844,4.8875,7.242,4,4
3.307,-0.0249,-0.1334,4.8905,6.205,4,4
3.410,0.0098,-0.1174,4.8764,9.271,4,4
3.507,0.0432,-0.0963,4.8691,6.444,4,4
3.609,0.0208,-0.1031,4.8967,7.909,4,4
3.710,0.0135,-0.1289,4.9136,8.208,4,4
3.809,-0.0251,-0.1256,4.9563,7.186,4,4
3.907,-0.0076,-0.1345,4.9579,6.062,4,4
4.007,0.0081,-0.1758,4.9314,6.551,4,4
4.108,-0.0025,-0.1599,4.9199,6.798,4,4
4.208,0.0027,-0.1550,4.9376,7.687,4,4
4.307,-0.0067,-0.2014,4.9274,6.011,4,4
4.410,0.0095,-0.1849,4.9718,9.010,4,4
4.508,-0.0192,-0.1607,4.9595,7.210,4,4
4.610,0.0015,-0.1412,4.9562,8.894,4,4
4.710,-0.0089,-0.2111,4.9296,9.224,4,4
4.809,-0.0284,-0.1759,4.9612,8.724,4,4
4.907,-0.0622,-0.2107,4.9796,6.455,4,4
5.008,-0.0494,-0.2535,4.9421,7.299,4,4
5.106,-0.0538,-0.2378,4.9415,5.566,4,4
5.208,-0.0481,-0.2085,4.9362,6.636,4,4
5.309,-0.0474,-0.1717,4.9531,7.660,4,4
5.407,-0.0293,-0.1905,4.9450,6.250,4,4
5.508,-0.0450,-0.1388,4.9376,6.544,4,4
5.608,-0.0350,-0.2098,5.0074,6.228,4,4
5.708,-0.0070,-0.1671,4.9875,6.674,4,4
5.807,-0.0196,-0.1717,4.9677,5.961,4,4
5.909,-0.0011,-0.1585,4.9546,8.130,4,4
6.008,-0.0036,-0.1793,4.9825,6.933,4,4
6.108,0.0121,-0.1480,4.9418,7.240,4,4
6.207,-0.0048,-0.2452,4.9162,5.917,4,4
6.308,-0.0131,-0.2532,4.9450,7.310,4,4
6.409,-0.0148,-0.2452,4.9306,7.715,4,4
6.508,0.0218,-0.1988,4.9499,6.973,4,4
6.609,0.0185,-0.2425,4.8884,7.772,4,4
6.708,0.0387,-0.2054,4.8876,6.596,4,4
6.807,0.0187,-0.2686,4.9073,6.136,4,4
6.907,0.0085,-0.2329,4.9136,6.441,4,4
7.008,0.0373,-0.2561,4.9333,7.408,4,4
7.107,0.0419,-0.2490,4.8736,6.164,4,4
7.208,0.0472,-0.2240,4.9297,7.117,4,4
7.312,0.0375,-0.2087,4.9032,10.468,4,4
7.412,0.0324,-0.2572,4.8851,10.948,4,4
7.507,0.0323,-0.2582,4.8599,6.438,4,4
7.609,0.0300,-0.3074,4.8866,8.205,4,4
7.709,0.0208,-0.2983,4.9379,7.925,4,4
7.808,0.0307,-0.2842,4.9145,6.432,4,4
7.910,0.0320,-0.3129,4.9238,9.342,4,4
8.008,0.0396,-0.2936,4.8918,7.230,4,4
8.111,0.0611,-0.3144,4.8785,9.736,4,4
8.208,0.0510,-0.4046,4.8832,7.492,4,4
8.309,0.0437,-0.3710,4.8952,7.950,4,4
8.409,0.0417,-0.3695,4.9321,7.184,4,4
8.509,0.0611,-0.3780,4.8406,8.209,4,4
8.611,0.0843,-0.3724,4.8669,8.993,4,4
8.707,0.0982,-0.3779,4.8425,6.292,4,4
8.809,0.0632,-0.3591,4.8800,7.934,4,4
8.911,0.0795,-0.3068,4.8910,9.698,4,4
9.010,0.0873,-0.3226,4.8736,9.046,4,4
9.109,0.0748,-0.3855,4.9515,8.612,4,4
9.211,0.0979,-0.3609,4.8666,9.867,4,4
9.309,0.0855,-0.3078,4.8920,7.912,4,4
9.409,0.0943,-0.3051,4.9055,7.752,4,4
9.511,0.0692,-0.3467,4.9276,10.247,4,4
9.613,0.0761,-0.3375,4.9651,11.492,4,4
9.707,0.0555,-0.3425,4.9572,6.600,4,4
9.809,0.0780,-0.3669,4.9358,8.407,4,4
9.909,0.0580,-0.2929,4.9348,7.438,4,4
10.012,0.0402,-0.3236,4.9300,10.399,4,4
10.108,0.0671,-0.3024,4.9057,7.316,4,4
10.211,0.0590,-0.3393,4.8993,10.593,4,4
10.310,0.0773,-0.2851,4.8941,8.188,4,4
10.412,0.0523,-0.3489,4.9330,10.738,4,4
10.510,0.0426,-0.3053,4.9299,8.804,4,4
10.612,0.0898,-0.3276,4.8939,10.751,4,4
10.708,0.0823,-0.2841,4.8747,6.757,4,4
10.810,0.0781,-0.2802,4.8807,8.299,4,4
10.908,0.0936,-0.2886,4.8940,7.122,4,4
11.010,0.1139,-0.2418,4.8899,8.644,4,4
11.110,0.0987,-0.2738,4.9060,8.982,4,4
11.211,0.0886,-0.2917,4.9378,10.003,4,4
11.310,0.1048,-0.2642,4.8966,8.582,4,4
11.411,0.1214,-0.3046,4.9302,9.956,4,4
11.509,0.0901,-0.3139,4.9011,7.338,4,4
11.610,0.1157,-0.2739,4.8929,9.191,4,4
11.709,0.0951,-0.2812,4.9110,7.456,4,4
11.810,0.1076,-0.3124,4.9196,8.532,4,4
11.911,0.1138,-0.3239,4.9008,9.730,4,4
12.009,0.0927,-0.3906,4.9450,7.556,4,4
12.108,0.1044,-0.3352,4.9116,7.230,4,4
12.211,0.0815,-0.3160,4.9282,9.542,4,4
12.310,0.0725,-0.3578,4.9113,8.527,4,4
12.408,0.0476,-0.2990,4.9662,6.856,4,4
12.508,0.0356,-0.3183,4.9478,7.165,4,4
12.611,0.0266,-0.3036,4.9299,9.393,4,4
12.711,0.0248,-0.3521,4.9333,9.707,4,4
12.808,0.0064,-0.3534,4.9200,7.203,4,4
12.909,-0.0029,-0.3435,4.9031,7.527,4,4
13.009,-0.0228,-0.2617,4.8992,8.423,4,4
13.108,-0.0223,-0.2827,4.9048,7.006,4,4
13.209,-0.0020,-0.2525,4.8991,7.697,4,4
13.310,-0.0304,-0.3083,4.9342,8.424,4,4
13.409,-0.0592,-0.2505,4.9773,8.229,4,4
13.508,-0.0503,-0.2484,4.9605,6.830,4,4
13.609,-0.0439,-0.2596,4.9459,7.466,4,4
13.711,-0.0398,-0.2869,4.9523,9.645,4,4
13.810,-0.0335,-0.3175,4.9604,8.748,4,4
13.910,-0.0665,-0.3184,4.9866,8.440,4,4
14.010,-0.0634,-0.3269,4.9925,8.779,4,4
14.109,-0.0551,-0.3054,5.0036,8.268,4,4
14.211,-0.0434,-0.3119,5.0039,10.517,4,4
14.310,-0.0790,-0.3448,4.9595,9.279,4,4
14.409,-0.0656,-0.2827,4.9828,7.727,4,4
14.508,-0.0501,-0.3497,4.9751,7.286,4,4
14.610,-0.0793,-0.3929,4.9676,8.875,4,4
14.708,-0.0913,-0.3336,4.9947,6.878,4,4
14.809,-0.0976,-0.3243,4.9705,8.174,4,4
14.909,-0.1209,-0.3607,5.0333,7.928,4,4
15.010,-0.1372,-0.3112,5.0291,9.370,4,4
