t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
2.002,4.0089,2.0588,4.9197,1.079,3,1,0.056590
2.102,3.9835,2.0376,4.9381,0.872,3,1,0.023486
2.202,3.9903,2.0466,4.9606,1.040,3,1,0.014916
2.301,3.9899,2.0490,4.9679,0.438,3,1,0.011023
2.401,3.9891,2.0453,4.9621,0.541,3,1,0.008825
2.502,3.9857,2.0281,4.9620,0.570,3,1,0.007430
2.601,3.9898,2.0290,4.9638,0.378,3,1,0.006478
2.702,3.9886,2.0275,4.9650,0.376,3,1,0.005796
2.802,3.9888,2.0250,4.9645,0.675,3,1,0.005290
2.903,3.9899,2.0284,4.9626,1.294,3,1,0.004904
3.002,3.9913,2.0261,4.9638,0.670,3,1,0.004605
3.102,3.9899,2.0247,4.9653,0.545,3,1,0.004369
3.202,3.9925,2.0261,4.9682,0.794,3,1,0.004181
3.301,3.9959,2.0277,4.9688,0.442,3,1,0.004030
3.402,3.9994,2.0313,4.9678,0.672,3,1,0.003907
3.502,4.0017,2.0306,4.9662,0.776,3,1,0.003807
3.602,4.0011,2.0285,4.9679,0.772,3,1,0.003724
3.702,4.0043,2.0328,4.9661,1.582,3,1,0.003656
3.801,4.0073,2.0337,4.9652,0.470,3,1,0.003600
3.901,4.0050,2.0371,4.9661,0.408,3,1,0.003554
4.003,4.0020,2.0375,4.9664,1.680,3,1,0.003515
4.102,4.0036,2.0381,4.9669,0.707,3,1,0.003483
4.202,4.0043,2.0408,4.9646,0.430,3,1,0.003456
4.302,4.0022,2.0432,4.9655,0.688,3,1,0.003434
4.402,4.0002,2.0455,4.9647,0.508,3,1,0.003415
4.502,4.0007,2.0479,4.9628,0.572,3,1,0.003399
4.602,4.0003,2.0484,4.9624,0.689,3,1,0.003386
4.702,4.0010,2.0508,4.9623,0.916,3,1,0.003375
4.802,3.9986,2.0508,4.9585,0.473,3,1,0.003366
4.902,3.9996,2.0510,4.9587,0.575,3,1,0.003358
5.002,3.9979,2.0480,4.9601,0.847,3,1,0.003352
5.102,3.9970,2.0503,4.9580,0.537,3,1,0.003346
5.202,3.9945,2.0500,4.9595,0.472,3,1,0.003342
5.302,3.9930,2.0483,4.9590,0.534,3,1,0.003338
5.402,3.9960,2.0530,4.9588,0.501,3,1,0.003334
5.502,3.9984,2.0566,4.9595,0.865,3,1,0.003332
5.601,4.0011,2.0590,4.9598,0.541,3,1,0.003329
5.702,4.0009,2.0569,4.9597,0.652,3,1,0.003327
5.802,4.0035,2.0577,4.9589,1.105,3,1,0.003326
5.902,4.0061,2.0599,4.9580,0.990,3,1,0.003325
6.002,4.0079,2.0598,4.9564,0.543,3,1,0.003323
6.101,4.0081,2.0578,4.9556,0.556,3,1,0.003322
6.203,4.0083,2.0549,4.9567,1.255,3,1,0.003322
6.301,4.0069,2.0522,4.9568,0.510,3,1,0.003321
6.402,4.0084,2.0516,4.9558,0.636,3,1,0.003320
6.503,4.0094,2.0530,4.9544,0.860,3,1,0.003320
6.603,4.0082,2.0503,4.9522,0.778,3,1,0.003319
6.702,4.0078,2.0504,4.9526,0.802,3,1,0.003319
6.802,4.0111,2.0528,4.9500,0.739,3,1,0.003319
6.902,4.0122,2.0523,4.9471,0.857,3,1,0.003319
7.001,4.0118,2.0501,4.9451,0.438,3,1,0.003318
7.102,4.0103,2.0478,4.9432,0.627,3,1,0.003318
7.201,4.0111,2.0501,4.9412,0.546,3,1,0.003318
7.302,4.0092,2.0486,4.9403,0.626,3,1,0.003318
7.402,4.0087,2.0479,4.9373,0.653,3,1,0.003318
7.502,4.0080,2.0471,4.9411,0.528,3,1,0.003318
7.602,4.0084,2.0484,4.9421,0.744,3,1,0.003318
7.702,4.0083,2.0472,4.9409,0.523,3,1,0.003318
7.801,4.0093,2.0474,4.9388,0.468,3,1,0.003318
7.902,4.0095,2.0472,4.9399,0.760,3,1,0.003318
8.002,4.0108,2.0477,4.9417,0.663,3,1,0.003318
8.102,4.0109,2.0477,4.9418,0.579,3,1,0.003318
8.201,4.0120,2.0462,4.9410,0.550,3,1,0.003317
8.301,4.0103,2.0456,4.9394,0.633,3,1,0.003317
8.402,4.0084,2.0440,4.9377,0.557,3,1,0.003317
8.501,4.0088,2.0434,4.9391,0.402,3,1,0.003317
8.602,4.0065,2.0430,4.9372,0.412,3,1,0.003317
8.702,4.0072,2.0442,4.9356,0.597,3,1,0.003317
8.801,4.0055,2.0460,4.9361,0.518,3,1,0.003317
8.902,4.0051,2.0454,4.9363,0.578,3,1,0.003317
9.002,4.0037,2.0438,4.9373,0.689,3,1,0.003317
9.101,4.0002,2.0434,4.9371,0.493,3,1,0.003317
9.201,3.9986,2.0432,4.9352,0.350,3,1,0.003317
9.302,4.0009,2.0474,4.9340,0.581,3,1,0.003317
9.401,3.9994,2.0447,4.9332,0.855,3,1,0.003317
9.502,3.9970,2.0444,4.9340,0.614,3,1,0.003317
9.601,3.9968,2.0450,4.9352,0.356,3,1,0.003317
9.702,3.9934,2.0464,4.9362,0.456,3,1,0.003317
9.802,3.9903,2.0462,4.9371,0.876,3,1,0.003317
9.902,3.9929,2.0509,4.9344,0.378,3,1,0.003317
10.001,3.9874,2.0475,4.9349,0.399,3,1,0.003317
10.101,3.9876,2.0509,4.9363,0.498,3,1,0.003317
10.202,3.9877,2.0512,4.9376,0.633,3,1,0.003317
10.302,3.9870,2.0499,4.9388,0.662,3,1,0.003317
10.402,3.9865,2.0518,4.9408,0.686,3,1,0.003317
10.502,3.9839,2.0499,4.9426,0.535,3,1,0.003317
10.602,3.9825,2.0486,4.9436,0.485,3,1,0.003317
10.702,3.9832,2.0484,4.9471,0.545,3,1,0.003317
10.802,3.9828,2.0473,4.9455,0.652,3,1,0.003317
10.901,3.9820,2.0473,4.9471,0.370,3,1,0.003317
11.002,3.9828,2.0443,4.9492,0.565,3,1,0.003317
11.102,3.9835,2.0443,4.9495,0.786,3,1,0.003317
11.202,3.9823,2.0434,4.9507,0.434,3,1,0.003317
11.302,3.9835,2.0427,4.9513,0.553,3,1,0.003317
11.402,3.9828,2.0399,4.9514,0.633,3,1,0.003317
11.502,3.9843,2.0422,4.9501,0.470,3,1,0.003317
11.602,3.9867,2.0441,4.9519,0.506,3,1,0.003317
11.702,3.9895,2.0462,4.9506,0.446,3,1,0.003317
11.802,3.9909,2.0475,4.9510,0.587,3,1,0.003317
11.902,3.9908,2.0466,4.9529,0.621,3,1,0.003317
12.002,3.9913,2.0447,4.9523,0.634,3,1,0.003317
12.103,3.9940,2.0459,4.9534,1.002,3,1,0.003317
12.202,3.9957,2.0457,4.9522,0.647,3,1,0.003317
12.302,3.9956,2.0441,4.9518,0.712,3,1,0.003317
12.402,3.9971,2.0442,4.9500,0.588,3,1,0.003317
12.501,3.9992,2.0439,4.9499,0.504,3,1,0.003317
12.602,4.0033,2.0443,4.9509,0.801,3,1,0.003317
12.702,4.0032,2.0447,4.9500,0.565,3,1,0.003317
12.802,4.0029,2.0458,4.9529,0.879,3,1,0.003317
12.903,4.0024,2.0434,4.9512,0.357,3,1,0.003317
13.002,4.0020,2.0411,4.9493,0.901,3,1,0.003317
13.101,4.0029,2.0389,4.9502,0.350,3,1,0.003317
13.201,4.0061,2.0419,4.9511,0.378,3,1,0.003317
13.302,4.0068,2.0435,4.9488,1.073,3,1,0.003317
13.402,4.0077,2.0452,4.9508,0.514,3,1,0.003317
