t_sec,x,y,z,solve_ms,n_zero_weights
19.419,-0.0244,-0.0075,4.9746,3.002,0
24.926,-0.0555,-0.0067,4.9946,2.702,0
41.449,-0.0623,-0.0091,4.9735,2.913,0
46.953,-0.0623,-0.0336,4.9618,3.181,0
52.452,-0.0834,-0.0838,4.9798,2.329,0
63.468,-0.1435,-0.0465,5.0209,3.022,0
68.975,-0.0996,-0.0393,4.9821,2.321,0
74.489,-0.1161,-0.0620,4.9922,3.465,0
79.992,-0.0951,-0.0321,4.9801,2.957,0
85.502,-0.0670,-0.0527,4.9529,4.409,0
91.016,-0.0880,-0.0502,4.9936,3.271,0
102.028,-0.0756,-0.0372,4.9834,3.659,0
107.536,-0.0871,-0.0305,4.9694,2.521,0
113.039,-0.1017,-0.0412,5.0162,2.594,0
118.539,-0.0907,-0.0313,5.0238,2.497,0
129.560,-0.0550,-0.0308,4.9732,4.304,0
135.057,-0.0947,-0.0451,4.9829,3.348,0
