t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.311,3.9895,-0.0262,0.0144,9.923,3,4
1.410,3.9234,0.0005,-0.0059,9.223,3,4
1.509,3.9335,-0.0365,-0.0089,8.306,3,4
1.614,3.9545,-0.0136,0.0012,12.995,3,4
1.710,3.9586,-0.0070,0.0270,9.473,3,4
1.808,3.9839,-0.0170,0.0134,7.084,4,4
1.908,3.9536,0.0183,-0.0225,6.655,4,4
2.007,3.9694,0.0147,-0.0130,6.367,4,4
2.108,3.9526,0.0246,-0.0456,7.140,4,4
2.207,3.9467,-0.0211,-0.0176,6.109,4,4
2.308,3.9801,-0.0047,0.0023,7.385,4,4
2.409,3.9486,-0.0390,0.0077,8.502,4,4
2.508,3.9815,-0.0068,0.0213,7.245,4,4
2.609,3.9197,-0.0455,0.0394,8.458,4,4
2.708,3.9740,-0.0201,0.0006,7.197,4,4
2.808,3.9702,-0.0032,0.0158,7.617,4,4
2.906,3.9352,-0.0023,0.0187,5.679,4,4
3.009,3.9461,-0.0134,0.0159,7.975,4,4
3.109,3.9710,-0.0156,0.0275,8.061,4,4
3.209,3.9572,0.0204,0.0448,8.209,4,4
3.307,3.9836,0.0558,0.0695,5.577,4,4
3.408,3.9382,0.0180,0.0340,7.319,4,4
3.508,3.9876,0.0400,0.0113,7.370,4,4
3.612,3.9860,0.0120,0.0608,10.791,4,4
3.708,3.9735,0.0063,0.0529,7.265,4,4
3.807,3.9961,0.0266,0.0528,6.033,4,4
3.908,3.9664,0.0294,0.0107,7.023,4,4
4.006,3.9870,0.0281,0.0266,5.819,4,4
4.107,4.0024,0.0281,0.0097,6.327,4,4
4.208,3.9827,-0.0137,0.0320,7.752,4,4
4.307,3.9673,0.0062,0.0195,6.367,4,4
4.407,3.9688,-0.0219,0.0387,6.116,4,4
4.507,3.9731,-0.0187,0.0596,6.684,4,4
4.606,3.9157,-0.0075,0.0858,5.844,4,4
4.706,3.9489,-0.0272,0.0974,5.496,4,4
4.809,3.9485,-0.0475,0.0628,8.352,4,4
4.910,3.9153,-0.0045,0.0969,8.955,4,4
5.007,3.9341,-0.0125,0.0969,6.109,4,4
5.109,3.9376,0.0352,0.0702,8.005,4,4
5.208,3.9259,0.0449,0.0635,7.113,4,4
5.308,3.8817,0.0698,0.0811,7.708,4,4
5.407,3.9140,0.0617,0.0705,6.608,4,4
5.508,3.8986,0.0625,0.1045,7.170,4,4
5.608,3.9096,0.0587,0.1017,6.934,4,4
5.707,3.9289,0.0713,0.0809,5.929,4,4
5.807,3.8902,0.0730,0.0867,6.006,4,4
5.908,3.8965,0.0866,0.0873,7.372,4,4
6.009,3.9025,0.1093,0.0756,8.078,4,4
6.107,3.8764,0.1045,0.0718,5.895,4,4
6.207,3.8733,0.0837,0.0776,6.215,4,4
6.308,3.9012,0.0945,0.0946,7.411,4,4
6.409,3.8679,0.1064,0.0835,8.038,4,4
6.507,3.8859,0.0980,0.0833,6.011,4,4
