t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.106,4.0222,-0.0417,0.0084,4.563,3,1,0.039474
1.202,3.9939,0.0038,4.8612,0.686,3,1,0.056222
1.302,4.0106,0.0083,4.8537,0.803,3,1,0.023423
1.402,4.0319,-0.0043,4.8490,0.667,3,1,0.014891
1.502,4.0253,0.0042,4.8535,0.688,3,1,0.011010
1.602,4.0242,0.0002,4.8464,0.525,3,1,0.008817
1.702,4.0301,-0.0024,4.8439,0.623,3,1,0.007425
1.802,4.0279,-0.0040,4.8432,0.721,3,1,0.006474
1.901,4.0274,-0.0089,4.8427,0.656,3,1,0.005793
2.002,4.0299,-0.0145,4.8436,0.644,3,1,0.005288
2.104,4.0277,-0.0191,4.8425,0.661,3,1,0.004903
2.202,4.0257,-0.0220,4.8440,0.446,3,1,0.004604
2.302,4.0208,-0.0206,4.8460,0.683,3,1,0.004368
2.402,4.0203,-0.0220,4.8475,0.518,3,1,0.004181
2.504,4.0211,-0.0224,4.8456,0.720,3,1,0.004029
2.602,4.0189,-0.0219,4.8449,0.611,3,1,0.003906
2.701,4.0165,-0.0273,4.8450,0.417,3,1,0.003806
2.802,4.0165,-0.0251,4.8456,0.394,3,1,0.003724
2.902,4.0148,-0.0273,4.8445,0.648,3,1,0.003656
3.002,4.0163,-0.0294,4.8445,0.468,3,1,0.003600
3.102,4.0156,-0.0270,4.8443,0.545,3,1,0.003554
3.202,4.0153,-0.0290,4.8435,0.535,3,1,0.003515
3.302,4.0176,-0.0281,4.8427,0.865,3,1,0.003483
3.401,4.0186,-0.0285,4.8412,0.576,3,1,0.003456
3.502,4.0149,-0.0259,4.8409,0.634,3,1,0.003434
3.602,4.0162,-0.0282,4.8424,0.709,3,1,0.003415
3.702,4.0200,-0.0281,4.8412,0.402,3,1,0.003399
3.802,4.0197,-0.0294,4.8411,0.591,3,1,0.003386
3.901,4.0200,-0.0270,4.8408,0.343,3,1,0.003375
4.001,4.0200,-0.0264,4.8387,0.514,3,1,0.003366
4.101,4.0179,-0.0231,4.8371,0.391,3,1,0.003358
4.202,4.0168,-0.0213,4.8367,0.604,3,1,0.003352
4.301,4.0171,-0.0197,4.8372,0.335,3,1,0.003346
4.402,4.0183,-0.0198,4.8385,0.428,3,1,0.003341
4.502,4.0192,-0.0159,4.8367,0.656,3,1,0.003338
4.602,4.0201,-0.0148,4.8380,0.454,3,1,0.003334
4.701,4.0166,-0.0145,4.8371,0.520,3,1,0.003332
4.802,4.0173,-0.0124,4.8360,0.568,3,1,0.003329
4.902,4.0145,-0.0101,4.8337,0.538,3,1,0.003327
5.001,4.0156,-0.0092,4.8346,0.451,3,1,0.003326
5.102,4.0126,-0.0069,4.8331,0.515,3,1,0.003325
5.201,4.0148,-0.0060,4.8342,0.412,3,1,0.003323
5.302,4.0163,-0.0066,4.8354,0.701,3,1,0.003322
5.402,4.0167,-0.0056,4.8345,0.665,3,1,0.003322
5.502,4.0190,-0.0014,4.8357,0.642,3,1,0.003321
5.602,4.0191,-0.0004,4.8347,0.629,3,1,0.003320
5.702,4.0200,0.0028,4.8355,0.575,3,1,0.003320
5.802,4.0243,0.0071,4.8344,0.733,3,1,0.003319
5.901,4.0249,0.0077,4.8333,0.405,3,1,0.003319
6.002,4.0260,0.0088,4.8345,0.506,3,1,0.003319
6.103,4.0253,0.0089,4.8356,0.475,3,1,0.003319
6.202,4.0269,0.0082,4.8376,0.891,3,1,0.003318
6.301,4.0263,0.0088,4.8365,0.487,3,1,0.003318
6.403,4.0259,0.0083,4.8373,2.155,3,1,0.003318
6.502,4.0252,0.0075,4.8385,0.757,3,1,0.003318
6.602,4.0265,0.0072,4.8361,0.658,3,1,0.003318
6.701,4.0305,0.0054,4.8362,0.529,3,1,0.003318
6.802,4.0324,0.0035,4.8346,0.677,3,1,0.003318
6.902,4.0306,0.0039,4.8358,0.647,3,1,0.003318
7.002,4.0285,0.0034,4.8365,0.793,3,1,0.003318
7.102,4.0294,0.0015,4.8372,0.701,3,1,0.003318
7.202,4.0268,0.0008,4.8369,0.416,3,1,0.003318
7.302,4.0249,-0.0002,4.8379,0.718,3,1,0.003318
7.401,4.0230,0.0004,4.8388,0.400,3,1,0.003317
7.502,4.0251,0.0004,4.8400,0.634,3,1,0.003317
7.601,4.0231,0.0022,4.8407,0.553,3,1,0.003317
7.702,4.0226,0.0012,4.8428,0.386,3,1,0.003317
7.802,4.0218,0.0017,4.8429,0.974,3,1,0.003317
7.902,4.0230,0.0020,4.8434,0.701,3,1,0.003317
8.002,4.0200,0.0031,4.8434,0.344,3,1,0.003317
8.102,4.0203,0.0025,4.8439,0.646,3,1,0.003317
8.202,4.0199,0.0028,4.8451,0.467,3,1,0.003317
8.301,4.0185,0.0015,4.8433,0.379,3,1,0.003317
8.401,4.0216,0.0041,4.8444,0.399,3,1,0.003317
8.501,4.0237,0.0064,4.8424,0.341,3,1,0.003317
8.602,4.0252,0.0057,4.8423,0.556,3,1,0.003317
8.701,4.0238,0.0048,4.8440,0.362,3,1,0.003317
8.802,4.0227,0.0069,4.8413,0.551,3,1,0.003317
