t_sec,x,y,z,solve_ms,n_zero_weights
9.431,2.0104,-0.0117,-0.0538,3.625,3
14.937,1.9501,-0.0062,-0.0080,2.116,0
20.452,1.9885,0.0092,0.0007,1.501,0
25.969,1.9571,0.0067,0.0052,2.363,0
25.972,1.9573,0.0078,0.0053,2.736,0
31.488,1.9575,0.0096,-0.0139,4.195,0
42.492,1.9378,0.0251,0.0099,2.788,0
47.999,1.9805,0.0217,0.0104,1.800,0
53.504,1.9559,0.0346,0.0449,2.647,0
59.016,1.9194,0.0496,0.0422,3.021,0
64.524,2.0002,0.0137,0.0223,2.469,0
70.038,1.9699,0.0713,0.0443,1.984,0
75.556,1.9833,0.0441,0.0229,3.187,0
81.065,1.9863,0.0768,0.0321,2.558,0
86.575,2.0143,0.1041,0.0515,1.613,0
92.089,2.0038,0.0296,0.0214,2.688,0
97.599,2.0107,0.0395,0.0143,1.532,0
103.104,2.0237,0.0836,0.0447,1.789,0
135.126,1.9956,0.0181,0.0579,5.466,0
135.228,1.9643,0.0083,0.0528,7.770,0
