t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.202,4.0231,0.0784,4.8671,0.861,2,2,0.105681
1.301,4.0148,0.0260,4.8375,0.559,3,1,0.029040
1.401,4.0087,0.0360,4.8391,0.477,3,1,0.016925
1.501,4.0184,0.0239,4.8312,0.392,3,1,0.012040
1.602,4.0239,0.0261,4.8314,0.770,3,1,0.009431
1.701,4.0254,0.0292,4.8306,0.606,3,1,0.007827
1.802,4.0260,0.0280,4.8340,0.618,3,1,0.006754
1.901,4.0198,0.0302,4.8337,0.477,3,1,0.005997
2.001,4.0247,0.0305,4.8349,0.650,3,1,0.005440
2.101,4.0225,0.0279,4.8308,0.372,3,1,0.005020
2.201,4.0195,0.0257,4.8285,0.488,3,1,0.004695
2.301,4.0235,0.0266,4.8285,0.338,3,1,0.004441
2.401,4.0264,0.0305,4.8265,0.356,3,1,0.004239
2.502,4.0250,0.0303,4.8266,0.480,3,1,0.004076
2.601,4.0279,0.0298,4.8258,0.356,3,1,0.003945
2.701,4.0278,0.0246,4.8259,0.337,3,1,0.003837
2.801,4.0274,0.0229,4.8277,0.335,3,1,0.003750
2.901,4.0309,0.0251,4.8287,0.399,3,1,0.003677
3.001,4.0315,0.0223,4.8277,0.300,3,1,0.003618
3.102,4.0323,0.0193,4.8282,0.617,3,1,0.003568
3.201,4.0323,0.0174,4.8295,0.348,3,1,0.003527
3.301,4.0320,0.0162,4.8318,0.362,3,1,0.003493
3.401,4.0306,0.0141,4.8308,0.315,3,1,0.003464
3.501,4.0271,0.0125,4.8314,0.412,3,1,0.003441
3.602,4.0255,0.0112,4.8304,0.626,3,1,0.003421
3.701,4.0228,0.0144,4.8309,0.348,3,1,0.003404
3.801,4.0241,0.0132,4.8320,0.378,3,1,0.003390
3.901,4.0237,0.0133,4.8346,0.414,3,1,0.003378
4.002,4.0253,0.0133,4.8354,0.599,3,1,0.003369
4.101,4.0232,0.0121,4.8349,0.356,3,1,0.003360
4.202,4.0236,0.0093,4.8341,0.533,3,1,0.003354
4.301,4.0216,0.0067,4.8354,0.360,3,1,0.003348
4.401,4.0188,0.0051,4.8354,0.461,3,1,0.003343
4.501,4.0171,0.0072,4.8345,0.336,3,1,0.003339
4.602,4.0143,0.0054,4.8354,0.715,3,1,0.003335
4.701,4.0111,0.0042,4.8352,0.552,3,1,0.003333
4.801,4.0145,0.0057,4.8360,0.448,3,1,0.003330
4.901,4.0121,0.0076,4.8325,0.465,3,1,0.003328
5.001,4.0093,0.0079,4.8325,0.556,3,1,0.003326
5.101,4.0049,0.0102,4.8333,0.562,3,1,0.003325
5.201,4.0025,0.0111,4.8333,0.407,3,1,0.003324
5.301,3.9964,0.0108,4.8330,0.421,3,1,0.003323
5.401,3.9929,0.0106,4.8342,0.327,3,1,0.003322
5.501,3.9909,0.0095,4.8335,0.370,3,1,0.003321
5.601,3.9919,0.0106,4.8324,0.455,3,1,0.003321
5.701,3.9947,0.0112,4.8327,0.385,3,1,0.003320
5.802,3.9950,0.0117,4.8318,0.590,3,1,0.003320
5.901,3.9932,0.0104,4.8313,0.365,3,1,0.003319
6.001,3.9924,0.0133,4.8334,0.506,3,1,0.003319
6.102,3.9899,0.0121,4.8328,0.484,3,1,0.003319
6.201,3.9897,0.0103,4.8344,0.542,3,1,0.003318
6.301,3.9903,0.0099,4.8349,0.412,3,1,0.003318
6.402,3.9902,0.0054,4.8372,0.788,3,1,0.003318
6.501,3.9913,0.0043,4.8383,0.359,3,1,0.003318
6.601,3.9889,0.0014,4.8403,0.475,3,1,0.003318
6.701,3.9872,0.0014,4.8410,0.422,3,1,0.003318
6.801,3.9844,0.0001,4.8423,0.491,3,1,0.003318
6.902,3.9851,0.0022,4.8422,0.661,3,1,0.003318
7.001,3.9877,0.0027,4.8446,0.565,3,1,0.003318
7.103,3.9865,0.0042,4.8445,0.577,3,1,0.003318
7.201,3.9877,0.0024,4.8451,0.476,3,1,0.003318
7.302,3.9881,0.0019,4.8458,0.598,3,1,0.003318
7.401,3.9854,0.0019,4.8454,0.474,3,1,0.003317
7.502,3.9860,0.0024,4.8445,0.565,3,1,0.003317
7.601,3.9863,0.0017,4.8417,0.615,3,1,0.003317
7.701,3.9876,0.0017,4.8429,0.378,3,1,0.003317
7.802,3.9889,0.0039,4.8427,0.548,3,1,0.003317
7.902,3.9925,0.0053,4.8436,0.379,3,1,0.003317
8.001,3.9923,0.0057,4.8455,0.472,3,1,0.003317
8.101,3.9941,0.0073,4.8447,0.547,3,1,0.003317
8.201,3.9935,0.0065,4.8433,0.533,3,1,0.003317
8.301,3.9947,0.0089,4.8433,0.681,3,1,0.003317
8.401,3.9957,0.0074,4.8427,0.469,3,1,0.003317
8.502,3.9983,0.0074,4.8415,0.784,3,1,0.003317
8.601,4.0031,0.0068,4.8413,0.369,3,1,0.003317
8.701,4.0051,0.0068,4.8400,0.427,3,1,0.003317
8.802,4.0065,0.0053,4.8384,0.678,3,1,0.003317
8.901,4.0108,0.0043,4.8382,0.668,3,1,0.003317
9.001,4.0116,0.0037,4.8392,0.501,3,1,0.003317
9.102,4.0159,0.0037,4.8391,0.753,3,1,0.003317
