t_sec,x,y,z,solve_ms
4.404,2.1616,0.1459,-0.1225,1.804
4.504,2.1959,0.1763,-0.1297,1.979
4.604,2.2120,0.1841,-0.1247,1.460
4.703,2.2301,0.1937,-0.1212,1.380
4.804,2.2481,0.2033,-0.1175,1.484
4.905,2.2661,0.2129,-0.1139,1.930
5.003,2.2841,0.2225,-0.1103,1.292
5.104,2.3021,0.2321,-0.1067,1.587
5.203,2.3201,0.2417,-0.1031,0.987
5.303,2.3381,0.2513,-0.0994,1.257
5.403,2.3561,0.2609,-0.0958,1.286
5.503,2.3742,0.2704,-0.0922,1.151
5.605,2.3922,0.2800,-0.0886,1.643
5.703,2.4102,0.2896,-0.0850,1.362
5.804,2.4282,0.2992,-0.0813,1.916
5.903,2.4462,0.3088,-0.0777,1.159
6.004,2.4642,0.3184,-0.0741,1.346
6.103,2.4822,0.3280,-0.0705,1.199
6.203,2.5003,0.3376,-0.0669,1.311
6.303,2.5183,0.3471,-0.0632,1.383
6.403,2.5363,0.3567,-0.0596,0.826
6.503,2.5543,0.3663,-0.0560,1.375
6.603,2.5723,0.3759,-0.0524,1.390
6.703,2.5903,0.3855,-0.0487,1.243
6.803,2.6083,0.3951,-0.0451,1.213
6.904,2.6263,0.4047,-0.0415,1.761
7.003,2.6444,0.4143,-0.0379,1.382
7.103,2.6624,0.4238,-0.0343,1.055
7.203,2.6804,0.4334,-0.0306,1.365
7.303,2.6984,0.4430,-0.0270,1.300
7.403,2.7164,0.4526,-0.0234,1.312
7.503,2.7344,0.4622,-0.0198,1.322
7.604,2.7524,0.4718,-0.0162,1.577
7.704,2.7704,0.4814,-0.0125,1.529
7.803,2.7885,0.4910,-0.0089,1.109
7.903,2.8065,0.5005,-0.0053,1.073
8.004,2.8245,0.5101,-0.0017,1.525
8.104,2.8425,0.5197,0.0019,1.934
8.204,2.8605,0.5293,0.0056,2.012
8.304,2.8785,0.5389,0.0092,1.478
8.403,2.8965,0.5485,0.0128,1.079
8.503,2.9145,0.5581,0.0164,1.262
8.603,2.9326,0.5677,0.0201,1.264
8.704,2.9506,0.5772,0.0237,1.735
8.804,2.9686,0.5868,0.0273,1.429
8.904,2.9866,0.5964,0.0309,2.064
9.003,3.0046,0.6060,0.0345,1.143
9.104,3.0226,0.6156,0.0382,2.242
9.203,3.0406,0.6252,0.0418,1.430
9.303,3.0586,0.6348,0.0454,1.202
9.376,3.0676,0.6396,0.0472,0.874
20.393,3.0508,0.6847,0.0181,1.262
25.897,2.9820,0.6176,0.0292,1.155
31.404,3.0728,0.6038,0.0067,0.853
36.917,3.0411,0.6241,0.0344,1.089
36.919,3.0199,0.6197,0.0264,1.021
42.431,3.0257,0.5966,0.0307,1.161
47.940,2.8809,0.4627,0.0213,1.308
58.959,2.5644,0.3028,0.0391,1.504
69.978,2.5093,0.2539,0.0105,0.852
75.479,2.4927,0.2959,-0.0073,1.158
86.492,2.4407,0.1832,0.0156,1.678
97.519,2.3497,0.2156,-0.0074,1.574
103.030,2.3233,0.2656,0.0294,0.876
108.531,2.3546,0.2793,-0.0206,0.890
114.043,2.3275,0.2799,-0.0160,1.089
119.542,2.3915,0.2758,-0.0021,0.843
130.572,2.3755,0.2333,-0.0389,1.931
136.080,2.3868,0.2746,-0.2152,1.188
