t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.111,3.9846,-0.0096,0.0568,10.089,3,4
1.212,3.9670,-0.0497,0.0405,11.388,3,4
1.312,3.9430,-0.0578,0.0486,11.035,3,4
1.410,3.9740,-0.0184,0.0390,9.887,4,4
1.510,3.9824,-0.0096,0.0554,8.804,4,4
1.609,3.9999,-0.0397,0.0681,7.816,4,4
1.710,3.9479,0.0094,0.0475,8.770,4,4
1.810,3.9711,-0.0015,0.0617,8.921,4,4
1.910,3.9916,0.0015,0.0439,8.681,4,4
2.010,3.9404,0.0043,0.0514,9.285,4,4
2.109,3.9346,-0.0388,0.0537,8.097,4,4
2.208,3.9452,-0.0348,0.0317,7.288,4,4
2.309,3.9595,-0.0117,0.0082,8.713,4,4
2.409,3.9324,-0.0555,0.0418,8.323,4,4
2.507,3.9573,-0.0284,0.0260,6.287,4,4
2.608,3.9812,-0.0413,0.0258,6.611,4,4
2.709,4.0094,0.0044,0.0451,7.856,4,4
2.809,4.0024,0.0020,0.0788,8.367,4,4
2.908,4.0124,0.0043,0.0877,7.356,4,4
3.011,3.9914,0.0153,0.0740,9.831,4,4
3.108,4.0377,0.0441,0.1020,7.426,4,4
3.207,4.0016,0.0180,0.0848,6.341,4,4
3.308,4.0290,0.0340,0.0740,7.404,4,4
3.408,4.0279,0.0152,0.0450,7.407,4,4
3.509,4.0266,0.0358,0.0559,8.596,4,4
3.608,3.9932,0.0477,0.0582,7.549,4,4
3.710,4.0002,0.0053,0.0565,8.646,4,4
3.808,3.9826,0.0884,0.0605,6.795,4,4
3.911,3.9508,0.0404,0.0838,9.808,4,4
4.009,3.9638,0.0670,0.0732,7.909,4,4
4.109,3.9725,0.0995,0.0645,7.715,4,4
4.209,3.9556,0.1008,0.0820,8.568,4,4
4.309,3.9395,0.1216,0.0901,8.490,4,4
4.410,3.9638,0.0832,0.0566,8.917,4,4
4.508,3.8911,0.1166,0.0827,7.160,4,4
4.609,3.9486,0.1111,0.0840,8.429,4,4
4.710,3.9494,0.1022,0.0854,8.539,4,4
4.807,3.9164,0.0876,0.0930,6.108,4,4
4.908,3.9478,0.1025,0.0760,7.574,4,4
5.011,3.8842,0.1050,0.0984,9.921,4,4
5.109,3.9352,0.0937,0.1244,7.973,4,4
5.207,3.9292,0.0969,0.0908,6.054,4,4
5.309,3.9084,0.0794,0.1140,8.428,4,4
5.407,3.9003,0.0927,0.1502,6.062,4,4
5.509,3.8941,0.0687,0.1288,8.300,4,4
5.609,3.9151,0.0772,0.1506,8.074,4,4
5.709,3.8946,0.0833,0.1561,8.066,4,4
5.809,3.9014,0.0834,0.1460,8.411,4,4
5.910,3.8188,0.0699,0.1392,9.490,4,4
6.007,3.8622,0.0935,0.1500,5.845,4,4
6.107,3.8712,0.0802,0.1212,6.417,4,4
6.208,3.8991,0.0772,0.1464,7.819,4,4
6.308,3.8524,0.0475,0.1416,6.929,4,4
6.408,3.8803,0.0318,0.1823,6.846,4,4
6.508,3.8884,0.0437,0.1877,7.161,4,4
6.608,3.9030,0.0067,0.2256,6.347,4,4
6.708,3.8795,0.0585,0.2077,7.284,4,4
6.809,3.8866,0.0349,0.1975,8.384,4,4
6.909,3.8631,0.0369,0.1671,8.546,4,4
7.010,3.8685,0.0584,0.1865,9.342,4,4
7.110,3.8462,0.0372,0.1967,9.462,4,4
7.208,3.8720,0.0708,0.2008,7.579,4,4
