t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.014,-0.0003,-0.0260,4.7244,13.248,4,4
1.110,-0.0221,-0.0147,4.7131,8.529,4,4
1.211,-0.0156,-0.0633,4.6723,10.183,4,4
1.309,-0.0039,-0.0187,4.6774,8.184,4,4
1.409,0.0120,-0.0074,4.6803,7.705,4,4
1.513,0.0143,-0.0497,4.6699,12.006,4,4
1.610,-0.0289,-0.0519,4.7084,8.986,4,4
1.711,0.0030,-0.0561,4.6723,10.338,4,4
1.808,0.0295,-0.0347,4.6654,6.946,4,4
1.907,-0.0358,-0.0788,4.7174,6.381,4,4
2.006,-0.0172,-0.0397,4.7306,5.846,4,4
2.109,-0.0245,-0.0501,4.7230,7.532,4,4
2.210,-0.0117,-0.0637,4.7080,9.621,4,4
2.310,0.0059,-0.0692,4.7428,8.947,4,4
2.411,0.0101,-0.0779,4.7112,10.004,4,4
2.510,0.0286,-0.0695,4.6882,9.536,4,4
2.608,-0.0037,-0.0358,4.7245,7.099,4,4
2.708,0.0057,-0.0794,4.7200,7.288,4,4
2.810,0.0244,-0.0515,4.6795,8.471,4,4
2.910,0.0497,-0.0774,4.6611,8.307,4,4
3.008,0.0340,-0.0594,4.7268,6.860,4,4
3.110,0.0437,-0.0398,4.6836,9.180,4,4
3.207,-0.0249,-0.1068,4.7382,6.548,4,4
3.309,0.0093,-0.0289,4.6948,8.022,4,4
3.409,-0.0381,-0.1023,4.6897,8.544,4,4
3.508,0.0178,-0.0594,4.6891,6.385,4,4
3.609,-0.0163,-0.0695,4.7289,8.064,4,4
3.707,-0.0038,-0.0641,4.7129,5.944,4,4
3.808,-0.0347,-0.0777,4.6975,6.855,4,4
3.909,-0.0469,-0.0709,4.7319,7.970,4,4
4.010,-0.0384,-0.0501,4.7270,8.624,4,4
4.108,-0.0380,-0.0470,4.6984,7.516,4,4
4.209,-0.0119,-0.0471,4.6839,7.719,4,4
4.309,-0.0347,0.0024,4.6753,7.765,4,4
4.408,-0.0237,-0.0269,4.6954,7.060,4,4
4.510,-0.0203,-0.0580,4.6876,8.592,4,4
4.608,-0.0018,-0.0243,4.7019,7.685,4,4
4.706,0.0282,-0.0663,4.6282,5.467,4,4
