t_sec,x,y,z,solve_ms,n_zero_weights
8.940,4.0408,0.0084,0.0907,2.364,3
14.447,3.9546,-0.0044,-0.0125,1.817,0
19.962,4.0179,0.0231,-0.0241,1.639,0
25.479,3.9127,-0.0286,0.0040,2.373,0
30.996,4.0446,0.0487,-0.0039,2.284,0
42.001,3.9226,0.0691,0.0131,1.781,0
47.511,3.9980,0.0411,0.0216,3.378,0
53.015,3.9191,0.0092,0.0435,3.050,0
58.528,3.9708,0.0809,0.0424,2.815,0
64.036,3.9572,0.0536,0.0728,3.028,0
69.552,3.9759,0.0380,0.0584,3.449,0
75.068,4.0114,0.0732,0.0559,2.468,0
80.577,4.0153,0.0495,0.0103,3.183,0
86.086,4.0074,0.0818,0.0284,1.874,0
91.601,3.9819,0.0708,0.0584,3.922,0
97.111,3.9964,0.0343,0.0533,2.617,0
102.617,4.0003,0.0477,0.0299,4.602,0
134.627,3.9835,0.0782,0.0650,5.090,0
134.722,4.0078,0.0655,0.0386,2.396,0
