t_sec,x,y,z,solve_ms,n_zero_weights
1.104,1.9770,-0.0369,0.0024,2.913,3
1.208,2.0310,-0.0214,-0.0165,3.537,3
1.303,1.9835,-0.0358,-0.0131,2.772,3
1.404,1.9974,-0.0365,-0.0013,3.066,3
1.503,1.9986,-0.0361,-0.0272,1.911,3
1.603,1.9962,-0.0244,0.0051,2.224,3
1.702,2.0108,-0.0242,0.0192,1.610,3
1.803,1.9591,-0.0364,-0.0098,2.141,3
1.902,1.9877,-0.0206,-0.0306,1.534,3
2.003,1.9594,-0.0215,-0.0162,2.141,3
2.104,1.9611,0.0039,-0.0005,3.416,3
2.203,1.9766,-0.0002,0.0378,1.697,0
2.302,1.9865,-0.0151,0.0494,1.640,0
2.405,2.0457,0.0142,0.0618,3.901,0
2.504,1.9909,-0.0180,0.0278,2.682,0
2.605,2.0068,0.0108,0.0285,4.126,0
2.703,2.0099,-0.0252,0.0213,1.537,0
2.802,2.0093,0.0052,0.0175,1.375,0
2.904,2.0204,0.0115,0.0143,3.071,0
3.002,2.0143,-0.0114,0.0344,1.562,0
3.103,2.0110,-0.0404,0.0223,2.176,0
3.203,2.0360,-0.0317,0.0086,2.062,0
3.302,2.0389,0.0246,0.0271,1.490,0
3.403,2.0507,0.0032,0.0215,1.607,0
3.502,2.0115,0.0246,0.0119,1.479,0
3.602,2.0112,0.0013,0.0157,1.461,0
3.702,2.0113,-0.0139,0.0602,1.352,0
3.802,2.0426,0.0076,0.0103,1.382,0
3.902,2.0158,-0.0321,0.0043,1.622,0
4.003,1.9846,-0.0226,0.0411,2.377,0
4.103,1.9884,-0.0528,0.0346,2.514,0
4.204,2.0138,-0.0171,0.0176,2.667,0
4.303,2.0472,-0.0340,-0.0012,1.786,0
4.404,2.0131,-0.0444,0.0218,2.668,0
4.505,2.0443,0.0136,0.0392,3.595,0
4.602,1.9972,-0.0292,0.0166,1.380,0
4.702,2.0126,-0.0428,-0.0148,1.377,0
4.802,2.0173,-0.0607,-0.0311,1.264,0
4.903,1.9838,-0.0468,0.0088,1.973,0
5.002,1.9984,-0.0837,0.0145,1.471,0
5.102,1.9563,-0.0698,0.0292,1.483,0
5.202,1.9476,-0.0541,0.0159,1.254,0
5.302,1.9639,-0.0890,0.0368,1.358,0
5.402,1.9567,-0.0893,0.0044,1.344,0
5.502,1.9755,-0.0762,-0.0030,1.283,0
5.602,1.9428,-0.1207,-0.0080,1.269,0
5.702,1.9182,-0.0723,0.0163,1.334,0
5.802,1.9453,-0.0477,0.0165,1.383,0
5.903,1.9023,-0.0529,0.0282,2.231,0
6.003,1.9372,-0.0803,-0.0129,2.137,0
6.102,1.9268,-0.0691,0.0157,1.319,0
6.203,1.9359,-0.0895,-0.0245,2.097,0
6.303,1.9030,-0.0884,-0.0219,2.186,0
6.403,1.9194,-0.1080,-0.0507,2.258,0
6.502,1.9314,-0.0617,-0.0360,1.417,0
6.602,1.9264,-0.0731,-0.0168,1.346,0
6.702,1.9271,-0.0473,-0.0278,1.352,0
6.802,1.9409,-0.0273,-0.0174,1.312,0
6.902,1.9417,-0.0709,0.0052,1.326,0
7.003,1.9598,-0.0445,-0.0125,1.655,0
7.103,1.9172,-0.0389,0.0346,1.735,0
7.202,1.9164,-0.0083,0.0445,1.428,0
7.302,1.8608,-0.0122,0.0743,1.708,0
7.402,1.8689,-0.0115,0.0758,1.348,0
7.503,1.9189,0.0227,0.0623,2.071,0
7.603,1.8620,0.0100,0.0739,1.541,0
7.702,1.9107,0.0343,0.0689,1.410,0
7.803,1.8551,0.0295,0.1010,1.391,0
7.904,1.8982,-0.0033,0.1117,2.979,0
8.003,1.8978,0.0057,0.0580,1.588,0
8.103,1.8923,0.0339,0.0522,2.245,0
8.203,1.8587,0.0009,0.1018,1.810,0
8.303,1.8621,-0.0010,0.0706,1.663,0
8.402,1.8283,0.0062,0.0988,1.392,0
8.502,1.8109,-0.0023,0.0810,1.296,0
8.603,1.8377,-0.0002,0.1115,2.182,0
8.702,1.8422,0.0485,0.1047,1.565,0
8.802,1.7995,0.0013,0.0606,1.533,0
8.902,1.7891,0.0181,0.0700,1.736,0
9.003,1.8022,-0.0132,0.0401,1.779,0
9.103,1.7910,-0.0148,0.0286,1.851,0
9.202,1.8151,-0.0056,0.0503,1.529,0
9.303,1.7981,-0.0189,0.0179,2.265,0
9.402,1.7964,0.0113,0.0433,1.673,0
9.502,1.7959,-0.0030,0.0433,1.530,0
9.603,1.7868,-0.0450,0.0352,1.795,0
9.702,1.7756,-0.0034,0.0448,1.622,0
9.803,1.7793,-0.0117,0.0483,1.960,0
9.902,1.7758,0.0003,0.0527,1.709,0
10.003,1.7924,0.0096,0.0148,2.282,0
10.103,1.8097,0.0070,0.0533,2.567,0
10.202,1.7596,0.0079,0.0243,1.428,0
10.303,1.7664,0.0431,0.0236,2.224,0
10.403,1.7862,0.0026,0.0535,1.872,0
10.502,1.7516,-0.0021,0.0058,1.553,0
10.602,1.7645,0.0495,0.0277,1.625,0
10.704,1.7643,-0.0114,0.0015,2.927,0
10.802,1.7678,0.0369,0.0375,1.427,0
10.902,1.7668,0.0234,0.0279,1.737,0
11.002,1.7946,0.0590,0.0237,1.733,0
11.102,1.7430,0.0079,0.0113,1.733,0
11.202,1.8060,0.0373,-0.0192,1.742,0
11.303,1.7407,0.0282,0.0377,1.775,0
11.402,1.7701,0.0307,0.0182,1.642,0
11.502,1.7301,0.0399,0.0153,1.510,0
11.603,1.7448,0.0426,0.0022,1.729,0
11.703,1.7498,0.0219,0.0204,1.778,0
11.803,1.7674,0.0202,0.0011,2.038,0
11.903,1.7316,0.0285,-0.0103,1.786,0
12.002,1.7123,0.0044,0.0042,1.683,0
12.103,1.6839,0.0345,0.0154,1.836,0
12.202,1.6862,0.0111,0.0006,1.527,0
12.304,1.7361,-0.0025,-0.0363,2.825,0
12.403,1.7597,0.0145,0.0040,2.377,0
12.505,1.6908,-0.0303,-0.0054,3.574,0
12.602,1.7074,-0.0359,-0.0125,1.483,0
12.702,1.7105,-0.0649,-0.0272,1.535,0
12.802,1.6979,-0.0333,-0.0177,1.876,0
12.902,1.7307,0.0114,-0.0392,1.255,0
13.002,1.7449,0.0102,-0.0287,1.293,0
13.102,1.6955,-0.0194,-0.0518,1.208,0
13.203,1.6935,-0.0588,-0.0213,2.180,0
13.302,1.6433,-0.0575,-0.0114,1.262,0
13.402,1.7023,-0.0719,-0.0408,1.370,0
13.502,1.6490,-0.0557,-0.0157,1.540,0
13.602,1.6403,-0.0719,-0.0073,1.448,0
13.703,1.6635,-0.0418,0.0024,2.042,0
13.802,1.6737,-0.0653,0.0147,1.575,0
13.903,1.6799,-0.0761,-0.0173,2.114,0
14.002,1.6645,-0.0598,-0.0365,1.327,0
14.102,1.6564,-0.0793,-0.0673,1.545,0
14.202,1.6783,-0.0873,-0.0757,1.384,0
14.302,1.6844,-0.1089,-0.1364,1.303,0
14.403,1.7015,-0.0690,-0.0906,1.760,0
14.502,1.6562,-0.1081,-0.1160,1.405,0
14.602,1.6130,-0.0980,-0.0557,1.189,0
14.702,1.6899,-0.1143,-0.0754,1.472,0
14.802,1.6843,-0.1046,-0.0803,1.195,0
14.903,1.7415,-0.1235,-0.0809,2.068,0
15.002,1.7311,-0.0810,-0.0809,1.469,0
15.102,1.7085,-0.0984,-0.0686,1.275,0
15.202,1.7024,-0.0558,-0.0482,1.295,0
15.302,1.7527,-0.0625,-0.0522,1.396,0
15.402,1.7325,-0.0597,-0.0293,1.479,0
