t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.001,2.0000,2.0000,0.0000,0.333,0,4,3.000300
1.101,2.0000,2.0000,0.0000,0.317,0,4,3.000600
1.201,2.0000,2.0000,0.0000,0.213,0,4,3.000900
1.301,2.0000,2.0000,0.0000,0.344,0,4,3.001200
1.401,2.0000,2.0000,0.0000,0.237,0,4,3.001500
1.501,2.0000,2.0000,0.0000,0.408,0,4,3.001800
1.602,2.0000,2.0000,0.0000,0.661,0,4,3.002100
1.702,2.0000,2.0000,0.0000,0.282,0,4,3.002400
1.801,2.0000,2.0000,0.0000,0.322,0,4,3.002700
1.902,2.0000,2.0000,0.0000,1.273,0,4,3.003000
2.001,2.0000,2.0000,0.0000,0.344,0,4,3.003300
2.102,2.0000,2.0000,0.0000,0.425,0,4,3.003600
2.201,2.0000,2.0000,0.0000,0.232,0,4,3.003900
2.302,2.0000,2.0000,0.0000,0.383,0,4,3.004200
2.401,2.0000,2.0000,0.0000,0.261,0,4,3.004500
2.502,2.0000,2.0000,0.0000,0.258,0,4,3.004800
2.601,2.0000,2.0000,0.0000,0.463,0,4,3.005100
2.701,2.0000,2.0000,0.0000,0.372,0,4,3.005400
2.801,2.0000,2.0000,0.0000,0.483,0,4,3.005700
2.901,2.0000,2.0000,0.0000,0.247,0,4,3.006000
3.001,2.0000,2.0000,0.0000,0.314,0,4,3.006300
3.101,2.0000,2.0000,0.0000,0.330,0,4,3.006600
3.201,2.0000,2.0000,0.0000,0.403,0,4,3.006900
3.301,2.0000,2.0000,0.0000,0.338,0,4,3.007200
3.401,2.0000,2.0000,0.0000,0.222,0,4,3.007500
3.501,2.0000,2.0000,0.0000,0.431,0,4,3.007800
3.601,2.0000,2.0000,0.0000,0.276,0,4,3.008100
3.701,2.0000,2.0000,0.0000,0.332,0,4,3.008400
3.801,2.0000,2.0000,0.0000,0.240,0,4,3.008700
3.902,2.0000,2.0000,0.0000,0.296,0,4,3.009000
4.001,2.0000,2.0000,0.0000,0.274,0,4,3.009300
4.102,2.0000,2.0000,0.0000,0.401,0,4,3.009600
4.201,2.0000,2.0000,0.0000,0.273,0,4,3.009900
4.301,2.0000,2.0000,0.0000,0.269,0,4,3.010200
4.401,2.0000,2.0000,0.0000,0.262,0,4,3.010500
4.501,2.0000,2.0000,0.0000,0.399,0,4,3.010800
4.601,2.0000,2.0000,0.0000,0.417,0,4,3.011100
4.701,2.0000,2.0000,0.0000,0.256,0,4,3.011400
4.801,2.0000,2.0000,0.0000,0.332,0,4,3.011700
4.902,2.0000,2.0000,0.0000,0.504,0,4,3.012000
5.001,2.0000,2.0000,0.0000,0.364,0,4,3.012300
5.101,2.0000,2.0000,0.0000,0.230,0,4,3.012600
5.202,2.0000,2.0000,0.0000,0.539,0,4,3.012900
5.302,2.0000,2.0000,0.0000,0.281,0,4,3.013200
5.401,2.0000,2.0000,0.0000,0.372,0,4,3.013500
5.502,2.0000,2.0000,0.0000,0.885,0,4,3.013800
5.602,2.0000,2.0000,0.0000,0.459,0,4,3.014100
5.702,2.0000,2.0000,0.0000,0.352,0,4,3.014400
5.801,2.0000,2.0000,0.0000,0.235,0,4,3.014700
5.902,2.0000,2.0000,0.0000,0.411,0,4,3.015000
6.001,2.0000,2.0000,0.0000,0.232,0,4,3.015300
6.102,2.0000,2.0000,0.0000,0.369,0,4,3.015600
6.201,2.0000,2.0000,0.0000,0.436,0,4,3.015900
6.301,2.0000,2.0000,0.0000,0.430,0,4,3.016200
6.401,2.0000,2.0000,0.0000,0.421,0,4,3.016500
6.501,2.0000,2.0000,0.0000,0.407,0,4,3.016800
6.601,2.0000,2.0000,0.0000,0.325,0,4,3.017100
6.702,2.0000,2.0000,0.0000,0.304,0,4,3.017400
6.801,2.0000,2.0000,0.0000,0.378,0,4,3.017700
