t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.702,-0.0146,0.0053,4.9655,0.708,3,1,0.039867
0.802,0.0287,0.0102,4.9738,0.525,3,1,0.020042
0.901,0.0300,0.0104,4.9697,0.466,3,1,0.013484
1.001,0.0338,0.0114,4.9731,0.427,3,1,0.010252
1.101,0.0380,0.0110,4.9779,0.457,3,1,0.008349
1.203,0.0440,0.0097,4.9837,1.428,3,1,0.007111
1.303,0.0395,0.0063,4.9805,0.716,3,1,0.006253
1.403,0.0322,0.0053,4.9826,0.515,3,1,0.005630
1.502,0.0330,0.0059,4.9840,0.617,3,1,0.005165
1.602,0.0314,0.0041,4.9829,0.677,3,1,0.004808
1.701,0.0303,0.0031,4.9822,0.493,3,1,0.004529
1.802,0.0244,0.0018,4.9806,0.569,3,1,0.004309
1.903,0.0214,0.0053,4.9821,0.748,3,1,0.004133
2.002,0.0169,0.0057,4.9849,1.284,3,1,0.003991
2.102,0.0133,0.0058,4.9858,0.581,3,1,0.003875
2.202,0.0079,0.0051,4.9854,0.726,3,1,0.003780
2.302,0.0071,0.0052,4.9877,0.420,3,1,0.003703
2.402,0.0050,0.0044,4.9877,0.719,3,1,0.003639
2.501,0.0024,0.0051,4.9913,0.443,3,1,0.003586
2.602,0.0015,0.0038,4.9888,0.804,3,1,0.003542
2.701,-0.0018,0.0040,4.9894,0.480,3,1,0.003505
2.802,-0.0028,0.0033,4.9923,0.799,3,1,0.003474
2.902,-0.0019,0.0022,4.9971,0.522,3,1,0.003449
3.001,-0.0044,0.0029,4.9952,0.538,3,1,0.003428
3.102,-0.0026,0.0027,4.9974,0.407,3,1,0.003410
3.202,-0.0020,0.0027,4.9974,0.673,3,1,0.003395
3.301,-0.0051,0.0024,4.9980,0.392,3,1,0.003383
3.401,-0.0051,0.0033,5.0000,0.524,3,1,0.003372
3.501,-0.0061,0.0037,5.0002,0.361,3,1,0.003363
3.602,-0.0039,0.0046,5.0012,0.510,3,1,0.003356
3.702,-0.0034,0.0056,5.0037,0.427,3,1,0.003350
3.801,-0.0059,0.0061,5.0045,0.379,3,1,0.003345
3.901,-0.0055,0.0065,5.0067,0.368,3,1,0.003340
4.001,-0.0047,0.0073,5.0077,0.370,3,1,0.003337
4.102,-0.0021,0.0099,5.0078,0.362,3,1,0.003334
4.201,0.0005,0.0115,5.0122,0.583,3,1,0.003331
4.302,-0.0012,0.0126,5.0132,0.561,3,1,0.003329
4.402,-0.0017,0.0136,5.0124,0.818,3,1,0.003327
4.502,-0.0025,0.0146,5.0173,0.902,3,1,0.003325
4.602,-0.0065,0.0159,5.0194,0.579,3,1,0.003324
4.702,-0.0074,0.0167,5.0215,0.973,3,1,0.003323
4.802,-0.0124,0.0175,5.0206,0.592,3,1,0.003322
4.901,-0.0102,0.0184,5.0206,0.363,3,1,0.003321
5.001,-0.0068,0.0198,5.0186,0.358,3,1,0.003321
5.101,-0.0098,0.0194,5.0185,0.330,3,1,0.003320
5.202,-0.0094,0.0186,5.0174,0.548,3,1,0.003320
5.301,-0.0136,0.0180,5.0185,0.324,3,1,0.003319
5.402,-0.0126,0.0179,5.0194,0.732,3,1,0.003319
5.501,-0.0137,0.0168,5.0198,0.331,3,1,0.003319
5.601,-0.0128,0.0142,5.0194,0.531,3,1,0.003319
5.701,-0.0059,0.0129,5.0197,0.346,3,1,0.003318
5.802,-0.0040,0.0109,5.0212,0.720,3,1,0.003318
5.901,-0.0044,0.0081,5.0205,0.338,3,1,0.003318
6.001,-0.0091,0.0040,5.0185,0.477,3,1,0.003318
6.101,-0.0067,0.0022,5.0187,0.462,3,1,0.003318
6.201,-0.0069,0.0003,5.0179,0.471,3,1,0.003318
6.301,-0.0056,-0.0016,5.0176,0.325,3,1,0.003318
6.402,-0.0037,-0.0044,5.0188,0.651,3,1,0.003318
6.501,-0.0027,-0.0055,5.0168,0.368,3,1,0.003318
6.601,-0.0012,-0.0070,5.0181,0.361,3,1,0.003318
6.701,-0.0035,-0.0084,5.0134,0.406,3,1,0.003318
6.801,-0.0029,-0.0093,5.0089,0.331,3,1,0.003317
6.902,-0.0058,-0.0105,5.0092,0.582,3,1,0.003317
7.002,-0.0055,-0.0103,5.0063,0.568,3,1,0.003317
7.101,-0.0074,-0.0109,5.0080,0.400,3,1,0.003317
7.201,-0.0069,-0.0113,5.0097,0.373,3,1,0.003317
7.302,-0.0075,-0.0113,5.0128,0.412,3,1,0.003317
7.401,-0.0089,-0.0126,5.0152,0.334,3,1,0.003317
7.501,-0.0080,-0.0118,5.0148,0.345,3,1,0.003317
7.601,-0.0067,-0.0105,5.0132,0.313,3,1,0.003317
7.701,-0.0090,-0.0102,5.0142,0.397,3,1,0.003317
7.802,-0.0084,-0.0096,5.0146,0.535,3,1,0.003317
7.902,-0.0052,-0.0091,5.0131,0.646,3,1,0.003317
8.001,-0.0027,-0.0087,5.0120,0.427,3,1,0.003317
8.102,-0.0007,-0.0082,5.0092,0.603,3,1,0.003317
8.203,-0.0015,-0.0083,5.0075,1.597,3,1,0.003317
8.301,-0.0004,-0.0080,5.0041,0.414,3,1,0.003317
8.401,0.0007,-0.0069,5.0019,0.412,3,1,0.003317
8.502,-0.0027,-0.0061,4.9990,0.597,3,1,0.003317
8.602,-0.0043,-0.0051,4.9989,0.711,3,1,0.003317
8.701,-0.0072,-0.0055,5.0002,0.366,3,1,0.003317
8.802,-0.0067,-0.0050,4.9978,0.673,3,1,0.003317
8.901,-0.0042,-0.0027,4.9985,0.509,3,1,0.003317
9.001,-0.0073,-0.0018,4.9950,0.325,3,1,0.003317
9.101,-0.0066,-0.0017,4.9965,0.391,3,1,0.003317
9.201,-0.0020,0.0006,4.9946,0.334,3,1,0.003317
9.302,-0.0027,0.0008,4.9933,0.654,3,1,0.003317
9.401,-0.0057,-0.0005,4.9915,0.380,3,1,0.003317
9.501,-0.0040,0.0007,4.9907,0.474,3,1,0.003317
9.602,-0.0058,0.0008,4.9893,0.632,3,1,0.003317
9.701,-0.0027,0.0016,4.9895,0.378,3,1,0.003317
9.802,-0.0064,0.0022,4.9915,0.691,3,1,0.003317
9.901,-0.0039,0.0035,4.9890,0.451,3,1,0.003317
10.002,-0.0057,0.0032,4.9886,0.565,3,1,0.003317
10.101,-0.0052,0.0040,4.9900,0.378,3,1,0.003317
10.201,-0.0031,0.0050,4.9928,0.427,3,1,0.003317
10.302,-0.0025,0.0055,4.9936,0.343,3,1,0.003317
10.402,-0.0043,0.0061,4.9955,0.720,3,1,0.003317
10.502,-0.0043,0.0062,4.9958,0.796,3,1,0.003317
10.602,-0.0064,0.0062,4.9971,0.626,3,1,0.003317
10.701,-0.0068,0.0066,4.9959,0.353,3,1,0.003317
10.802,-0.0082,0.0063,4.9941,0.637,3,1,0.003317
10.901,-0.0065,0.0070,4.9935,0.381,3,1,0.003317
11.002,-0.0109,0.0067,4.9917,0.577,3,1,0.003317
11.101,-0.0091,0.0071,4.9919,0.522,3,1,0.003317
11.202,-0.0139,0.0068,4.9928,0.831,3,1,0.003317
11.301,-0.0154,0.0068,4.9902,0.641,3,1,0.003317
11.402,-0.0148,0.0073,4.9879,0.644,3,1,0.003317
11.502,-0.0159,0.0084,4.9864,0.508,3,1,0.003317
11.602,-0.0164,0.0086,4.9878,0.606,3,1,0.003317
