t_sec,x,y,z,solve_ms,n_zero_weights
9.366,2.0011,-0.0055,-0.0040,2.638,3
14.880,2.0288,-0.0255,-0.0496,1.346,0
20.387,2.0283,-0.0613,-0.0823,2.104,0
25.904,2.0162,-0.0030,-0.1305,3.754,0
31.406,2.0557,-0.0159,-0.0910,1.960,0
36.925,2.0319,-0.0151,-0.0981,4.026,0
42.427,1.9945,-0.0099,-0.0805,3.486,0
47.942,2.0626,-0.0223,-0.1029,2.234,0
53.452,2.0113,0.0275,-0.0984,2.299,0
58.967,2.0337,0.0039,-0.0983,1.536,0
64.479,2.0773,0.0031,-0.0669,1.415,0
69.994,2.0815,0.0315,-0.1066,2.970,0
75.495,2.0292,-0.0098,-0.0677,1.692,0
81.012,2.0991,0.0324,-0.1084,1.875,0
86.516,2.0620,-0.0749,-0.0838,1.624,0
92.032,2.0697,-0.0041,-0.0522,1.845,0
97.541,2.0583,0.0196,-0.0427,1.946,0
103.051,2.0399,-0.0304,-0.0602,1.648,0
108.569,2.0622,0.0149,-0.0402,2.839,0
114.078,2.0478,-0.0195,-0.0842,3.493,0
119.587,2.0578,0.0296,-0.0856,1.530,0
125.099,2.0161,-0.0413,-0.1090,1.846,0
130.617,2.0329,0.0177,-0.1079,2.102,0
136.129,2.0343,-0.0301,-0.1269,1.347,0
141.640,1.9890,-0.0260,1.1482,1.666,1
