t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.902,0.0544,-0.0234,4.8183,0.585,3,1,0.039867
1.002,0.0586,-0.0161,4.8308,0.662,3,1,0.020042
1.103,0.0347,-0.0164,4.8531,0.523,3,1,0.013484
1.202,0.0368,-0.0167,4.8538,0.402,3,1,0.010252
1.301,0.0369,-0.0171,4.8562,0.404,3,1,0.008349
1.401,0.0376,-0.0162,4.8661,0.430,3,1,0.007111
1.502,0.0353,-0.0157,4.8687,0.695,3,1,0.006253
1.602,0.0291,-0.0157,4.8682,0.718,3,1,0.005630
1.702,0.0280,-0.0133,4.8715,0.401,3,1,0.005165
1.802,0.0217,-0.0125,4.8743,0.641,3,1,0.004808
1.901,0.0198,-0.0110,4.8749,0.333,3,1,0.004529
2.001,0.0164,-0.0100,4.8769,0.344,3,1,0.004309
2.101,0.0078,-0.0098,4.8777,0.445,3,1,0.004133
2.202,0.0050,-0.0080,4.8746,0.646,3,1,0.003991
2.302,0.0038,-0.0078,4.8707,0.600,3,1,0.003875
2.402,-0.0007,-0.0076,4.8683,0.993,3,1,0.003780
2.502,0.0009,-0.0075,4.8660,0.451,3,1,0.003703
2.601,-0.0011,-0.0073,4.8644,0.368,3,1,0.003639
2.702,-0.0022,-0.0081,4.8623,0.594,3,1,0.003586
2.802,-0.0073,-0.0076,4.8601,0.749,3,1,0.003542
2.901,-0.0061,-0.0049,4.8568,0.553,3,1,0.003505
3.002,-0.0051,-0.0038,4.8552,1.439,3,1,0.003474
3.101,-0.0081,-0.0021,4.8535,0.391,3,1,0.003449
3.201,-0.0088,-0.0017,4.8540,0.380,3,1,0.003428
3.301,-0.0108,-0.0009,4.8543,0.369,3,1,0.003410
3.402,-0.0098,0.0005,4.8513,0.691,3,1,0.003395
3.502,-0.0116,0.0018,4.8498,0.388,3,1,0.003383
3.601,-0.0085,0.0029,4.8480,0.336,3,1,0.003372
3.701,-0.0111,0.0029,4.8484,0.369,3,1,0.003363
3.802,-0.0123,0.0033,4.8504,0.428,3,1,0.003356
3.901,-0.0162,0.0033,4.8490,0.446,3,1,0.003350
4.001,-0.0122,0.0042,4.8497,0.381,3,1,0.003345
4.103,-0.0134,0.0059,4.8498,0.338,3,1,0.003340
4.201,-0.0143,0.0072,4.8492,0.386,3,1,0.003337
4.302,-0.0121,0.0088,4.8494,0.988,3,1,0.003334
4.401,-0.0105,0.0108,4.8490,0.346,3,1,0.003331
4.502,-0.0079,0.0120,4.8472,0.688,3,1,0.003329
4.602,-0.0133,0.0119,4.8486,0.390,3,1,0.003327
4.702,-0.0092,0.0136,4.8458,0.540,3,1,0.003325
4.802,-0.0126,0.0143,4.8507,0.643,3,1,0.003324
4.901,-0.0129,0.0155,4.8499,0.357,3,1,0.003323
5.002,-0.0113,0.0158,4.8499,0.458,3,1,0.003322
5.101,-0.0160,0.0153,4.8503,0.400,3,1,0.003321
5.202,-0.0156,0.0154,4.8495,0.479,3,1,0.003321
5.301,-0.0134,0.0155,4.8487,0.367,3,1,0.003320
5.402,-0.0129,0.0158,4.8466,0.649,3,1,0.003320
5.501,-0.0093,0.0166,4.8471,0.325,3,1,0.003319
5.601,-0.0040,0.0183,4.8476,0.369,3,1,0.003319
5.701,-0.0070,0.0176,4.8503,0.366,3,1,0.003319
5.801,-0.0084,0.0181,4.8507,0.550,3,1,0.003319
5.902,-0.0055,0.0181,4.8506,0.525,3,1,0.003318
6.001,-0.0041,0.0181,4.8500,0.406,3,1,0.003318
6.102,-0.0068,0.0173,4.8510,0.719,3,1,0.003318
6.201,-0.0043,0.0167,4.8497,0.361,3,1,0.003318
6.302,0.0009,0.0167,4.8479,0.362,3,1,0.003318
6.401,0.0009,0.0157,4.8459,0.338,3,1,0.003318
6.502,-0.0013,0.0143,4.8455,0.502,3,1,0.003318
6.602,-0.0012,0.0137,4.8455,0.619,3,1,0.003318
6.702,0.0002,0.0131,4.8415,0.785,3,1,0.003318
6.802,-0.0017,0.0131,4.8393,0.424,3,1,0.003318
6.901,0.0014,0.0141,4.8387,0.466,3,1,0.003318
7.002,-0.0022,0.0134,4.8373,0.589,3,1,0.003317
7.102,0.0025,0.0140,4.8385,0.380,3,1,0.003317
7.201,0.0079,0.0160,4.8382,0.368,3,1,0.003317
7.302,0.0098,0.0174,4.8356,0.419,3,1,0.003317
7.402,0.0085,0.0179,4.8371,0.508,3,1,0.003317
7.501,0.0128,0.0198,4.8372,0.747,3,1,0.003317
7.602,0.0153,0.0209,4.8350,0.680,3,1,0.003317
7.701,0.0165,0.0213,4.8355,0.437,3,1,0.003317
7.802,0.0175,0.0214,4.8350,0.991,3,1,0.003317
7.902,0.0205,0.0233,4.8319,0.456,3,1,0.003317
8.002,0.0221,0.0248,4.8305,0.624,3,1,0.003317
8.102,0.0213,0.0253,4.8306,0.631,3,1,0.003317
8.201,0.0227,0.0271,4.8309,0.324,3,1,0.003317
8.301,0.0233,0.0282,4.8291,0.375,3,1,0.003317
8.401,0.0240,0.0293,4.8291,0.356,3,1,0.003317
8.502,0.0225,0.0296,4.8292,0.622,3,1,0.003317
8.602,0.0214,0.0296,4.8294,0.490,3,1,0.003317
8.702,0.0178,0.0303,4.8297,0.653,3,1,0.003317
8.802,0.0144,0.0305,4.8280,0.855,3,1,0.003317
8.902,0.0154,0.0315,4.8265,0.862,3,1,0.003317
9.001,0.0115,0.0306,4.8241,0.458,3,1,0.003317
9.102,0.0095,0.0311,4.8274,0.456,3,1,0.003317
9.202,0.0093,0.0315,4.8295,0.527,3,1,0.003317
9.301,0.0088,0.0316,4.8299,0.336,3,1,0.003317
9.401,0.0052,0.0316,4.8286,0.379,3,1,0.003317
9.501,0.0039,0.0311,4.8295,0.452,3,1,0.003317
9.601,0.0010,0.0307,4.8285,0.462,3,1,0.003317
9.702,-0.0024,0.0288,4.8287,0.602,3,1,0.003317
9.801,-0.0032,0.0272,4.8287,0.363,3,1,0.003317
9.902,-0.0086,0.0263,4.8272,0.578,3,1,0.003317
10.001,-0.0122,0.0245,4.8300,0.532,3,1,0.003317
10.101,-0.0182,0.0225,4.8330,0.358,3,1,0.003317
10.201,-0.0192,0.0197,4.8341,0.360,3,1,0.003317
10.301,-0.0230,0.0162,4.8353,0.328,3,1,0.003317
10.401,-0.0198,0.0143,4.8343,0.372,3,1,0.003317
10.502,-0.0182,0.0125,4.8354,0.575,3,1,0.003317
10.602,-0.0146,0.0114,4.8365,0.509,3,1,0.003317
10.701,-0.0119,0.0097,4.8374,0.348,3,1,0.003317
10.802,-0.0095,0.0090,4.8386,0.662,3,1,0.003317
10.901,-0.0060,0.0069,4.8422,0.632,3,1,0.003317
11.002,0.0010,0.0064,4.8446,0.395,3,1,0.003317
11.102,0.0054,0.0059,4.8437,0.610,3,1,0.003317
11.201,0.0093,0.0049,4.8450,0.372,3,1,0.003317
11.301,0.0177,0.0047,4.8477,0.458,3,1,0.003317
11.401,0.0234,0.0046,4.8506,0.448,3,1,0.003317
11.501,0.0252,0.0037,4.8551,0.473,3,1,0.003317
11.602,0.0264,0.0030,4.8572,0.379,3,1,0.003317
11.702,0.0287,0.0031,4.8582,0.668,3,1,0.003317
14.369,0.0279,0.0023,4.8603,0.337,3,1,0.003317
14.469,0.0230,0.0028,4.8615,0.525,3,1,0.003317
14.569,0.0240,0.0036,4.8607,0.511,3,1,0.003317
14.669,0.0228,0.0047,4.8605,0.513,3,1,0.003317
14.768,0.0251,0.0061,4.8604,0.342,3,1,0.003317
14.868,0.0210,0.0057,4.8601,0.346,3,1,0.003317
14.968,0.0192,0.0064,4.8615,0.401,3,1,0.003317
15.069,0.0151,0.0058,4.8600,0.396,3,1,0.003317
15.168,0.0128,0.0058,4.8604,0.322,3,1,0.003317
15.269,0.0164,0.0071,4.8627,0.695,3,1,0.003317
15.369,0.0178,0.0080,4.8631,0.403,3,1,0.003317
15.469,0.0174,0.0092,4.8639,0.314,3,1,0.003317
15.568,0.0149,0.0094,4.8650,0.338,3,1,0.003317
15.669,0.0182,0.0112,4.8632,0.310,3,1,0.003317
15.769,0.0167,0.0120,4.8618,0.580,3,1,0.003317
15.869,0.0192,0.0124,4.8612,0.322,3,1,0.003317
15.969,0.0230,0.0146,4.8589,0.664,3,1,0.003317
16.069,0.0214,0.0152,4.8576,0.352,3,1,0.003317
16.169,0.0229,0.0151,4.8553,0.373,3,1,0.003317
16.268,0.0228,0.0154,4.8523,0.336,3,1,0.003317
16.369,0.0208,0.0143,4.8521,0.391,3,1,0.003317
16.469,0.0233,0.0138,4.8512,0.424,3,1,0.003317
16.569,0.0211,0.0141,4.8513,0.350,3,1,0.003317
16.669,0.0195,0.0131,4.8527,0.352,3,1,0.003317
16.769,0.0186,0.0125,4.8490,0.567,3,1,0.003317
16.869,0.0162,0.0110,4.8488,0.312,3,1,0.003317
16.969,0.0176,0.0110,4.8483,0.535,3,1,0.003317
17.069,0.0153,0.0099,4.8470,0.353,3,1,0.003317
17.169,0.0154,0.0095,4.8467,0.524,3,1,0.003317
17.269,0.0160,0.0076,4.8441,0.371,3,1,0.003317
17.369,0.0203,0.0073,4.8433,0.444,3,1,0.003317
17.469,0.0212,0.0065,4.8426,0.413,3,1,0.003317
17.569,0.0205,0.0049,4.8421,0.515,3,1,0.003317
17.669,0.0193,0.0037,4.8417,0.378,3,1,0.003317
17.769,0.0193,0.0022,4.8396,0.387,3,1,0.003317
17.869,0.0199,0.0010,4.8364,0.532,3,1,0.003317
17.968,0.0219,0.0002,4.8354,0.343,3,1,0.003317
18.069,0.0220,-0.0005,4.8338,0.326,3,1,0.003317
18.169,0.0185,-0.0021,4.8339,0.734,3,1,0.003317
18.268,0.0166,-0.0029,4.8335,0.367,3,1,0.003317
18.368,0.0169,-0.0022,4.8343,0.316,3,1,0.003317
18.468,0.0144,-0.0027,4.8328,0.316,3,1,0.003317
18.569,0.0140,-0.0031,4.8323,0.620,3,1,0.003317
18.669,0.0148,-0.0036,4.8307,0.561,3,1,0.003317
18.769,0.0128,-0.0030,4.8303,0.357,3,1,0.003317
18.868,0.0134,-0.0024,4.8295,0.301,3,1,0.003317
18.969,0.0145,-0.0032,4.8299,0.361,3,1,0.003317
19.069,0.0143,-0.0021,4.8311,0.343,3,1,0.003317
19.169,0.0115,-0.0010,4.8309,0.561,3,1,0.003317
19.269,0.0111,-0.0004,4.8332,0.343,3,1,0.003317
19.369,0.0087,-0.0013,4.8342,0.355,3,1,0.003317
19.469,0.0141,-0.0011,4.8321,0.660,3,1,0.003317
19.569,0.0146,-0.0005,4.8276,0.331,3,1,0.003317
19.669,0.0160,-0.0000,4.8265,0.380,3,1,0.003317
19.769,0.0130,0.0008,4.8276,0.374,3,1,0.003317
19.870,0.0100,0.0017,4.8275,0.648,3,1,0.003317
19.969,0.0119,0.0037,4.8289,0.342,3,1,0.003317
