t_sec,x,y,z,solve_ms,n_zero_weights
0.603,0.0468,-0.0115,-0.0032,2.852,3
0.704,0.0280,-0.0053,0.0369,2.874,3
0.806,0.0361,0.0027,0.0144,4.508,3
0.903,0.0370,-0.0114,0.0142,1.911,3
1.004,-0.0364,-0.0219,-0.0215,3.393,3
1.104,-0.0129,-0.0218,0.0320,3.280,3
1.204,-0.0045,-0.0060,0.0236,3.069,3
1.313,-0.0067,-0.0065,-0.0190,11.795,3
1.403,-0.0339,-0.0100,0.0042,2.370,3
1.503,-0.0241,-0.0010,0.0115,1.829,3
1.604,-0.0290,-0.0122,0.0167,2.929,3
1.703,-0.0381,-0.0058,0.0030,2.333,3
1.804,-0.0422,-0.0136,0.0202,2.679,3
1.903,-0.0147,-0.0145,0.0209,2.018,3
2.002,0.0178,0.0103,0.0042,1.443,3
2.103,-0.0031,0.0100,0.0023,1.837,3
2.205,-0.0006,0.0185,0.0150,3.720,3
2.304,0.0118,0.0109,-0.0012,3.205,0
2.403,0.0233,-0.0132,-0.0416,1.617,0
2.502,0.0557,-0.0218,-0.0424,1.735,0
2.602,0.0115,-0.0074,-0.0217,1.694,0
2.702,0.0813,-0.0171,-0.0305,1.355,0
2.803,0.0364,-0.0213,-0.0182,2.246,0
2.903,0.0567,0.0038,0.0100,2.191,0
3.003,0.0524,0.0369,0.0062,1.933,0
3.103,0.0764,0.0391,-0.0387,2.150,0
3.202,0.0709,0.0318,0.0328,1.682,0
3.304,0.0402,0.0097,0.0183,2.398,0
3.403,0.0228,0.0056,0.0145,2.000,0
3.503,0.0667,0.0332,0.0238,1.687,0
3.603,0.0925,0.0469,-0.0106,1.812,0
3.703,0.0974,0.0202,-0.0272,1.945,0
3.803,0.0524,-0.0041,-0.0142,1.894,0
3.903,0.0958,0.0074,-0.0458,1.963,0
4.003,0.0497,0.0001,-0.0354,2.109,0
4.103,0.0834,0.0161,-0.0645,1.528,0
4.204,0.0727,0.0192,-0.0323,2.646,0
4.304,0.0495,0.0152,-0.0446,2.612,0
4.403,0.0277,-0.0087,-0.0476,2.096,0
4.503,0.0289,0.0092,-0.0703,2.320,0
4.603,0.0560,0.0117,-0.0768,2.115,0
4.704,0.0390,0.0074,-0.0975,2.839,0
4.804,0.0425,0.0178,-0.0455,2.780,0
4.903,0.0323,0.0233,-0.1157,1.790,0
5.003,-0.0182,-0.0093,-0.1247,1.683,0
5.103,0.0034,-0.0130,-0.0910,2.225,0
5.203,-0.0260,-0.0341,-0.1321,2.277,0
5.303,0.0070,-0.0216,-0.1257,1.667,0
5.403,0.0047,-0.0188,-0.1204,1.530,0
5.503,0.0089,-0.0079,-0.1062,1.936,0
5.603,0.0151,-0.0128,-0.1157,2.382,0
5.703,0.0063,-0.0308,-0.1360,1.730,0
5.804,0.0077,-0.0358,-0.1125,3.129,0
5.903,0.0277,-0.0220,-0.0922,1.847,0
6.003,-0.0248,-0.0681,-0.1124,2.635,0
6.103,-0.0079,-0.0660,-0.0962,2.216,0
6.203,-0.0395,-0.0901,-0.0948,1.834,0
