t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.210,2.0326,0.0091,-0.0315,9.326,3,4
1.312,2.0288,0.0150,-0.0106,10.752,3,4
1.411,2.0530,0.0061,-0.0031,9.917,3,4
1.510,2.0427,0.0128,-0.0334,9.454,3,4
1.612,1.9619,0.0225,-0.0497,11.041,3,4
1.711,1.9720,-0.0177,-0.0428,10.351,3,4
1.810,2.0118,-0.0137,-0.0345,8.435,3,4
1.909,1.9812,-0.0211,-0.0527,8.305,3,4
2.009,2.0077,-0.0061,-0.0447,8.709,3,4
2.108,1.9606,-0.0490,-0.0336,7.034,3,4
2.210,1.9766,-0.0243,-0.0085,9.639,3,4
2.308,2.0094,-0.0183,-0.0064,7.335,4,4
2.407,1.9871,-0.0286,-0.0038,6.109,4,4
2.508,2.0037,0.0034,-0.0420,6.905,4,4
2.609,2.0069,-0.0169,-0.0358,8.385,4,4
2.708,2.0096,-0.0288,-0.0458,7.315,4,4
2.808,1.9666,-0.0597,0.0183,7.332,4,4
2.908,1.9873,-0.0421,0.0145,6.854,4,4
3.007,2.0077,-0.0401,0.0276,6.630,4,4
3.107,1.9683,-0.0656,0.0588,6.175,4,4
3.210,1.9629,-0.0527,0.0428,9.779,4,4
3.309,1.9520,-0.0313,0.0419,7.844,4,4
3.407,1.9383,-0.0500,0.0452,6.799,4,4
3.508,1.9487,-0.0485,0.0732,7.526,4,4
3.608,1.9585,-0.0502,0.0573,7.476,4,4
3.708,1.9536,-0.0257,0.0576,7.309,4,4
3.808,1.9299,-0.0393,0.0806,7.838,4,4
3.908,1.9504,0.0094,0.0638,7.152,4,4
4.007,1.9718,-0.0026,0.0554,6.906,4,4
4.107,1.9519,-0.0153,0.0664,6.888,4,4
4.208,1.9420,-0.0102,0.0896,7.426,4,4
4.307,1.9979,0.0115,0.0574,6.684,4,4
4.408,1.9681,-0.0024,0.0412,7.356,4,4
4.507,1.9436,0.0209,0.0640,6.176,4,4
4.608,1.9691,0.0111,0.0699,6.932,4,4
4.709,1.9499,-0.0046,0.0513,8.499,4,4
4.808,1.9433,-0.0171,0.0469,7.872,4,4
4.909,1.9062,-0.0061,0.0609,8.295,4,4
5.008,1.9623,-0.0113,0.0876,7.103,4,4
5.108,1.9309,-0.0199,0.0955,7.124,4,4
5.208,1.9219,0.0167,0.1151,7.027,4,4
5.309,1.8926,0.0064,0.0956,7.840,4,4
5.407,1.9239,0.0172,0.1175,6.931,4,4
5.507,1.9100,0.0328,0.1160,6.360,4,4
5.608,1.9506,0.0734,0.1055,7.283,4,4
5.708,1.9309,0.0755,0.0908,6.765,4,4
5.808,1.8942,0.0752,0.1252,6.957,4,4
5.907,1.8992,0.0636,0.1177,6.782,4,4
6.007,1.8884,0.0719,0.1267,6.685,4,4
6.107,1.9385,0.0499,0.1485,6.654,4,4
6.207,1.9056,0.0637,0.1276,6.829,4,4
6.307,1.8918,0.0672,0.1661,6.361,4,4
6.409,1.8847,0.0678,0.1397,8.701,4,4
6.508,1.8865,0.0957,0.1341,6.888,4,4
6.607,1.9229,0.1199,0.1124,6.901,4,4
6.709,1.8368,0.0964,0.1499,7.749,4,4
6.809,1.9313,0.1273,0.1003,8.047,4,4
6.907,1.8575,0.1331,0.1449,5.940,4,4
7.008,1.8598,0.1109,0.1249,7.208,4,4
7.106,1.8547,0.1208,0.1447,5.700,4,4
7.208,1.8789,0.1052,0.0861,7.113,4,4
7.308,1.8945,0.1356,0.1126,6.994,4,4
7.407,1.9055,0.1183,0.1494,6.335,4,4
7.507,1.9364,0.1500,0.1674,6.914,4,4
7.608,1.8915,0.1365,0.1721,7.244,4,4
7.708,1.9232,0.1290,0.1657,7.021,4,4
7.809,1.9473,0.1511,0.1940,8.443,4,4
7.907,1.9369,0.1168,0.1829,6.748,4,4
8.008,1.9160,0.0831,0.1706,7.072,4,4
8.108,1.9537,0.0977,0.1781,6.912,4,4
8.209,1.9583,0.1057,0.2172,8.692,4,4
8.308,1.9280,0.0896,0.2216,7.512,4,4
8.407,1.9073,0.0921,0.2247,6.868,4,4
8.508,1.9219,0.1055,0.2126,6.874,4,4
8.607,1.8600,0.1022,0.2367,6.844,4,4
8.709,1.8720,0.0728,0.2243,8.424,4,4
8.807,1.8673,0.0712,0.2258,6.846,4,4
8.908,1.8482,0.0756,0.2628,7.504,4,4
9.010,1.8617,0.1011,0.2811,9.007,4,4
9.107,1.8701,0.0894,0.2778,6.467,4,4
9.207,1.8802,0.0689,0.2815,6.844,4,4
9.308,1.9126,0.0695,0.3186,6.895,4,4
