t_sec,x,y,z,solve_ms
9.254,2.2093,0.1547,-0.1399,2.064
14.767,2.1575,0.1408,-0.1775,0.893
20.273,2.1392,0.1780,-0.1907,1.007
25.790,2.1265,0.1499,-0.1678,1.714
31.297,2.1044,0.1269,-0.1857,1.166
36.804,2.1932,0.1270,-0.1857,1.471
42.312,2.1139,0.0985,-0.1904,0.974
47.827,2.0865,0.0984,-0.1548,0.980
53.342,2.1831,0.1156,-0.1759,0.818
58.861,2.0796,0.0949,-0.1328,2.105
64.367,2.1489,0.1622,-0.1508,1.119
69.884,2.1528,0.1055,-0.1136,1.155
75.397,2.1305,0.1406,-0.1530,1.208
80.909,2.1519,0.1042,-0.1024,1.080
86.423,2.1517,0.0770,-0.1360,0.928
91.935,2.1160,0.1389,-0.1363,1.001
97.443,2.1743,0.1087,-0.1226,1.018
102.955,2.1635,0.1058,-0.1399,0.958
108.473,2.2898,0.2315,-0.1621,1.725
113.971,2.4708,0.3938,-0.1243,0.901
119.485,2.5831,0.5191,-0.1585,1.711
124.996,2.6942,0.5188,-0.1288,1.205
130.503,2.6443,0.5222,-0.1585,1.417
136.017,2.6873,0.5106,-0.2884,1.591
