t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.204,0.0505,0.0222,4.9158,0.737,3,1,0.039867
1.303,0.0140,0.0134,4.9406,1.337,3,1,0.020042
1.401,0.0102,0.0102,4.9319,0.488,3,1,0.013484
1.504,0.0127,0.0123,4.9203,1.164,3,1,0.010252
1.602,0.0205,0.0123,4.9181,0.529,3,1,0.008349
1.701,0.0163,0.0126,4.9201,0.631,3,1,0.007111
1.802,0.0134,0.0124,4.9219,0.424,3,1,0.006253
1.902,0.0087,0.0132,4.9189,0.370,3,1,0.005630
2.002,0.0054,0.0139,4.9158,0.386,3,1,0.005165
2.102,0.0053,0.0134,4.9112,0.561,3,1,0.004808
2.203,0.0099,0.0141,4.9097,0.723,3,1,0.004529
2.301,0.0105,0.0130,4.9073,0.566,3,1,0.004309
2.401,0.0079,0.0121,4.9031,0.460,3,1,0.004133
2.501,0.0066,0.0125,4.8989,0.461,3,1,0.003991
2.601,0.0040,0.0122,4.8947,0.680,3,1,0.003875
2.701,0.0004,0.0122,4.8918,0.378,3,1,0.003780
2.802,-0.0015,0.0116,4.8891,0.579,3,1,0.003703
2.902,-0.0038,0.0101,4.8886,0.390,3,1,0.003639
3.002,-0.0085,0.0092,4.8832,0.711,3,1,0.003586
3.102,-0.0108,0.0070,4.8794,0.345,3,1,0.003542
3.202,-0.0159,0.0059,4.8767,0.462,3,1,0.003505
3.302,-0.0176,0.0045,4.8753,0.480,3,1,0.003474
3.402,-0.0158,0.0045,4.8736,0.655,3,1,0.003449
3.501,-0.0131,0.0054,4.8707,0.421,3,1,0.003428
3.601,-0.0137,0.0068,4.8670,0.383,3,1,0.003410
3.702,-0.0109,0.0074,4.8676,0.671,3,1,0.003395
3.802,-0.0089,0.0090,4.8663,0.735,3,1,0.003383
3.902,-0.0113,0.0101,4.8636,0.680,3,1,0.003372
4.002,-0.0132,0.0102,4.8608,0.422,3,1,0.003363
4.102,-0.0147,0.0104,4.8624,0.482,3,1,0.003356
4.201,-0.0175,0.0111,4.8618,0.397,3,1,0.003350
4.302,-0.0176,0.0125,4.8605,0.670,3,1,0.003345
4.401,-0.0169,0.0136,4.8611,0.374,3,1,0.003340
4.502,-0.0212,0.0145,4.8609,0.481,3,1,0.003337
4.602,-0.0224,0.0152,4.8599,0.367,3,1,0.003334
4.702,-0.0253,0.0148,4.8616,0.590,3,1,0.003331
4.802,-0.0227,0.0162,4.8589,0.637,3,1,0.003329
4.901,-0.0253,0.0168,4.8597,0.508,3,1,0.003327
5.001,-0.0236,0.0164,4.8603,0.470,3,1,0.003325
5.102,-0.0236,0.0168,4.8605,0.361,3,1,0.003324
