t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.702,0.0000,0.0000,0.0000,0.896,0,4,3.000300
0.803,0.0000,0.0000,0.0000,0.601,0,4,3.000600
0.901,0.0000,0.0000,0.0000,0.320,0,4,3.000900
1.002,0.0000,0.0000,0.0000,1.608,0,4,3.001200
1.101,0.0000,0.0000,0.0000,0.436,0,4,3.001500
1.201,0.0000,0.0000,0.0000,0.384,0,4,3.001800
1.302,-2.1785,-2.2119,4.9764,0.767,1,3,0.969686
1.403,-1.9174,-2.6034,4.9345,0.598,1,3,0.113392
1.502,-1.9174,-2.6034,4.9345,0.441,0,4,0.113692
1.601,-1.9174,-2.6034,4.9345,0.347,0,4,0.113992
1.701,-1.9174,-2.6034,4.9345,0.380,0,4,0.114292
1.802,-1.9174,-2.6034,4.9345,0.496,0,4,0.114592
1.902,-1.8968,-2.3905,4.9727,0.839,1,3,0.058695
2.003,-1.8802,-2.4223,4.9300,0.730,1,3,0.039551
2.102,-1.8557,-2.4696,4.9310,0.967,1,3,0.029916
2.202,-1.8143,-2.5122,4.9371,0.589,1,3,0.024138
2.303,-1.7754,-2.5588,4.9327,0.957,1,3,0.020303
2.402,-1.7300,-2.6020,4.9244,0.488,1,3,0.017584
2.503,-1.6774,-2.6287,4.9164,0.666,1,3,0.015565
2.601,-1.6333,-2.6683,4.9188,0.572,1,3,0.014216
2.701,-1.6333,-2.6683,4.9188,0.513,0,4,0.014516
2.803,-1.6333,-2.6683,4.9188,0.719,0,4,0.014816
2.902,-1.6333,-2.6683,4.9188,0.748,0,4,0.015116
3.001,-1.6333,-2.6683,4.9188,0.422,0,4,0.015416
3.102,-1.6333,-2.6683,4.9188,0.372,0,4,0.015716
3.202,-1.6333,-2.6683,4.9188,0.495,0,4,0.016016
3.302,-1.6333,-2.6683,4.9188,0.434,0,4,0.016316
3.402,-1.6333,-2.6683,4.9188,0.589,0,4,0.016616
3.501,-1.6333,-2.6683,4.9188,0.295,0,4,0.016916
3.602,-1.6333,-2.6683,4.9188,0.458,0,4,0.017216
3.702,-1.6333,-2.6683,4.9188,0.526,0,4,0.017516
3.801,-1.6333,-2.6683,4.9188,0.435,0,4,0.017816
3.901,-1.6333,-2.6683,4.9188,0.264,0,4,0.018116
4.001,-1.6333,-2.6683,4.9188,0.256,0,4,0.018416
4.101,-1.6333,-2.6683,4.9188,0.329,0,4,0.018716
4.202,-1.6333,-2.6683,4.9188,0.591,0,4,0.019016
4.303,-1.6333,-2.6683,4.9188,0.268,0,4,0.019316
4.401,-1.6333,-2.6683,4.9188,0.288,0,4,0.019616
4.501,-1.6333,-2.6683,4.9188,0.467,0,4,0.019916
4.602,-1.6333,-2.6683,4.9188,0.250,0,4,0.020216
4.701,-1.6333,-2.6683,4.9188,0.268,0,4,0.020516
4.801,-1.6333,-2.6683,4.9188,0.256,0,4,0.020816
4.901,-1.6333,-2.6683,4.9188,0.319,0,4,0.021116
5.001,-1.6333,-2.6683,4.9188,0.427,0,4,0.021416
5.101,-1.6333,-2.6683,4.9188,0.356,0,4,0.021716
5.201,-1.6333,-2.6683,4.9188,0.398,0,4,0.022016
5.301,-1.6333,-2.6683,4.9188,0.497,0,4,0.022316
5.401,-1.6333,-2.6683,4.9188,0.257,0,4,0.022616
5.501,-1.6333,-2.6683,4.9188,0.335,0,4,0.022916
5.602,-1.6333,-2.6683,4.9188,0.353,0,4,0.023216
5.701,-1.6333,-2.6683,4.9188,0.355,0,4,0.023516
5.801,-1.6333,-2.6683,4.9188,0.292,0,4,0.023816
5.902,-1.6333,-2.6683,4.9188,0.701,0,4,0.024116
6.002,-1.6333,-2.6683,4.9188,0.358,0,4,0.024416
6.102,-1.6333,-2.6683,4.9188,0.308,0,4,0.024716
6.202,-1.6333,-2.6683,4.9188,0.480,0,4,0.025016
6.301,-1.6333,-2.6683,4.9188,0.290,0,4,0.025316
6.401,-1.6333,-2.6683,4.9188,0.482,0,4,0.025616
6.501,-1.6333,-2.6683,4.9188,0.320,0,4,0.025916
6.601,-1.6333,-2.6683,4.9188,0.269,0,4,0.026216
6.701,-1.6333,-2.6683,4.9188,0.422,0,4,0.026516
6.801,-1.6333,-2.6683,4.9188,0.593,0,4,0.026816
6.901,-1.6333,-2.6683,4.9188,0.301,0,4,0.027116
7.001,-1.6333,-2.6683,4.9188,0.349,0,4,0.027416
7.101,-1.6333,-2.6683,4.9188,0.281,0,4,0.027716
7.201,-1.6333,-2.6683,4.9188,0.281,0,4,0.028016
7.302,-1.6333,-2.6683,4.9188,0.409,0,4,0.028316
7.401,-1.6333,-2.6683,4.9188,0.469,0,4,0.028616
7.501,-1.6333,-2.6683,4.9188,0.277,0,4,0.028916
7.601,-1.6333,-2.6683,4.9188,0.299,0,4,0.029216
7.701,-1.6333,-2.6683,4.9188,0.300,0,4,0.029516
7.801,-1.6333,-2.6683,4.9188,0.295,0,4,0.029816
