t_sec,x,y,z,solve_ms,n_zero_weights
0.704,1.9883,0.0384,0.0394,3.095,3
0.804,1.9858,0.0108,0.0158,2.436,3
0.903,2.0204,0.0140,0.0574,2.353,3
1.003,2.0009,-0.0001,0.0126,1.917,3
1.106,2.0002,0.0124,0.0190,5.030,3
1.212,1.9988,0.0309,0.0076,3.893,3
1.303,1.9451,0.0006,0.0108,1.813,3
1.403,1.9583,0.0016,0.0068,1.694,3
1.504,1.9637,0.0231,0.0244,3.000,3
1.604,1.9529,-0.0101,0.0367,2.896,3
1.703,2.0229,0.0118,0.0104,2.407,3
1.804,2.0018,-0.0026,0.0035,2.531,3
1.903,2.0125,0.0150,-0.0311,2.011,3
2.003,2.0525,0.0484,-0.0530,1.910,3
2.104,2.0539,0.0606,-0.0484,2.328,3
2.203,2.0713,0.0083,-0.0616,1.818,0
2.302,2.0641,0.0189,-0.0579,1.641,0
2.403,2.0526,-0.0049,-0.0775,2.238,0
2.502,2.0923,0.0110,-0.1004,1.697,0
2.602,2.0293,-0.0094,-0.0827,1.637,0
2.702,2.0418,0.0207,-0.0883,1.455,0
2.804,2.0350,0.0362,-0.0646,2.985,0
2.904,2.0340,0.0126,-0.0814,2.509,0
3.003,2.0426,0.0126,-0.0396,1.777,0
3.104,1.9878,-0.0022,-0.0286,2.617,0
3.203,2.0104,0.0143,-0.0422,2.070,0
3.304,2.0392,0.0037,-0.0275,2.696,0
3.404,2.0233,-0.0012,-0.0243,2.739,0
3.504,2.0401,0.0435,-0.0388,2.519,0
3.603,2.0491,-0.0017,-0.0855,1.992,0
3.703,2.0529,-0.0038,-0.1243,1.858,0
3.804,2.0148,-0.0075,-0.1103,2.510,0
3.902,2.0476,-0.0224,-0.1137,1.760,0
4.005,2.0418,-0.0337,-0.1030,3.488,0
4.103,2.0175,-0.0050,-0.1057,2.043,0
4.203,2.0352,-0.0328,-0.1010,1.903,0
4.304,2.0300,-0.0298,-0.1181,3.278,0
4.403,2.0170,-0.0048,-0.1222,1.684,0
4.503,2.0257,-0.0185,-0.1786,2.149,0
4.604,2.0197,-0.0078,-0.1421,3.232,0
4.705,2.0144,0.0141,-0.1564,3.631,0
4.804,1.9820,-0.0146,-0.1338,2.700,0
4.904,2.0263,-0.0066,-0.1458,2.798,0
5.003,2.0089,-0.0471,-0.1833,2.231,0
5.104,2.0708,-0.0378,-0.1688,1.870,0
5.203,2.0384,-0.0225,-0.1863,2.370,0
5.303,2.0812,0.0028,-0.1744,2.042,0
5.404,2.0640,-0.0010,-0.1747,2.459,0
5.504,2.0515,-0.0249,-0.1630,2.623,0
5.603,2.1047,0.0053,-0.1622,1.753,0
5.703,2.0968,-0.0176,-0.1396,2.688,0
5.803,2.0526,-0.0347,-0.1553,2.069,0
5.903,2.0733,-0.0476,-0.1490,1.776,0
6.002,2.0431,-0.0547,-0.1935,1.445,0
6.104,2.0565,-0.0319,-0.1659,3.204,0
6.203,2.0305,-0.0396,-0.1404,1.906,0
6.303,2.0189,-0.0477,-0.1565,1.819,0
6.403,1.9767,-0.0605,-0.1250,1.925,0
6.504,1.9767,-0.0925,-0.1324,3.054,0
6.603,1.9760,-0.0501,-0.1322,2.089,0
6.703,1.9363,-0.0196,-0.1289,1.884,0
6.803,1.9463,-0.0420,-0.1447,2.021,0
6.902,1.9594,-0.0256,-0.1540,1.554,0
7.003,1.9413,-0.0377,-0.1230,1.882,0
7.103,1.9969,-0.0031,-0.1396,1.995,0
7.203,1.9578,-0.0294,-0.1172,1.803,0
7.303,1.9795,-0.0315,-0.1347,2.135,0
7.404,1.9407,-0.0412,-0.1552,3.052,0
7.503,1.9512,-0.0709,-0.1496,2.383,0
7.604,1.9945,-0.0689,-0.1582,2.651,0
7.703,1.9382,-0.0754,-0.1575,1.888,0
7.804,1.9816,-0.0861,-0.1658,3.063,0
7.902,1.9495,-0.1463,-0.1364,1.599,0
8.002,1.9735,-0.1452,-0.1356,1.622,0
8.102,1.9562,-0.1665,-0.1121,1.797,0
8.203,1.9497,-0.1542,-0.1321,2.149,0
8.302,1.9698,-0.1435,-0.1032,1.450,0
8.404,1.9439,-0.1543,-0.1367,2.661,0
8.503,1.9260,-0.1939,-0.0995,2.057,0
8.603,1.9600,-0.1547,-0.0815,1.785,0
8.702,1.9832,-0.1478,-0.0905,1.734,0
8.803,2.0070,-0.1737,-0.1286,2.658,0
8.903,2.0309,-0.1566,-0.1574,1.818,0
9.002,1.9825,-0.1743,-0.1292,1.497,0
9.102,1.9682,-0.1649,-0.0970,1.721,0
9.202,1.9806,-0.1708,-0.1217,1.441,0
9.304,1.9365,-0.1488,-0.1322,2.851,0
9.403,1.9476,-0.1446,-0.1095,2.134,0
9.503,1.9729,-0.1612,-0.0738,2.545,0
9.603,1.9105,-0.1746,-0.1221,2.260,0
9.702,1.9013,-0.1636,-0.0962,1.496,0
9.803,1.9138,-0.1555,-0.1202,2.158,0
9.904,1.9518,-0.1635,-0.1186,2.771,0
10.003,1.9616,-0.1985,-0.1453,1.850,0
10.102,1.9257,-0.1922,-0.1491,1.504,0
10.203,1.9857,-0.1913,-0.1487,2.261,0
10.303,1.9712,-0.1711,-0.1625,1.793,0
10.404,1.9356,-0.1688,-0.1612,2.566,0
10.503,1.9307,-0.1743,-0.1210,1.790,0
10.602,1.9544,-0.1699,-0.1317,1.573,0
10.702,1.9620,-0.1297,-0.0955,1.462,0
10.803,1.9285,-0.1565,-0.1007,1.897,0
10.903,1.9722,-0.1504,-0.1204,2.456,0
11.003,1.9788,-0.1298,-0.1078,2.412,0
11.103,1.9498,-0.1351,-0.0873,2.232,0
11.204,1.9478,-0.1393,-0.1138,2.598,0
11.304,1.8990,-0.1669,-0.0921,2.472,0
11.403,1.9441,-0.1522,-0.1021,1.808,0
11.504,1.8966,-0.1651,-0.1430,1.906,0
11.603,1.8897,-0.1496,-0.1060,1.924,0
11.704,1.8769,-0.1550,-0.1266,2.865,0
11.803,1.8763,-0.1494,-0.1882,2.246,0
11.904,1.9029,-0.1524,-0.1742,3.094,0
12.003,1.8887,-0.1336,-0.1593,2.383,0
12.104,1.8986,-0.1662,-0.1614,2.762,0
12.203,1.8538,-0.1593,-0.1492,1.691,0
12.304,1.8929,-0.1176,-0.1373,2.770,0
12.404,1.9057,-0.1106,-0.1475,2.877,0
12.504,1.8552,-0.1690,-0.1361,3.192,0
12.604,1.8782,-0.1812,-0.1194,2.513,0
12.705,1.9163,-0.1611,-0.1270,3.127,0
12.804,1.8994,-0.1736,-0.1527,2.609,0
12.905,1.9322,-0.1537,-0.1588,3.099,0
13.003,1.9128,-0.1767,-0.1787,1.919,0
13.104,1.9384,-0.1408,-0.1713,2.280,0
13.204,2.0055,-0.1269,-0.2089,2.413,0
13.303,1.9865,-0.1335,-0.2003,2.033,0
13.403,1.9834,-0.0757,-0.2077,2.057,0
13.503,1.9873,-0.0879,-0.1885,2.267,0
13.603,1.9458,-0.1104,-0.1896,1.711,0
13.703,1.9527,-0.0862,-0.1529,1.731,0
13.803,1.9818,-0.0562,-0.1546,2.005,0
13.903,1.9608,-0.1018,-0.1356,2.072,0
14.003,1.9781,-0.0984,-0.1265,2.405,0
14.103,1.9744,-0.1339,-0.1460,2.283,0
14.202,1.9679,-0.1360,-0.1317,1.672,0
14.304,1.9188,-0.1144,-0.1284,2.522,0
14.403,1.9159,-0.1531,-0.1564,2.270,0
14.503,1.8621,-0.1517,-0.1281,2.082,0
14.604,1.9286,-0.1619,-0.1225,2.885,0
14.702,1.8867,-0.1566,-0.1439,1.615,0
14.804,1.8982,-0.1336,-0.1513,1.683,0
14.902,1.9051,-0.1398,-0.1347,1.390,0
15.002,1.8699,-0.1611,-0.1256,1.612,0
15.102,1.8539,-0.1626,-0.1773,1.658,0
15.204,1.8346,-0.1853,-0.1883,2.743,0
15.304,1.8801,-0.1397,-0.1892,1.453,0
15.403,1.8629,-0.1223,-0.1928,2.195,0
15.503,1.8418,-0.1743,-0.1821,1.749,0
15.603,1.8655,-0.1373,-0.2029,1.660,0
15.703,1.8500,-0.1480,-0.2115,2.277,0
15.803,1.8953,-0.1292,-0.2130,1.981,0
15.902,1.8511,-0.1322,-0.2022,1.737,0
16.003,1.8470,-0.1453,-0.1895,2.178,0
16.103,1.8690,-0.1110,-0.1998,1.720,0
16.202,1.8621,-0.1403,-0.2175,1.677,0
16.303,1.8720,-0.1812,-0.2097,2.550,0
16.403,1.8927,-0.2050,-0.1979,2.388,0
16.503,1.8769,-0.1872,-0.1758,1.629,0
16.604,1.8724,-0.2023,-0.1831,1.647,0
16.703,1.9033,-0.2322,-0.1540,1.845,0
16.802,1.8726,-0.2669,-0.1713,1.609,0
16.903,1.8509,-0.2715,-0.1730,2.711,0
17.003,1.9110,-0.2786,-0.1862,2.368,0
17.103,1.8795,-0.2736,-0.2010,2.019,0
17.202,1.8059,-0.3101,-0.2035,1.439,0
17.303,1.8674,-0.2749,-0.1949,2.121,0
17.403,1.8752,-0.2664,-0.1960,1.790,0
17.502,1.8216,-0.2752,-0.1503,1.676,0
17.602,1.8350,-0.2657,-0.1747,1.747,0
17.703,1.8386,-0.2611,-0.1533,1.799,0
17.804,1.8447,-0.2661,-0.1899,2.832,0
17.903,1.8563,-0.2817,-0.1738,2.429,0
18.003,1.8193,-0.2795,-0.1898,1.892,0
18.103,1.8637,-0.2742,-0.2105,1.780,0
18.203,1.8670,-0.2687,-0.1913,2.630,0
18.303,1.9093,-0.2782,-0.2390,1.851,0
18.403,1.9120,-0.3141,-0.2444,2.177,0
18.504,1.9288,-0.2864,-0.2407,3.219,0
18.604,1.8707,-0.2602,-0.2302,2.979,0
18.703,1.9336,-0.2596,-0.1954,2.242,0
18.802,1.9135,-0.2558,-0.2253,1.664,0
18.902,1.9163,-0.3135,-0.2099,1.542,0
19.003,1.9576,-0.2697,-0.2036,1.873,0
19.103,1.9561,-0.2869,-0.2223,2.194,0
19.204,1.9328,-0.3028,-0.2124,2.404,0
19.303,1.9529,-0.3113,-0.2275,2.079,0
19.404,1.9321,-0.2919,-0.1530,2.430,0
19.504,1.9327,-0.2630,-0.1716,2.407,0
19.603,1.9049,-0.3117,-0.1913,1.902,0
19.705,1.8815,-0.3223,-0.1674,3.304,0
19.804,1.9232,-0.3160,-0.2206,3.050,0
19.904,1.8760,-0.2800,-0.1987,2.327,0
20.004,1.9686,-0.2950,-0.2227,2.203,0
20.103,1.9325,-0.2614,-0.2202,1.822,0
20.203,1.9481,-0.2327,-0.2322,2.112,0
20.304,1.9005,-0.2518,-0.1936,2.355,0
20.403,1.9069,-0.2188,-0.1983,1.559,0
20.504,1.8537,-0.2658,-0.1877,2.994,0
20.603,1.8991,-0.2565,-0.2498,1.820,0
20.703,1.8656,-0.3308,-0.2147,1.859,0
20.803,1.8761,-0.3217,-0.2321,2.048,0
20.904,1.8731,-0.3366,-0.2188,2.258,0
21.005,1.8591,-0.3709,-0.2261,3.313,0
21.103,1.8635,-0.3241,-0.2196,1.823,0
21.204,1.8695,-0.2996,-0.1734,2.282,0
21.304,1.8236,-0.3224,-0.1961,2.208,0
21.404,1.8336,-0.2994,-0.1978,2.379,0
21.503,1.8446,-0.3378,-0.1773,2.241,0
21.603,1.8694,-0.2889,-0.1861,2.493,0
21.704,1.8678,-0.2928,-0.1904,2.633,0
21.803,1.8508,-0.2733,-0.2117,2.646,0
21.903,1.8599,-0.2650,-0.1956,2.588,0
22.003,1.8400,-0.2933,-0.2031,2.012,0
22.104,1.8495,-0.2998,-0.1793,2.908,0
22.202,1.8290,-0.2685,-0.1630,1.455,0
22.303,1.8184,-0.2704,-0.1705,2.239,0
22.402,1.8084,-0.2282,-0.1562,1.509,0
22.503,1.8370,-0.2513,-0.1459,2.190,0
22.603,1.8311,-0.2384,-0.1300,1.661,0
22.702,1.8494,-0.2430,-0.1529,1.482,0
22.802,1.8380,-0.2387,-0.1304,1.724,0
22.902,1.8425,-0.2043,-0.1546,1.390,0
23.003,1.8108,-0.1874,-0.1410,1.830,0
23.103,1.8375,-0.1883,-0.1448,2.041,0
23.202,1.8286,-0.1739,-0.1315,1.637,0
23.303,1.7971,-0.1864,-0.1493,1.799,0
23.403,1.8428,-0.1628,-0.1514,1.817,0
23.502,1.8043,-0.1701,-0.1507,1.500,0
23.602,1.8323,-0.1773,-0.1623,1.424,0
23.703,1.8419,-0.1899,-0.1778,1.934,0
23.803,1.8129,-0.1626,-0.1908,1.532,0
23.902,1.8519,-0.1864,-0.1736,1.745,0
24.003,1.8423,-0.1369,-0.1662,1.970,0
24.102,1.8622,-0.1554,-0.1778,1.733,0
24.204,1.8319,-0.1694,-0.1693,2.699,0
24.303,1.8674,-0.1691,-0.1878,1.879,0
24.402,1.8541,-0.1617,-0.1920,1.455,0
24.503,1.8648,-0.1970,-0.1741,1.753,0
24.603,1.9152,-0.1744,-0.1742,2.470,0
24.702,1.8678,-0.1822,-0.1675,1.518,0
24.803,1.8828,-0.1873,-0.1541,1.987,0
24.902,1.9233,-0.1502,-0.1849,1.591,0
25.003,1.9561,-0.1669,-0.2031,1.826,0
25.102,1.9389,-0.1629,-0.2168,1.692,0
25.203,1.9419,-0.1705,-0.2410,2.046,0
25.302,1.9491,-0.1885,-0.2241,1.588,0
25.403,1.9650,-0.1666,-0.2078,1.716,0
25.504,1.9591,-0.1545,-0.2195,3.043,0
25.603,1.9469,-0.1154,-0.2147,2.294,0
25.702,1.9291,-0.1252,-0.1985,1.684,0
25.803,1.9050,-0.0985,-0.2319,2.289,0
25.902,1.9143,-0.0823,-0.2289,1.769,0
26.004,1.8922,-0.1377,-0.2260,1.987,0
26.102,1.8620,-0.1268,-0.2325,1.652,0
26.203,1.8766,-0.1313,-0.2126,1.863,0
26.302,1.8603,-0.1199,-0.2103,1.821,0
26.403,1.8727,-0.1542,-0.2325,2.117,0
26.502,1.8382,-0.1344,-0.2127,1.673,0
26.603,1.8461,-0.1313,-0.1777,2.035,0
