t_sec,x,y,z,solve_ms,n_zero_weights
9.368,1.9316,0.0466,0.0023,2.347,3
14.880,2.0067,0.0330,-0.0303,2.612,0
14.884,2.0106,0.0311,-0.0351,3.023,0
20.387,2.0066,0.0266,-0.0511,1.868,0
25.895,1.9717,0.0464,-0.0629,1.984,0
31.408,2.0175,0.0321,-0.0381,2.201,0
36.917,1.9773,0.0263,-0.0262,3.114,0
42.427,1.9714,0.0249,-0.0243,3.253,0
47.942,1.9866,0.0366,-0.0609,3.281,0
53.446,1.9755,0.0034,-0.0517,2.271,0
58.957,1.9426,-0.0147,-0.0604,2.932,0
64.471,1.9648,0.0391,-0.0618,3.341,0
69.974,1.9133,-0.0141,-0.0471,2.345,0
75.480,1.9671,0.0360,-0.0044,1.371,0
80.982,1.9508,0.0132,-0.0189,2.627,0
80.989,1.9304,0.0309,-0.0888,2.903,0
86.492,1.9542,0.0232,-0.0119,1.619,0
92.001,1.9032,0.0469,-0.0386,2.162,0
97.516,1.9792,0.0020,-0.0543,1.843,0
103.029,1.9828,0.0371,-0.0650,2.204,0
108.540,1.9692,0.0345,-0.0588,2.835,0
114.057,2.0113,0.0483,-0.0606,3.377,0
119.569,1.9784,0.0296,-0.0308,1.978,0
125.073,1.9372,0.0282,-0.0322,1.524,0
130.585,1.9675,0.0078,-0.0263,1.899,0
136.089,1.9768,0.0517,-0.0193,2.976,0
