t_sec,x,y,z,solve_ms,n_zero_weights
8.878,3.9600,0.0362,-0.0607,3.051,3
14.396,4.0335,0.0119,-0.0881,2.119,0
19.910,4.0023,-0.0142,-0.0748,2.526,0
25.420,3.9809,-0.0102,-0.0678,2.188,0
30.937,4.0076,0.0704,-0.1289,3.403,0
41.957,3.9648,-0.0263,-0.0741,3.348,0
47.468,4.0041,0.0757,-0.0188,3.840,0
58.496,3.9837,0.0416,-0.0410,2.765,0
69.518,3.9425,0.0081,-0.0390,5.193,0
80.535,4.0922,0.1001,-0.0339,2.421,0
86.052,3.9792,0.0634,-0.0569,3.280,0
91.555,4.0365,0.0673,-0.0735,2.076,0
102.576,4.0570,0.0572,-0.0236,3.403,0
108.091,4.0130,0.0893,-0.0293,2.850,0
113.608,4.0278,0.1201,-0.0506,3.092,0
119.119,4.0365,0.0334,-0.0336,2.254,0
124.629,4.1029,0.1907,-0.0437,2.556,0
135.644,4.1214,0.1067,-0.0615,3.365,0
