t_sec,x,y,z,solve_ms
9.337,0.1928,0.2474,-0.2832,1.734
14.840,0.1757,0.1599,-0.2075,1.185
20.357,0.1660,0.2112,-0.2171,0.991
25.861,0.1198,0.1581,-0.2442,1.817
31.368,0.1793,0.1855,-0.1896,1.194
36.888,0.1305,0.1955,-0.2086,1.648
42.387,0.1543,0.2024,-0.2292,1.283
47.903,0.1441,0.1573,-0.2133,1.000
53.404,0.1787,0.2036,-0.2272,0.977
58.915,0.1443,0.2044,-0.1994,1.310
64.428,0.1274,0.1807,-0.2217,1.481
69.932,0.1707,0.1506,-0.2028,0.906
75.436,0.1499,0.1792,-0.2259,0.960
80.944,0.1154,0.1843,-0.2061,1.010
86.451,0.1098,0.1786,-0.1857,1.427
91.960,0.0943,0.2161,-0.1906,1.041
97.475,0.1246,0.2233,-0.1882,1.095
102.980,0.1360,0.2585,-0.1551,1.239
108.489,0.1452,0.1971,-0.1919,1.686
114.000,0.1050,0.2399,-0.1829,1.659
119.517,0.1219,0.2491,-0.1549,1.786
125.025,0.1098,0.1654,-0.1379,1.347
130.537,0.1222,0.2411,-0.1920,3.212
130.543,0.1087,0.2481,-0.0181,2.325
136.056,0.1007,0.1892,0.5470,1.913
