t_sec,x,y,z,solve_ms
9.490,2.1866,0.2391,-0.2656,1.933
20.506,2.2126,0.1426,-0.1991,0.840
26.011,2.1555,0.1427,-0.2421,1.218
31.517,2.1865,0.1547,-0.2602,0.921
37.019,2.2083,0.1841,-0.2403,1.568
42.524,2.1899,0.1410,-0.2781,1.700
48.026,2.2196,0.1575,-0.2593,1.071
59.039,2.1724,0.1324,-0.2888,2.017
70.062,2.1946,0.1434,-0.2933,0.918
75.577,2.1577,0.1793,-0.2596,0.858
81.081,2.1771,0.1169,-0.2882,0.916
92.101,2.1905,0.1673,-0.2986,1.260
97.618,2.1893,0.1632,-0.2717,1.589
103.130,2.1901,0.1695,-0.2197,1.184
108.637,2.1847,0.1624,-0.2626,1.116
114.141,2.1771,0.1597,-0.2352,0.896
119.654,2.1406,0.1571,-0.2507,1.925
125.162,2.1503,0.1682,-0.2706,1.680
130.665,2.1507,0.1694,-0.2412,1.710
