t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.211,-0.0219,-0.0291,4.6316,9.442,4,4
1.309,0.0050,-0.0268,4.6494,8.275,4,4
1.409,-0.0096,-0.0181,4.6597,8.285,4,4
1.513,-0.0032,-0.0099,4.6707,12.131,4,4
1.611,-0.0124,0.0015,4.6888,10.195,4,4
1.710,-0.0200,-0.0019,4.6772,8.908,4,4
1.811,-0.0033,-0.0525,4.6413,10.125,4,4
1.909,0.0209,-0.0186,4.6173,8.737,4,4
2.007,-0.0276,-0.0629,4.6501,6.578,4,4
2.110,-0.0393,-0.0434,4.6284,8.683,4,4
2.210,-0.0190,-0.0363,4.6600,9.204,4,4
2.308,-0.0138,-0.0246,4.6331,7.207,4,4
2.406,-0.0448,-0.0799,4.6789,5.658,4,4
2.509,-0.0362,-0.0086,4.6607,7.643,4,4
2.608,-0.0322,-0.0397,4.6896,7.739,4,4
2.707,-0.0083,-0.0665,4.6764,6.538,4,4
2.810,-0.0469,-0.0775,4.6585,9.270,4,4
2.906,-0.0570,-0.0630,4.7105,5.023,4,4
3.009,-0.0270,-0.0726,4.6537,8.550,4,4
3.109,-0.0301,-0.0853,4.6863,8.242,4,4
3.206,-0.0377,-0.0458,4.6759,5.267,4,4
3.309,-0.0480,-0.0628,4.6686,7.979,4,4
3.410,-0.0383,-0.0469,4.6734,9.357,4,4
3.508,-0.0484,-0.0378,4.7154,6.805,4,4
3.608,-0.0072,0.0019,4.6897,6.888,4,4
3.709,-0.0421,-0.0333,4.7053,7.828,4,4
3.807,-0.0141,-0.0404,4.6429,5.688,4,4
3.907,-0.0127,-0.0443,4.6624,6.068,4,4
4.008,-0.0135,0.0042,4.6270,6.625,4,4
4.107,-0.0114,0.0000,4.7217,6.676,4,4
4.209,-0.0230,-0.0239,4.6656,7.842,4,4
4.307,0.0010,0.0215,4.6768,5.537,4,4
4.413,0.0218,-0.0027,4.6574,11.339,4,4
4.510,0.0005,0.0139,4.6728,8.786,4,4
4.606,0.0176,0.0433,4.6744,5.191,4,4
4.707,0.0004,0.0306,4.6877,6.616,4,4
4.809,0.0196,0.0663,4.6907,8.356,4,4
4.907,0.0205,0.0660,4.6704,6.705,4,4
5.011,0.0169,0.0630,4.7143,9.731,4,4
5.107,0.0632,0.1010,4.6518,5.568,4,4
5.209,0.0581,0.0474,4.6680,8.206,4,4
5.307,0.0438,0.0865,4.6877,6.440,4,4
