t_sec,x,y,z,solve_ms,n_zero_weights
8.909,3.9878,0.0219,0.0847,4.263,3
14.424,3.9702,-0.0118,0.0119,2.605,0
19.932,3.9867,-0.0083,0.0157,2.119,0
25.439,4.0107,-0.0081,-0.0122,2.215,0
30.953,4.0115,-0.0110,0.0003,3.735,0
36.472,3.9840,0.0533,-0.0085,12.629,0
41.975,4.0436,0.0094,-0.0431,2.464,0
47.486,4.0257,-0.0156,-0.0375,4.952,0
52.993,3.9766,0.0204,-0.0827,1.930,0
58.498,4.0365,-0.0046,-0.0267,4.273,0
64.002,4.0173,0.0047,-0.0168,4.469,0
75.026,4.0255,0.0377,-0.0160,2.071,0
80.538,3.9984,0.0093,-0.0377,2.342,0
86.055,4.0491,0.0105,-0.0352,3.690,0
86.108,4.0666,0.0455,-0.0374,2.266,0
86.208,4.0570,0.0207,-0.0495,2.047,0
86.309,4.0390,0.0281,-0.0504,2.646,0
86.408,4.0156,0.0276,-0.0372,2.026,0
86.508,4.0632,0.0355,-0.0805,1.767,0
86.609,4.0432,0.0460,-0.1217,2.981,0
86.708,4.0476,0.0814,-0.1182,1.580,0
86.809,4.0604,0.0973,-0.1549,2.744,0
86.907,4.0965,0.0821,-0.1441,1.510,0
87.009,4.1168,0.0867,-0.1770,2.388,0
87.108,4.1105,0.1104,-0.2057,1.666,0
87.209,4.1140,0.0919,-0.2194,2.602,0
87.308,4.1208,0.1523,-0.2219,1.740,0
87.409,4.1503,0.1354,-0.2453,2.596,0
87.508,4.1432,0.1544,-0.2304,1.904,0
87.609,4.1417,0.1476,-0.2374,2.342,0
87.707,4.1293,0.1457,-0.2608,1.693,0
87.808,4.1339,0.1871,-0.2472,1.856,0
87.909,4.1718,0.1997,-0.2173,2.647,0
88.008,4.1113,0.2175,-0.2035,2.076,0
88.108,4.1497,0.2010,-0.2239,1.774,0
88.209,4.1343,0.1793,-0.2261,2.885,0
88.307,4.1191,0.1392,-0.2036,1.636,0
88.408,4.1117,0.1487,-0.1914,2.401,0
88.508,4.1260,0.1646,-0.1779,2.001,0
88.608,4.1749,0.1361,-0.1774,2.165,0
88.707,4.1469,0.1526,-0.1761,1.602,0
88.808,4.1203,0.1940,-0.1926,1.652,0
88.908,4.1599,0.2052,-0.2196,1.663,0
89.008,4.1313,0.2115,-0.2090,2.300,0
89.108,4.1348,0.2061,-0.2127,1.876,0
89.208,4.1588,0.1920,-0.2374,1.927,0
89.310,4.1437,0.2224,-0.2319,3.942,0
89.409,4.1079,0.2444,-0.2401,2.783,0
89.508,4.1082,0.2795,-0.2203,2.219,0
89.608,4.0766,0.2953,-0.2416,1.944,0
89.708,4.0962,0.3369,-0.2368,2.533,0
89.808,4.1315,0.2855,-0.2335,2.117,0
89.909,4.1360,0.2732,-0.1974,2.854,0
90.008,4.1284,0.2577,-0.2070,2.058,0
90.108,4.1091,0.2623,-0.2242,2.006,0
90.207,4.1117,0.2258,-0.2280,1.762,0
90.309,4.0836,0.2314,-0.2002,2.584,0
90.408,4.0986,0.2197,-0.1994,2.129,0
90.508,4.1017,0.2572,-0.1859,1.872,0
90.610,4.0933,0.2719,-0.1807,3.096,0
90.708,4.0467,0.2727,-0.1696,1.858,0
90.808,4.0643,0.3164,-0.1543,1.649,0
90.908,4.0217,0.2568,-0.1635,1.784,0
91.007,4.0059,0.2687,-0.1635,1.690,0
91.108,4.0038,0.2836,-0.1676,2.025,0
91.208,3.9946,0.2834,-0.1676,1.967,0
91.307,3.9830,0.2778,-0.1475,1.437,0
91.408,3.9943,0.2793,-0.1410,2.092,0
91.508,3.9896,0.2848,-0.0904,2.519,0
91.608,4.0217,0.2814,-0.1288,2.643,0
91.708,3.9972,0.2733,-0.1428,2.352,0
91.808,3.9826,0.2718,-0.1430,2.369,0
91.908,3.9951,0.2557,-0.1304,1.923,0
92.008,4.0224,0.2292,-0.1628,1.974,0
92.108,3.9791,0.2571,-0.1464,1.768,0
92.208,3.9807,0.2494,-0.1287,1.980,0
92.308,3.9974,0.2676,-0.1320,1.979,0
92.407,3.9992,0.2863,-0.1465,1.621,0
92.508,3.9826,0.2872,-0.1572,2.312,0
92.608,3.9896,0.2573,-0.1562,2.508,0
92.708,3.9931,0.3321,-0.1575,2.123,0
92.808,3.9599,0.3190,-0.1745,1.953,0
92.908,3.9790,0.3348,-0.1694,1.519,0
93.007,3.9675,0.3036,-0.1603,1.588,0
93.108,3.9969,0.3794,-0.1953,2.166,0
93.209,3.9508,0.3247,-0.1798,2.168,0
93.309,3.9944,0.3239,-0.1926,2.614,0
93.408,3.9763,0.3168,-0.2211,1.959,0
93.507,3.9733,0.3240,-0.2512,1.542,0
93.608,3.9806,0.3233,-0.2401,1.988,0
93.709,3.9758,0.3066,-0.2205,2.708,0
93.808,3.9928,0.3295,-0.2102,2.302,0
93.908,4.0143,0.2989,-0.2274,1.919,0
94.009,4.0048,0.3074,-0.2064,2.756,0
94.108,4.0311,0.3362,-0.1881,1.687,0
94.208,4.0412,0.2965,-0.2155,1.887,0
94.308,4.0737,0.3566,-0.2189,2.616,0
94.408,4.0529,0.3231,-0.2472,1.701,0
94.508,4.0563,0.3011,-0.2416,2.063,0
94.607,4.0388,0.3205,-0.2443,1.480,0
94.708,4.0601,0.3112,-0.2620,1.566,0
94.808,4.0484,0.3189,-0.2474,1.998,0
94.908,4.0534,0.3033,-0.2454,2.172,0
95.008,4.0550,0.3322,-0.2227,1.672,0
95.109,4.0411,0.3530,-0.1938,2.730,0
95.208,4.0569,0.3728,-0.2144,1.986,0
95.308,4.0497,0.3725,-0.1998,2.441,0
95.408,4.0660,0.3823,-0.1794,2.291,0
95.508,4.0439,0.3790,-0.1752,1.869,0
95.608,4.0443,0.3855,-0.1624,1.874,0
95.709,4.0665,0.4181,-0.1744,2.841,0
95.808,4.0385,0.3843,-0.1709,1.805,0
95.909,4.0621,0.3701,-0.1604,2.780,0
96.008,4.0286,0.3690,-0.1693,1.953,0
96.108,4.0939,0.3156,-0.1590,1.940,0
96.209,4.0452,0.3808,-0.1411,2.928,0
96.308,4.0141,0.3509,-0.1362,1.709,0
96.408,4.0062,0.4170,-0.1321,2.543,0
96.508,4.0317,0.4072,-0.1538,1.984,0
96.608,3.9987,0.3666,-0.1518,2.011,0
96.708,3.9847,0.3976,-0.1649,2.364,0
96.808,4.0137,0.4076,-0.1124,1.581,0
96.909,3.9825,0.3984,-0.0916,2.756,0
97.008,3.9979,0.3775,-0.0709,2.176,0
97.110,3.9961,0.4104,-0.0955,3.482,0
97.209,3.9881,0.3980,-0.1012,2.618,0
97.308,4.0143,0.4360,-0.1084,2.225,0
97.409,3.9990,0.4287,-0.0966,2.476,0
97.509,4.0207,0.4426,-0.0630,2.495,0
97.608,4.0460,0.4186,-0.1042,2.275,0
97.709,4.0361,0.4121,-0.1094,3.153,0
97.809,4.0553,0.4183,-0.0814,2.854,0
97.908,4.0855,0.4154,-0.0606,1.896,0
98.008,4.1392,0.4215,-0.0692,2.181,0
98.108,4.1041,0.4484,-0.0659,2.301,0
98.209,4.1034,0.3958,-0.0828,3.071,0
98.309,4.1441,0.4440,-0.1291,2.779,0
98.408,4.1172,0.4589,-0.0385,1.726,0
98.508,4.1398,0.4538,-0.0832,1.611,0
98.608,4.0975,0.4431,-0.0659,2.040,0
98.707,4.0953,0.4105,-0.0493,1.642,0
98.808,4.1062,0.4107,-0.0822,2.221,0
98.908,4.1110,0.3720,-0.1201,2.124,0
99.009,4.0776,0.3345,-0.1114,2.576,0
99.108,4.0841,0.3524,-0.1213,1.963,0
99.208,4.0535,0.3554,-0.1160,2.268,0
99.309,4.0843,0.3719,-0.1289,2.546,0
99.408,4.0639,0.3434,-0.1156,1.867,0
99.508,4.1211,0.3467,-0.1005,2.368,0
99.608,4.0706,0.3908,-0.0853,1.940,0
99.708,4.0575,0.3896,-0.1024,1.991,0
99.808,4.0870,0.3812,-0.0864,2.425,0
99.908,4.0652,0.4060,-0.0966,1.675,0
100.008,4.0676,0.4014,-0.0951,1.935,0
100.108,4.0816,0.4223,-0.0435,1.908,0
100.208,4.0529,0.3823,-0.0824,1.919,0
100.308,4.0929,0.3801,-0.0729,1.934,0
100.408,4.0946,0.4274,-0.0820,1.944,0
100.508,4.0645,0.4256,-0.0917,1.660,0
100.609,4.0915,0.4582,-0.1008,2.676,0
100.708,4.1015,0.4158,-0.1065,2.267,0
100.808,4.0818,0.4679,-0.0757,2.174,0
100.909,4.0802,0.4453,-0.0577,2.562,0
101.008,4.1230,0.4406,-0.0992,2.112,0
101.108,4.1452,0.4570,-0.1003,1.969,0
113.601,4.1178,0.4562,-0.0892,3.626,0
119.109,4.0649,0.4580,-0.0686,1.921,0
119.209,4.1336,0.5043,-0.0888,1.898,0
119.309,4.1063,0.5150,-0.0929,1.869,0
119.410,4.0467,0.5068,-0.0747,2.167,0
119.510,4.0864,0.5120,-0.1007,2.106,0
119.609,4.0831,0.4850,-0.0904,1.828,0
119.711,4.0547,0.4747,-0.1048,3.099,0
119.809,4.1046,0.4947,-0.0961,1.880,0
119.909,4.0926,0.5156,-0.1017,1.942,0
120.009,4.0769,0.5066,-0.0790,1.661,0
120.109,4.0475,0.5047,-0.0576,1.747,0
120.211,4.0665,0.4808,-0.0930,2.354,0
120.309,4.0135,0.5489,-0.0559,1.990,0
120.409,4.0386,0.5114,-0.0807,1.847,0
120.509,4.0794,0.5027,-0.0789,1.934,0
120.609,4.0827,0.5371,-0.0975,2.001,0
120.709,4.0428,0.5103,-0.0714,1.659,0
120.809,4.0660,0.5442,-0.1013,2.013,0
120.910,4.0832,0.5476,-0.0669,2.445,0
121.009,4.1209,0.5285,-0.0520,2.100,0
121.110,4.0719,0.5420,-0.0907,2.071,0
121.209,4.0706,0.5504,-0.0662,1.743,0
121.309,4.0617,0.5121,-0.0639,1.644,0
121.409,4.0828,0.4933,-0.0932,1.835,0
121.509,4.0584,0.5116,-0.0805,1.896,0
121.610,4.0734,0.5234,-0.1078,2.031,0
121.710,4.0457,0.4897,-0.0503,2.354,0
121.809,4.0275,0.4962,-0.0571,1.606,0
121.910,4.0444,0.5194,-0.0546,2.542,0
122.010,4.0658,0.4956,-0.0791,2.359,0
122.109,4.0581,0.4788,-0.0686,2.109,0
122.210,4.0456,0.4897,-0.0656,1.802,0
122.312,4.0686,0.4663,-0.0681,3.283,0
122.410,4.0665,0.4599,-0.0913,2.783,0
122.509,4.0869,0.4697,-0.0531,2.029,0
122.609,4.1080,0.4420,-0.1061,1.874,0
122.709,4.1057,0.4717,-0.0716,1.567,0
122.809,4.1181,0.5011,-0.0784,1.996,0
122.909,4.1553,0.5052,-0.1123,1.764,0
123.009,4.1991,0.4770,-0.1592,1.545,0
123.108,4.1565,0.4778,-0.1328,1.492,0
123.211,4.1834,0.4796,-0.1388,3.837,0
123.309,4.1442,0.5116,-0.1214,1.762,0
123.410,4.1237,0.5070,-0.1116,2.465,0
123.510,4.1198,0.5136,-0.1215,2.556,0
123.610,4.1460,0.5138,-0.1289,2.728,0
123.709,4.1251,0.5289,-0.1439,2.040,0
123.809,4.1373,0.5108,-0.1336,1.915,0
123.909,4.1754,0.5470,-0.1589,2.221,0
124.009,4.1635,0.5628,-0.1764,1.906,0
124.109,4.1937,0.6036,-0.1790,2.034,0
124.209,4.1979,0.6103,-0.1676,1.752,0
124.309,4.1503,0.5763,-0.1574,1.788,0
124.410,4.1329,0.5660,-0.1469,2.687,0
124.510,4.1180,0.5509,-0.1565,2.276,0
124.609,4.1220,0.5806,-0.1524,1.807,0
124.709,4.1162,0.6055,-0.1608,2.180,0
124.810,4.1089,0.5873,-0.1761,2.361,0
124.909,4.0769,0.5605,-0.1592,2.182,0
125.009,4.0566,0.5278,-0.1466,2.058,0
125.109,4.0903,0.5543,-0.1495,1.749,0
125.209,4.0463,0.5860,-0.1509,1.927,0
125.309,4.0371,0.5715,-0.1392,2.048,0
125.409,4.0333,0.5902,-0.1358,1.759,0
125.509,4.0493,0.6191,-0.1143,2.259,0
125.609,4.0654,0.5939,-0.1240,1.807,0
125.709,4.0628,0.5890,-0.1192,1.598,0
125.809,4.0582,0.6055,-0.0853,1.588,0
