t_sec,x,y,z,solve_ms,n_zero_weights
1.306,4.0121,2.0587,-0.0205,4.424,0
1.404,4.0525,2.0693,0.0189,2.073,0
1.503,4.0282,2.0301,0.0187,1.692,0
1.606,4.0421,2.0359,0.0282,3.807,0
1.703,4.0114,1.9934,0.0564,1.948,0
1.803,4.0276,2.0491,0.0439,1.978,0
1.904,4.0329,2.0395,0.0362,2.289,0
2.006,4.0720,2.0361,0.0019,3.898,0
2.103,4.0575,1.9901,0.0053,1.550,0
2.204,4.0646,2.0249,-0.0081,2.214,0
2.303,4.0684,2.0056,-0.0135,1.730,0
2.404,4.0492,1.9990,-0.0115,2.125,0
2.505,4.0600,2.0212,-0.0514,2.602,0
2.603,4.0369,1.9489,-0.0179,1.901,0
2.703,4.0246,1.9382,-0.0120,1.569,0
2.805,4.0472,2.0034,-0.0497,3.632,0
2.903,4.0340,1.9672,-0.0615,1.876,0
3.003,4.0151,2.0109,-0.0446,1.580,0
3.103,4.0333,1.9924,-0.0478,2.197,0
3.205,4.0099,1.9808,-0.0607,3.538,0
3.306,4.0116,1.9587,-0.0771,4.322,0
3.403,4.0140,1.9608,-0.0468,1.609,0
3.503,4.0027,1.9819,-0.0897,1.502,0
3.604,4.0236,1.9962,-0.1078,2.674,0
3.703,4.0078,1.9766,-0.1005,1.765,0
3.806,4.0323,2.0318,-0.0887,4.005,0
3.903,4.0386,2.0034,-0.1042,1.944,0
4.003,4.0335,1.9765,-0.0831,1.702,0
4.104,4.0327,2.0012,-0.0602,3.112,0
4.202,4.0340,2.0009,-0.0756,1.700,0
4.302,4.0095,1.9741,-0.0767,1.489,0
4.403,4.0259,1.9950,-0.0972,2.539,0
4.502,4.0089,1.9630,-0.1001,1.707,0
4.603,4.0036,2.0156,-0.0643,2.555,0
4.703,3.9705,1.9862,-0.0649,2.405,0
4.804,3.9572,1.9690,-0.1066,2.803,0
4.903,3.9517,1.9499,-0.0928,1.763,0
5.003,3.9345,1.9915,-0.0916,2.122,0
5.102,3.9550,1.9882,-0.0862,1.337,0
5.203,3.9236,1.9667,-0.0855,1.737,0
5.303,3.9395,1.9836,-0.1236,1.702,0
5.404,3.9448,1.9862,-0.0725,2.795,0
5.503,3.9641,2.0476,-0.0640,1.913,0
5.602,3.9739,1.9934,-0.0799,1.488,0
5.702,3.9695,1.9684,-0.1077,1.350,0
5.802,3.9470,1.9247,-0.0978,1.333,0
5.904,3.9677,1.9680,-0.1311,2.635,0
6.003,3.9669,1.9353,-0.1319,1.742,0
6.102,3.9571,1.8921,-0.1382,1.448,0
6.202,3.9820,1.9157,-0.1151,1.536,0
6.302,3.9559,1.8777,-0.0981,1.620,0
6.402,3.9763,1.8706,-0.1169,1.634,0
6.502,3.9591,1.8267,-0.1119,1.437,0
6.602,3.9467,1.8616,-0.0816,1.520,0
6.703,3.9848,1.8980,-0.0708,1.756,0
6.803,3.9555,1.8288,-0.0801,1.910,0
6.904,3.9651,1.8434,-0.0798,3.031,0
7.003,3.9881,1.8743,-0.0620,1.643,0
7.104,3.9761,1.8247,-0.0523,2.964,0
7.203,4.0110,1.8354,-0.1258,2.259,0
7.304,4.0068,1.8432,-0.1206,2.604,0
7.404,4.0285,1.8235,-0.1416,2.762,0
7.503,3.9736,1.8446,-0.0925,1.567,0
7.602,3.9752,1.8197,-0.0842,1.387,0
7.704,3.9583,1.8305,-0.0896,2.312,0
7.803,3.9744,1.8506,-0.0847,1.628,0
7.904,3.9480,1.8043,-0.0885,2.748,0
8.004,3.9494,1.8083,-0.0821,2.657,0
8.103,3.9467,1.7812,-0.0783,1.743,0
8.203,3.9318,1.7890,-0.1133,1.685,0
8.303,3.9409,1.7718,-0.1138,1.749,0
8.403,3.9637,1.8067,-0.1418,1.560,0
8.503,3.9497,1.7583,-0.1232,1.486,0
8.603,3.9615,1.7551,-0.1308,2.005,0
8.702,3.9770,1.8221,-0.1248,1.374,0
8.803,3.9644,1.8118,-0.1085,2.369,0
8.903,3.9580,1.7632,-0.0963,1.861,0
9.003,3.9734,1.7936,-0.1057,1.694,0
9.103,3.9612,1.8500,-0.0779,1.969,0
9.203,3.9627,1.8378,-0.0743,1.914,0
9.303,3.9696,1.8483,-0.1138,1.525,0
9.403,3.9751,1.8569,-0.0845,1.570,0
9.503,3.9832,1.8542,-0.0901,2.146,0
9.603,3.9498,1.8609,-0.0715,1.734,0
9.703,3.9455,1.8206,-0.0981,1.768,0
9.803,3.9354,1.8278,-0.0993,1.920,0
9.903,3.9387,1.8294,-0.1328,2.047,0
10.003,3.9136,1.8373,-0.1350,1.877,0
10.104,3.8970,1.8477,-0.1309,2.751,0
10.204,3.9101,1.8532,-0.1530,2.412,0
10.304,3.8982,1.8466,-0.1446,2.493,0
10.403,3.8946,1.8408,-0.1668,1.968,0
10.503,3.8832,1.8653,-0.1462,1.759,0
10.605,3.9274,1.8780,-0.1428,2.867,0
10.703,3.9292,1.9104,-0.1511,2.203,0
10.803,3.9127,1.8757,-0.1192,2.055,0
10.903,3.9117,1.8574,-0.1279,1.630,0
11.004,3.8882,1.8225,-0.1155,2.701,0
11.105,3.9065,1.7981,-0.1304,3.801,0
11.204,3.9391,1.8600,-0.1285,2.990,0
11.303,3.9139,1.8426,-0.1439,1.989,0
11.403,3.9235,1.8320,-0.1372,1.561,0
11.505,3.9396,1.8457,-0.1295,3.360,0
11.603,3.9696,1.8580,-0.1577,1.702,0
11.703,3.9985,1.8694,-0.2101,1.657,0
11.804,3.9694,1.9249,-0.1795,2.217,0
11.903,3.9468,1.8901,-0.1948,1.582,0
12.003,3.9238,1.8761,-0.1548,2.408,0
12.103,3.9250,1.8887,-0.1354,1.723,0
12.203,3.9051,1.9048,-0.1350,1.872,0
12.303,3.9721,1.9496,-0.1330,2.313,0
12.403,3.9374,1.8915,-0.1064,2.530,0
12.503,3.9488,1.8524,-0.1013,1.795,0
12.603,3.9425,1.8926,-0.0942,1.633,0
12.703,3.9081,1.8397,-0.1240,1.964,0
12.802,3.8965,1.8555,-0.1375,1.628,0
12.903,3.9096,1.8666,-0.1461,1.722,0
13.002,3.8854,1.8303,-0.1232,1.285,0
13.102,3.8959,1.8624,-0.1421,1.271,0
13.202,3.8880,1.8462,-0.1632,1.580,0
13.303,3.8848,1.8551,-0.1494,2.219,0
13.402,3.9015,1.8668,-0.1479,1.406,0
13.502,3.8895,1.8310,-0.1714,1.432,0
13.603,3.8675,1.8544,-0.1638,1.541,0
13.702,3.8873,1.8449,-0.2022,1.697,0
13.803,3.8635,1.8410,-0.2199,1.622,0
13.903,3.8513,1.8000,-0.2331,1.869,0
14.003,3.8535,1.8297,-0.2037,1.675,0
14.102,3.8708,1.8409,-0.2172,1.400,0
14.203,3.9035,1.8629,-0.2281,2.338,0
14.303,3.8898,1.8627,-0.2098,1.930,0
14.403,3.9008,1.8663,-0.1963,1.717,0
14.502,3.8665,1.8510,-0.1968,1.408,0
14.604,3.9009,1.8497,-0.2232,2.837,0
14.702,3.9068,1.8622,-0.1870,1.382,0
14.802,3.8956,1.7974,-0.2046,1.666,0
14.902,3.8989,1.8213,-0.1710,1.360,0
15.002,3.9199,1.7998,-0.1829,1.303,0
15.102,3.9128,1.8168,-0.1508,1.440,0
15.202,3.9006,1.7320,-0.1727,1.496,0
15.303,3.9011,1.7633,-0.1855,1.580,0
15.402,3.9154,1.7514,-0.2190,1.585,0
15.502,3.8770,1.7153,-0.1970,1.380,0
15.603,3.8469,1.7193,-0.2043,2.321,0
15.702,3.8556,1.7243,-0.1891,1.602,0
15.803,3.8510,1.7430,-0.1916,1.754,0
15.902,3.8561,1.7539,-0.1890,1.494,0
16.003,3.8611,1.7316,-0.1789,1.956,0
16.103,3.8173,1.7372,-0.1792,1.676,0
16.203,3.8128,1.7223,-0.1764,1.969,0
16.303,3.8528,1.7198,-0.2001,1.996,0
16.404,3.8223,1.7275,-0.1822,2.586,0
16.503,3.8314,1.7449,-0.2083,2.311,0
16.603,3.8595,1.7467,-0.2233,1.634,0
16.703,3.8590,1.7180,-0.2446,2.096,0
16.805,3.8639,1.7468,-0.2644,3.129,0
16.903,3.8665,1.7086,-0.2491,2.030,0
17.003,3.8987,1.7570,-0.2348,2.025,0
17.102,3.8727,1.7444,-0.2242,1.343,0
17.202,3.8820,1.7545,-0.2452,1.428,0
17.302,3.8692,1.7210,-0.2266,1.638,0
17.402,3.8876,1.7238,-0.2122,1.389,0
17.503,3.8965,1.7238,-0.2255,1.567,0
17.603,3.9089,1.7059,-0.2297,1.586,0
17.703,3.9170,1.7144,-0.2082,1.558,0
17.803,3.8815,1.7238,-0.2003,1.746,0
17.904,3.8692,1.7117,-0.1860,2.235,0
18.003,3.9001,1.6860,-0.1807,1.802,0
18.103,3.8598,1.6786,-0.1813,1.899,0
18.203,3.8780,1.6653,-0.2098,1.569,0
18.303,3.8738,1.6876,-0.2119,1.947,0
18.403,3.9133,1.6961,-0.2276,1.820,0
18.503,3.9183,1.7300,-0.2082,1.505,0
18.603,3.9221,1.7391,-0.2333,1.861,0
18.703,3.9251,1.7305,-0.2184,1.627,0
18.804,3.9218,1.7473,-0.2056,2.598,0
18.903,3.9112,1.7559,-0.2274,1.867,0
19.003,3.8779,1.6861,-0.2007,1.965,0
19.103,3.9067,1.7088,-0.2346,1.985,0
19.202,3.8828,1.6938,-0.2436,1.484,0
19.303,3.8772,1.6673,-0.2327,1.813,0
19.404,3.8632,1.6432,-0.2042,3.102,0
19.503,3.9166,1.6906,-0.2187,2.096,0
19.604,3.8799,1.6982,-0.1656,2.719,0
19.703,3.8535,1.6798,-0.1822,1.998,0
19.803,3.8784,1.7159,-0.2026,1.589,0
19.903,3.8839,1.7109,-0.2022,1.661,0
20.003,3.8921,1.7115,-0.1744,1.910,0
20.103,3.8848,1.6974,-0.1667,2.003,0
20.203,3.9174,1.7514,-0.1969,1.707,0
20.302,3.8787,1.7330,-0.1902,1.605,0
20.403,3.8991,1.7056,-0.2271,1.539,0
20.503,3.8957,1.7289,-0.2043,2.417,0
20.602,3.9066,1.7067,-0.1753,1.372,0
20.702,3.8762,1.7221,-0.1282,1.614,0
20.802,3.8866,1.7398,-0.1641,1.303,0
20.903,3.8523,1.7695,-0.1439,2.272,0
21.003,3.8698,1.7524,-0.1289,2.208,0
21.103,3.8685,1.7680,-0.1343,1.632,0
21.202,3.8752,1.7743,-0.1272,1.448,0
21.303,3.8559,1.7516,-0.1567,1.700,0
21.403,3.8493,1.7882,-0.1390,1.911,0
21.502,3.8239,1.7967,-0.1186,1.712,0
21.603,3.8175,1.7427,-0.1220,2.328,0
21.702,3.8403,1.7772,-0.1470,1.636,0
21.803,3.7972,1.7783,-0.1375,1.928,0
21.903,3.8424,1.8376,-0.1733,2.539,0
22.002,3.8071,1.7354,-0.2010,1.465,0
22.102,3.8057,1.7791,-0.1785,1.318,0
22.202,3.8251,1.7698,-0.1946,1.288,0
22.302,3.8235,1.8091,-0.2038,1.419,0
22.404,3.8249,1.7979,-0.2201,2.688,0
22.502,3.8058,1.7884,-0.1998,1.315,0
22.602,3.8496,1.7952,-0.2030,1.552,0
22.702,3.8376,1.7983,-0.1905,1.375,0
22.802,3.8273,1.8131,-0.2263,1.340,0
22.903,3.8651,1.8201,-0.2062,1.976,0
23.002,3.8520,1.7838,-0.2075,1.456,0
23.103,3.8435,1.8054,-0.1958,1.750,0
23.203,3.8434,1.8086,-0.1887,1.841,0
23.303,3.8886,1.8159,-0.2083,2.022,0
23.402,3.9002,1.8260,-0.2071,1.472,0
23.503,3.9148,1.8037,-0.2522,1.981,0
23.603,3.8831,1.8050,-0.2550,2.109,0
23.703,3.9310,1.8388,-0.2529,1.926,0
23.802,3.9339,1.8304,-0.2253,1.426,0
23.905,3.9436,1.8873,-0.2296,4.095,0
24.003,3.9444,1.8767,-0.2316,2.034,0
24.103,3.9129,1.8839,-0.2341,1.666,0
24.204,3.9089,1.9154,-0.2488,2.882,0
24.304,3.8867,1.9019,-0.2493,2.782,0
24.402,3.8914,1.8946,-0.2316,1.507,0
24.502,3.9080,1.9285,-0.2027,1.383,0
24.602,3.8622,1.8827,-0.2073,1.616,0
24.703,3.8611,1.9103,-0.1970,1.982,0
24.802,3.8912,1.9265,-0.2022,1.648,0
24.903,3.8821,1.8952,-0.2303,1.707,0
25.003,3.8692,1.8905,-0.1937,1.850,0
25.103,3.8593,1.8716,-0.2338,2.266,0
25.205,3.8966,1.9035,-0.2060,3.466,0
25.303,3.8833,1.9108,-0.1675,1.971,0
25.403,3.9020,1.9139,-0.1857,2.210,0
25.503,3.9209,1.9482,-0.1734,2.268,0
25.603,3.8960,1.9117,-0.2229,2.108,0
25.704,3.9160,1.9500,-0.1999,2.096,0
25.804,3.8898,1.9333,-0.2123,2.632,0
27.023,3.8794,1.9608,-0.1817,1.575,0
27.123,3.8663,1.9335,-0.1993,1.662,0
27.224,3.9094,1.9537,-0.2084,1.848,0
27.325,3.9037,1.9436,-0.1973,2.860,0
27.423,3.8597,1.9321,-0.1943,2.172,0
27.524,3.8393,1.8882,-0.2029,2.031,0
27.623,3.8632,1.9321,-0.2111,1.702,0
27.724,3.8462,1.9542,-0.1664,1.817,0
27.824,3.8521,1.9646,-0.1726,1.948,0
27.924,3.8372,1.9208,-0.1613,2.375,0
28.023,3.8515,1.9192,-0.1734,1.530,0
28.123,3.8749,1.9565,-0.2243,2.141,0
28.223,3.8552,1.9657,-0.2246,1.810,0
28.325,3.8351,1.9282,-0.2253,3.289,0
28.423,3.8482,1.9691,-0.2254,1.691,0
28.523,3.8512,1.9730,-0.2257,1.824,0
28.623,3.8328,1.9919,-0.1778,1.626,0
