t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.210,0.0165,-0.0188,4.8519,9.338,4,4
1.308,0.0100,-0.0260,4.8553,7.354,4,4
1.410,0.0488,0.0089,4.9008,8.745,4,4
1.506,0.0259,0.0038,4.9280,5.710,4,4
1.609,0.0071,0.0363,4.9264,7.800,4,4
1.708,0.0319,0.0487,4.9180,7.305,4,4
1.809,-0.0323,0.0260,4.9781,8.327,4,4
1.909,0.0167,0.0114,4.8924,8.198,4,4
2.008,0.0205,0.0125,4.9068,7.335,4,4
2.109,0.0126,0.0189,4.9173,8.391,4,4
2.208,0.0028,-0.0022,4.9153,7.311,4,4
2.311,-0.0427,0.0038,4.9522,9.903,4,4
2.407,-0.0014,0.0362,4.9237,6.274,4,4
2.510,-0.0131,0.0183,4.9391,8.724,4,4
2.608,-0.0146,0.0240,4.9718,6.681,4,4
2.708,0.0222,0.0402,4.9604,7.224,4,4
2.807,-0.0036,0.0900,5.0104,6.191,4,4
2.907,0.0170,0.0682,4.9498,6.561,4,4
3.007,0.0222,0.0434,4.9483,6.046,4,4
3.106,-0.0064,0.0729,4.9744,5.591,4,4
3.207,0.0236,0.0159,4.9482,6.172,4,4
3.308,0.0219,0.0708,5.0204,7.556,4,4
3.409,0.0348,0.0630,5.0119,7.776,4,4
3.508,0.0840,0.0945,4.9396,7.292,4,4
3.608,0.0555,0.1097,5.0398,6.791,4,4
3.707,0.0825,0.0413,5.0083,6.014,4,4
3.808,0.0736,0.0538,5.0503,7.451,4,4
3.909,0.0692,0.0710,5.0345,8.670,4,4
4.008,0.0838,0.1110,5.0423,7.293,4,4
4.108,0.0575,0.0909,5.0427,7.413,4,4
4.207,0.0829,0.1143,5.0156,6.584,4,4
4.308,0.0841,0.1253,5.0288,7.034,4,4
4.407,0.0988,0.0964,5.0059,6.402,4,4
4.508,0.0916,0.1244,4.9953,7.413,4,4
4.606,0.1009,0.1109,5.0201,5.539,4,4
4.708,0.0873,0.1358,5.0340,7.175,4,4
4.807,0.1093,0.1758,5.0489,5.556,4,4
4.908,0.1064,0.1478,5.0364,7.186,4,4
5.007,0.1067,0.1216,5.0141,5.796,4,4
5.108,0.0727,0.1336,5.0304,6.963,4,4
5.207,0.0661,0.1201,5.0610,6.032,4,4
5.308,0.0640,0.0942,5.0702,7.247,4,4
5.407,0.0727,0.1267,5.0459,5.887,4,4
5.508,0.0753,0.1731,5.0669,7.482,4,4
5.607,0.0803,0.1459,5.0488,5.761,4,4
5.707,0.0927,0.1982,5.0461,6.698,4,4
5.806,0.1165,0.1859,5.0435,5.443,4,4
5.909,0.0970,0.1616,5.0823,8.590,4,4
6.006,0.1262,0.2062,5.0525,5.528,4,4
6.107,0.0989,0.2261,5.0775,6.282,4,4
6.206,0.1150,0.1848,5.0677,5.333,4,4
6.308,0.1036,0.1981,5.1032,7.583,4,4
6.406,0.1093,0.2021,5.0936,5.372,4,4
6.508,0.0842,0.1773,5.0642,6.570,4,4
6.608,0.1090,0.1849,5.0697,6.927,4,4
6.707,0.0866,0.2042,5.0356,6.767,4,4
6.806,0.0907,0.2116,5.0593,5.205,4,4
6.907,0.0867,0.1382,5.0635,6.341,4,4
7.007,0.0673,0.1030,5.0821,5.941,4,4
7.109,0.0713,0.1361,5.0972,8.238,4,4
7.207,0.0689,0.1435,5.1144,6.034,4,4
7.308,0.0979,0.1546,5.0843,7.151,4,4
7.408,0.1001,0.1025,5.1032,6.777,4,4
7.509,0.1010,0.1142,5.0916,8.321,4,4
7.607,0.0958,0.1140,5.0742,6.551,4,4
7.707,0.1087,0.1022,5.1328,6.393,4,4
7.807,0.1109,0.1201,5.1610,5.861,4,4
7.910,0.0912,0.0842,5.1784,8.879,4,4
8.008,0.1124,0.0803,5.2110,7.610,4,4
8.109,0.1387,0.1178,5.1631,7.505,4,4
8.206,0.1256,0.1053,5.2093,5.054,4,4
8.307,0.1472,0.0964,5.2052,6.509,4,4
8.407,0.1124,0.1166,5.2386,6.743,4,4
8.509,0.1197,0.1258,5.2520,7.825,4,4
8.607,0.1113,0.1132,5.2479,6.649,4,4
8.710,0.1232,0.1579,5.2255,8.578,4,4
8.806,0.1255,0.1018,5.2696,5.230,4,4
8.906,0.1190,0.1521,5.2571,5.765,4,4
9.006,0.1395,0.1366,5.2478,5.511,4,4
9.108,0.1423,0.1275,5.2764,7.066,4,4
9.207,0.0991,0.1066,5.3148,6.653,4,4
9.309,0.0887,0.0483,5.2589,8.181,4,4
9.406,0.1149,0.1408,5.2770,5.739,4,4
9.508,0.1505,0.0768,5.2515,7.187,4,4
9.608,0.1168,0.1220,5.2503,7.560,4,4
9.706,0.1138,0.1296,5.2748,5.388,4,4
9.807,0.0986,0.1127,5.2891,6.011,4,4
9.908,0.1083,0.1080,5.2713,6.882,4,4
10.008,0.0962,0.1052,5.2946,7.150,4,4
10.108,0.1172,0.1067,5.3006,7.014,4,4
10.207,0.1229,0.1241,5.2907,6.237,4,4
10.307,0.1296,0.1100,5.3078,6.677,4,4
10.407,0.1469,0.1715,5.3430,6.766,4,4
10.508,0.1186,0.1651,5.3543,7.052,4,4
10.606,0.1526,0.1814,5.3457,5.197,4,4
10.709,0.1480,0.2086,5.3665,8.448,4,4
10.807,0.1493,0.2051,5.3434,6.659,4,4
10.908,0.1357,0.2155,5.3737,7.071,4,4
11.007,0.1696,0.1507,5.3370,5.592,4,4
11.108,0.1650,0.2650,5.3408,7.262,4,4
11.208,0.1553,0.1813,5.3455,7.096,4,4
11.308,0.1448,0.1771,5.3694,7.090,4,4
11.408,0.1725,0.1556,5.3555,7.675,4,4
11.507,0.1567,0.2076,5.3845,6.157,4,4
11.608,0.1520,0.2072,5.4065,7.240,4,4
11.708,0.1515,0.2532,5.4112,7.261,4,4
11.808,0.1286,0.2293,5.4002,6.902,4,4
11.908,0.1460,0.2535,5.3845,7.159,4,4
12.007,0.1138,0.2574,5.4021,6.504,4,4
12.108,0.1278,0.2297,5.3865,7.141,4,4
12.208,0.0825,0.2196,5.4180,7.253,4,4
12.308,0.1154,0.2300,5.3914,7.378,4,4
12.408,0.0943,0.2285,5.3681,6.954,4,4
12.508,0.0930,0.2028,5.3924,7.535,4,4
12.606,0.0786,0.2146,5.3855,5.187,4,4
12.708,0.1077,0.2246,5.3679,6.913,4,4
12.807,0.1089,0.2204,5.3486,6.730,4,4
12.909,0.1154,0.2180,5.3504,8.477,4,4
13.007,0.0754,0.1703,5.3684,6.103,4,4
13.108,0.1037,0.2020,5.3730,7.095,4,4
13.206,0.1194,0.2030,5.3735,5.337,4,4
13.308,0.1396,0.2218,5.3493,7.043,4,4
13.407,0.1349,0.2051,5.3488,5.876,4,4
13.506,0.1396,0.2212,5.3023,5.687,4,4
13.606,0.1670,0.1859,5.3300,5.414,4,4
13.708,0.1683,0.2232,5.3232,7.463,4,4
13.807,0.1620,0.1644,5.3120,5.806,4,4
13.908,0.1488,0.2023,5.3416,7.675,4,4
14.008,0.1541,0.1898,5.3008,6.781,4,4
14.108,0.1484,0.2185,5.2838,6.895,4,4
14.207,0.1410,0.1677,5.3039,6.012,4,4
14.308,0.1509,0.1643,5.3210,7.485,4,4
14.407,0.1420,0.1431,5.3371,5.935,4,4
14.509,0.1597,0.1612,5.3456,7.725,4,4
14.606,0.1376,0.1269,5.3421,5.505,4,4
14.709,0.1459,0.1882,5.3544,8.114,4,4
14.808,0.1192,0.1555,5.3414,6.231,4,4
14.908,0.1220,0.1719,5.3381,7.651,4,4
15.007,0.1380,0.1546,5.3166,5.583,4,4
15.107,0.1254,0.1414,5.2971,6.412,4,4
15.207,0.1395,0.1290,5.3044,5.846,4,4
15.309,0.0762,0.1279,5.3047,8.094,4,4
15.409,0.0976,0.1457,5.2727,7.867,4,4
15.508,0.0686,0.1421,5.3293,6.241,4,4
15.607,0.1047,0.1629,5.2723,6.331,4,4
15.707,0.0867,0.1472,5.3008,6.556,4,4
15.807,0.0799,0.1363,5.3179,6.766,4,4
15.907,0.0803,0.1391,5.3439,6.227,4,4
16.007,0.0977,0.1297,5.2914,5.830,4,4
16.108,0.0772,0.0868,5.3699,7.245,4,4
16.207,0.1115,0.1186,5.3188,6.042,4,4
16.307,0.0889,0.0968,5.3182,5.835,4,4
16.408,0.1020,0.0851,5.3146,6.136,4,4
16.508,0.0922,0.0858,5.3022,7.785,4,4
16.607,0.1447,0.0968,5.2201,5.934,4,4
16.710,0.1350,0.0687,5.2510,8.785,4,4
16.807,0.1479,0.0501,5.2446,6.381,4,4
16.908,0.1501,0.0633,5.2404,6.967,4,4
17.007,0.1179,0.0508,5.2958,6.325,4,4
17.107,0.1178,0.0354,5.2973,6.563,4,4
17.206,0.1175,0.0726,5.2880,5.170,4,4
17.308,0.0782,0.0434,5.2743,6.961,4,4
17.411,0.0905,0.0655,5.2634,9.646,4,4
17.508,0.0874,0.0637,5.2741,7.269,4,4
17.608,0.0705,0.0720,5.2614,7.101,4,4
17.707,0.0970,0.0657,5.2476,6.594,4,4
17.806,0.0538,0.1317,5.3000,5.736,4,4
17.909,0.0360,0.0962,5.3265,7.932,4,4
