t_sec,x,y,z,solve_ms,n_zero_weights
8.364,0.0266,-0.0039,4.6579,4.623,0
13.876,0.0065,-0.0024,4.8488,2.522,0
19.383,0.0002,-0.0308,4.9456,2.971,0
24.897,0.0088,-0.0328,4.9555,2.380,0
30.401,-0.0035,-0.0066,4.9972,2.453,0
41.420,0.0349,0.0410,4.9074,2.420,0
46.938,0.0269,0.0096,4.9321,3.579,0
52.449,0.0289,-0.0009,4.9139,3.106,0
57.962,0.0089,0.0082,4.9426,1.594,0
63.475,0.0120,0.0469,4.9767,2.218,0
68.988,0.0205,-0.0496,4.9614,2.363,0
74.490,0.0721,-0.0331,4.8982,1.813,0
80.008,0.0467,-0.0223,4.9748,3.071,0
85.511,0.0270,-0.0531,4.9920,2.305,0
91.027,0.0491,0.0406,4.9145,2.506,0
96.538,0.0512,-0.0353,4.9201,3.248,0
102.046,0.0354,-0.0273,4.9953,1.722,0
107.564,0.0455,0.0138,4.9423,2.867,0
113.073,0.0705,-0.0071,4.8991,3.419,0
118.583,0.0486,-0.0303,4.8959,2.622,0
124.094,0.0276,0.0085,4.9198,1.909,0
129.616,0.0264,-0.0564,4.9194,2.776,0
135.125,0.0354,-0.0274,4.8813,2.753,0
140.636,0.0251,-0.0490,4.8575,2.607,2
