t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.105,2.0011,0.0031,4.9824,1.527,3,1,0.053154
1.201,1.9835,-0.0251,4.9782,0.475,3,1,0.022879
1.301,1.9910,-0.0325,4.9712,0.340,3,1,0.014675
1.401,1.9963,-0.0287,4.9651,0.406,3,1,0.010896
1.505,2.0125,-0.0306,4.9576,1.180,3,1,0.008748
1.601,2.0137,-0.0286,4.9473,0.526,2,2,0.007862
1.701,2.0081,-0.0301,4.9404,0.399,3,1,0.006779
1.802,2.0102,-0.0308,4.9355,0.815,3,1,0.006014
1.901,2.0103,-0.0317,4.9317,0.571,3,1,0.005454
2.001,2.0108,-0.0321,4.9308,0.550,3,1,0.005030
2.101,2.0099,-0.0322,4.9278,0.652,3,1,0.004703
2.202,2.0113,-0.0313,4.9262,0.590,3,1,0.004447
2.302,2.0115,-0.0307,4.9253,0.452,3,1,0.004243
2.402,2.0164,-0.0271,4.9248,0.315,3,1,0.004080
2.502,2.0167,-0.0249,4.9240,0.682,3,1,0.003948
2.601,2.0178,-0.0228,4.9225,0.670,3,1,0.003840
2.701,2.0159,-0.0217,4.9227,0.396,3,1,0.003752
2.802,2.0235,-0.0184,4.9241,0.681,3,1,0.003679
2.901,2.0217,-0.0161,4.9243,0.440,3,1,0.003619
3.002,2.0224,-0.0157,4.9269,0.900,3,1,0.003569
3.102,2.0266,-0.0120,4.9295,0.525,3,1,0.003528
3.202,2.0259,-0.0088,4.9284,0.718,3,1,0.003494
3.302,2.0280,-0.0073,4.9311,0.601,3,1,0.003465
3.401,2.0268,-0.0054,4.9339,0.450,3,1,0.003441
3.501,2.0262,-0.0059,4.9352,0.498,3,1,0.003421
3.601,2.0266,-0.0031,4.9376,0.638,3,1,0.003404
3.702,2.0285,-0.0022,4.9392,0.652,3,1,0.003390
3.802,2.0270,-0.0008,4.9403,1.293,3,1,0.003379
3.901,2.0236,-0.0016,4.9439,0.376,3,1,0.003369
4.002,2.0248,0.0003,4.9443,0.526,3,1,0.003361
4.102,2.0276,0.0009,4.9465,0.587,3,1,0.003354
4.202,2.0259,0.0014,4.9489,0.570,3,1,0.003348
4.301,2.0244,0.0007,4.9494,0.589,3,1,0.003343
4.402,2.0209,0.0008,4.9511,0.658,3,1,0.003339
4.502,2.0182,-0.0002,4.9524,0.587,3,1,0.003336
