t_sec,x,y,z,solve_ms,n_zero_weights
0.703,0.0532,0.0292,-0.0321,2.719,3
0.803,0.0471,0.0345,0.0006,2.185,3
0.906,0.0229,0.0385,0.0011,2.923,3
1.012,0.0380,0.0216,-0.0057,7.732,3
1.104,0.0029,0.0305,0.0215,2.770,3
1.205,0.0732,0.0364,-0.0254,3.788,3
1.303,0.0683,0.0320,0.0171,1.976,3
1.404,0.0386,0.0183,-0.0190,2.754,3
1.503,0.0365,0.0163,0.0130,2.352,3
1.603,0.0227,0.0034,-0.0222,2.416,3
1.703,0.0524,0.0233,-0.0222,1.930,3
1.803,0.0108,-0.0043,-0.0080,2.285,3
1.904,0.0408,0.0165,0.0112,3.369,3
2.003,0.0058,0.0136,0.0006,2.254,3
2.104,-0.0303,-0.0039,-0.0235,2.463,3
2.205,-0.0266,-0.0021,-0.0107,3.936,3
2.303,-0.0243,0.0168,0.0194,2.026,0
2.403,0.0160,0.0186,0.0546,2.322,0
2.503,-0.0122,0.0316,0.0593,1.725,0
2.602,0.0069,0.0046,0.0389,1.774,0
2.703,-0.0271,0.0193,0.0548,2.475,0
2.803,-0.0170,-0.0031,0.0441,2.114,0
2.903,0.0021,0.0264,0.0185,2.034,0
3.002,0.0235,0.0336,0.0499,1.740,0
3.102,0.0067,0.0409,0.0750,1.821,0
3.203,0.0327,0.0099,0.0554,2.582,0
3.303,0.0413,0.0251,0.0414,2.148,0
3.403,0.0439,-0.0009,0.0417,1.669,0
3.503,0.0452,0.0222,0.0326,1.765,0
3.603,0.0201,-0.0010,0.0344,1.705,0
3.703,0.0095,-0.0161,0.0292,2.331,0
3.802,0.0393,0.0101,0.0070,1.821,0
3.903,0.0346,0.0067,0.0250,2.120,0
4.004,0.0429,-0.0168,-0.0100,2.719,0
4.103,0.0126,-0.0113,0.0111,2.590,0
4.203,-0.0212,-0.0236,0.0378,2.178,0
4.303,0.0001,-0.0254,0.0661,2.107,0
4.404,0.0089,-0.0202,0.0221,2.726,0
4.503,0.0352,0.0024,0.0246,2.054,0
4.603,0.0080,0.0134,0.0145,2.422,0
4.702,-0.0067,0.0119,0.0161,1.660,0
4.802,0.0302,-0.0046,-0.0096,1.701,0
4.903,-0.0323,-0.0307,-0.0379,1.969,0
5.002,-0.0301,-0.0424,-0.0092,1.675,0
5.102,-0.0225,-0.0281,0.0114,1.495,0
5.202,-0.0461,-0.0371,0.0240,1.436,0
5.302,-0.0588,-0.0314,-0.0008,1.733,0
5.403,-0.0518,-0.0599,0.0200,1.953,0
5.503,-0.0777,-0.0534,-0.0180,1.912,0
5.603,-0.0820,-0.0470,0.0040,2.236,0
5.703,-0.0703,-0.0804,0.0220,2.485,0
5.803,-0.0649,-0.0348,0.0156,2.054,0
5.902,-0.0445,-0.0234,0.0010,1.610,0
6.003,-0.0834,-0.0206,0.0519,1.471,0
