t_sec,x,y,z,solve_ms
7.460,4.1393,2.1108,-0.1690,4.073
12.972,4.0722,2.1225,-0.1339,1.399
18.485,4.1325,2.0482,-0.1721,1.469
23.995,4.1205,2.0946,-0.2089,1.141
29.502,4.1688,2.1018,-0.1857,0.887
35.018,4.1035,2.0054,-0.1889,1.661
40.524,4.0935,2.0623,-0.1998,1.255
46.032,4.1171,2.0606,-0.1713,0.887
51.546,4.1106,2.1025,-0.1979,0.931
57.052,4.1146,2.0771,-0.1968,1.015
57.055,4.1196,2.0748,-0.1986,1.556
62.564,4.1331,2.0223,-0.2004,1.151
68.077,4.1338,2.0299,-0.2122,1.551
73.590,4.0926,2.0518,-0.2257,2.088
79.105,4.0992,2.0156,-0.1809,1.747
84.620,4.0862,2.0246,-0.2080,1.166
90.129,4.1143,2.0483,-0.1855,1.675
95.633,4.1042,2.0340,-0.1934,1.584
101.136,4.0979,2.0229,-0.2141,1.230
106.652,4.1152,2.0378,-0.2166,1.292
112.161,4.1219,2.0034,-0.2000,1.797
117.668,4.1282,2.0363,-0.2105,1.010
123.167,4.0916,1.9837,-0.2178,0.992
128.670,4.1581,2.0635,-0.2203,0.846
134.185,4.1131,2.0220,-0.4141,1.797
