t_sec,x,y,z,solve_ms,n_zero_weights
7.792,3.9947,1.9496,0.0293,4.259,3
13.295,3.9968,2.0096,-0.0342,3.683,0
18.810,3.9982,1.9824,-0.0452,2.229,0
24.329,3.9944,1.9570,-0.0513,3.471,0
29.837,3.9744,1.9037,-0.0271,3.709,0
46.353,4.0100,1.9625,-0.0421,1.769,0
51.862,3.9452,1.9367,-0.0310,2.410,0
57.374,3.9121,1.9535,-0.0154,3.134,0
62.878,3.9944,1.9124,-0.0065,2.308,0
68.393,3.9424,1.9177,-0.0128,5.240,0
73.896,3.9998,1.9313,-0.0242,3.449,0
79.399,3.9981,1.8869,-0.0056,3.187,0
84.914,3.9465,1.9419,-0.0052,2.850,0
90.415,3.9623,1.9045,-0.0000,2.939,0
95.925,3.9488,1.9247,0.0000,2.669,0
101.431,3.9078,1.9086,0.0397,2.580,0
106.942,3.9110,1.8964,0.0275,2.315,0
112.453,3.9280,1.9250,0.0374,2.085,0
117.958,3.9052,1.8804,0.0351,3.640,0
