t_sec,x,y,z,solve_ms
2.0695,1.761423,3.726466,3.834748,0.000
2.1690,1.737635,3.732929,3.840023,0.000
2.2680,1.755013,3.732986,3.856206,0.000
2.3678,1.747019,3.725228,3.848984,0.000
2.4680,1.718759,3.716671,3.864537,0.000
2.5682,1.727666,3.712863,3.865888,0.000
2.6688,1.716038,3.737969,3.866571,0.000
2.7693,1.770316,3.747307,3.846202,0.000
2.8680,1.748562,3.739993,3.854217,0.000
2.9681,1.760018,3.714296,3.851204,0.000
3.0678,1.724229,3.692387,3.851580,0.000
3.1678,1.742125,3.702567,3.831007,0.000
3.2678,1.743639,3.693687,3.845715,0.000
3.3679,1.738316,3.692906,3.871542,0.000
3.4676,1.724604,3.678347,3.878371,0.000
3.5680,1.736889,3.673597,3.895012,0.000
3.6676,1.716645,3.664895,3.883948,0.000
3.7684,1.696879,3.675299,3.910312,0.000
3.8678,1.728122,3.667264,3.908372,0.000
3.9676,1.748406,3.697144,3.897171,0.000
4.0678,1.778913,3.720270,3.913407,0.000
4.1675,1.756108,3.720323,3.899460,0.000
4.2675,1.758533,3.712070,3.912555,0.000
4.3676,1.766095,3.689790,3.914063,0.000
4.4676,1.801092,3.689478,3.920318,0.000
4.5680,1.798137,3.679861,3.926108,0.000
4.6681,1.780223,3.678254,3.910827,0.000
4.7684,1.774274,3.670133,3.923748,0.000
4.8683,1.797951,3.675160,3.936048,0.000
4.9680,1.776979,3.659763,3.940558,0.000
5.0676,1.785443,3.674765,3.973494,0.000
5.1682,1.770908,3.662242,3.966211,0.000
5.2681,1.791104,3.679279,3.949159,0.000
5.3679,1.786698,3.672767,3.958978,0.000
5.4682,1.816124,3.682288,3.967638,0.000
5.5680,1.783882,3.678461,3.934568,0.000
5.6680,1.762218,3.684721,3.942406,0.000
5.7683,1.776644,3.682082,3.965255,0.000
5.8681,1.740525,3.683545,3.978675,0.000
5.9679,1.775360,3.682457,3.957262,0.000
6.0679,1.765603,3.693660,3.964398,0.000
6.1678,1.779665,3.712690,3.955630,0.000
6.2678,1.761534,3.704054,3.951688,0.000
6.3680,1.758941,3.693149,3.948484,0.000
