t_sec,x,y,z,solve_ms,n_zero_weights
1.104,3.9799,1.9725,-0.0538,2.782,3
1.203,3.9429,1.9451,-0.0373,1.998,0
1.302,3.9588,1.9446,-0.0680,1.796,0
1.403,3.9095,1.9444,-0.0671,1.878,0
1.503,3.8858,1.9440,-0.0875,2.198,0
1.602,3.8910,1.9247,-0.0461,1.693,0
1.703,3.8889,1.9145,-0.0537,2.086,0
1.803,3.8761,1.9007,-0.0327,2.075,0
1.902,3.9044,1.9301,-0.0625,1.974,0
2.003,3.8987,1.8687,-0.0503,1.919,0
2.102,3.8965,1.9238,-0.0472,1.747,0
2.203,3.9000,1.8987,-0.0491,1.926,0
2.303,3.8784,1.8892,-0.0498,1.962,0
2.403,3.8805,1.8567,-0.0678,2.081,0
2.503,3.8590,1.8812,-0.0541,2.169,0
2.603,3.8789,1.8875,-0.0371,1.988,0
2.703,3.9012,1.8947,-0.0269,2.101,0
2.803,3.9241,1.9014,-0.0548,2.046,0
2.903,3.9596,1.8980,-0.0454,2.036,0
3.003,3.9632,1.9391,-0.0465,2.077,0
3.103,3.9491,1.9417,-0.0419,2.191,0
3.203,3.9473,1.9697,-0.0712,2.597,0
3.303,3.9947,2.0168,-0.0874,2.186,0
3.403,3.9721,1.9617,-0.0900,2.270,0
3.503,3.9695,1.9492,-0.0896,2.391,0
3.603,3.9590,1.9928,-0.0838,2.248,0
3.703,3.9771,1.9163,-0.0948,1.735,0
3.802,3.9370,1.9674,-0.0741,1.689,0
3.902,3.9702,2.0047,-0.0917,1.681,0
4.003,3.9441,1.9642,-0.1209,2.303,0
4.103,3.9529,1.9561,-0.1256,1.956,0
4.203,3.9825,1.9821,-0.1412,2.024,0
4.303,3.9534,1.9458,-0.1193,2.165,0
4.403,3.9544,1.9549,-0.1351,2.154,0
4.503,3.9362,1.9712,-0.1231,2.231,0
4.603,3.9320,1.9705,-0.1357,2.026,0
4.704,3.9599,2.0123,-0.1266,2.843,0
4.803,3.9352,1.9862,-0.0858,1.994,0
4.903,3.9523,1.9427,-0.1291,2.342,0
5.003,3.9733,1.9974,-0.1355,1.964,0
5.103,3.9613,1.9268,-0.1274,2.130,0
5.203,3.9804,1.9687,-0.1339,1.996,0
5.304,3.9516,1.9656,-0.1459,3.171,0
5.403,3.9834,1.9574,-0.1609,2.026,0
5.503,4.0062,1.9691,-0.1754,2.128,0
5.603,3.9773,1.9661,-0.1282,2.033,0
5.702,3.9411,1.9510,-0.1094,1.767,0
5.802,3.9329,1.9151,-0.1044,1.677,0
5.903,3.9156,1.8837,-0.1233,2.006,0
6.003,3.9282,1.9185,-0.1046,2.649,0
6.103,3.9540,1.9143,-0.1354,2.418,0
6.203,3.9135,1.8559,-0.1331,2.636,0
6.303,3.8966,1.8770,-0.0911,2.593,0
6.403,3.9029,1.9097,-0.0942,2.274,0
6.502,3.8879,1.8091,-0.0970,1.931,0
6.604,3.8947,1.8659,-0.1200,2.832,0
6.703,3.8943,1.8645,-0.1008,2.152,0
6.803,3.9051,1.8668,-0.1368,2.250,0
6.903,3.9001,1.8204,-0.1391,2.122,0
7.004,3.8861,1.8057,-0.1791,2.675,0
7.104,3.8821,1.8099,-0.2059,2.385,0
7.203,3.8883,1.8268,-0.1964,2.257,0
7.304,3.8979,1.8041,-0.2164,2.929,0
7.403,3.9019,1.7937,-0.2205,2.000,0
