t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.203,8.4890,4.2696,4.9416,0.960,0,4,12.000300
1.302,8.4890,4.2696,4.9416,0.576,0,4,12.000600
1.403,8.4890,4.2696,4.9416,0.624,0,4,12.000900
1.502,8.4890,4.2696,4.9416,0.501,0,4,12.001200
1.602,8.4890,4.2696,4.9416,0.380,0,4,12.001500
1.702,8.4890,4.2696,4.9416,0.546,0,4,12.001800
1.802,8.4890,4.2696,4.9416,0.444,0,4,12.002100
1.902,8.4890,4.2696,4.9416,0.704,0,4,12.002400
2.002,8.4890,4.2696,4.9416,0.591,0,4,12.002700
2.101,8.4890,4.2696,4.9416,0.452,0,4,12.003000
2.202,8.4890,4.2696,4.9416,0.923,0,4,12.003300
2.302,8.4890,4.2696,4.9416,0.675,0,4,12.003600
2.402,8.4890,4.2696,4.9416,1.072,0,4,12.003900
2.502,8.4890,4.2696,4.9416,0.556,0,4,12.004200
2.602,8.4890,4.2696,4.9416,0.449,0,4,12.004500
2.702,8.4890,4.2696,4.9416,0.453,0,4,12.004800
2.802,8.4890,4.2696,4.9416,0.629,0,4,12.005100
2.902,8.4890,4.2696,4.9416,0.490,0,4,12.005400
3.002,8.4890,4.2696,4.9416,0.584,0,4,12.005700
3.102,8.4890,4.2696,4.9416,0.575,0,4,12.006000
3.202,8.4890,4.2696,4.9416,0.493,0,4,12.006300
3.302,8.4890,4.2696,4.9416,0.482,0,4,12.006600
3.401,8.4890,4.2696,4.9416,0.323,0,4,12.006900
3.502,8.4890,4.2696,4.9416,0.730,0,4,12.007200
3.602,8.4890,4.2696,4.9416,0.340,0,4,12.007500
3.702,8.4890,4.2696,4.9416,0.473,0,4,12.007800
3.803,8.4890,4.2696,4.9416,0.557,0,4,12.008100
3.902,8.4890,4.2696,4.9416,0.439,0,4,12.008400
4.002,8.4890,4.2696,4.9416,0.485,0,4,12.008700
4.104,8.4890,4.2696,4.9416,0.824,0,4,12.009000
4.202,8.4890,4.2696,4.9416,0.283,0,4,12.009300
4.302,8.4890,4.2696,4.9416,0.515,0,4,12.009600
4.402,8.4890,4.2696,4.9416,0.828,0,4,12.009900
4.503,8.4890,4.2696,4.9416,0.507,0,4,12.010200
4.605,8.4890,4.2696,4.9416,0.472,0,4,12.010500
