t_sec,x,y,z,solve_ms,n_zero_weights
7.768,4.0095,2.0038,0.0387,5.164,3
13.277,4.0172,2.0390,-0.0613,3.054,0
18.785,3.9920,2.0291,-0.0326,3.126,0
24.293,4.0410,1.9970,-0.0542,3.041,0
29.805,3.9922,2.0554,-0.0623,2.563,0
40.820,3.9966,1.9899,-0.0552,1.735,0
46.338,3.9440,2.0206,-0.0516,2.770,0
51.844,3.9973,1.9855,-0.0231,3.960,0
57.354,3.9269,1.9874,-0.0581,3.221,0
62.866,3.9623,2.0336,-0.0428,2.341,0
68.372,3.9602,2.0059,-0.0282,3.490,0
73.880,3.9586,1.9962,-0.0578,3.933,0
79.386,3.9637,2.0199,-0.0032,3.022,0
84.892,3.9531,2.0156,-0.0527,3.396,0
90.397,3.9633,2.0200,-0.0437,1.819,0
95.914,3.9464,2.0320,-0.0759,2.941,0
106.936,3.9589,2.0922,-0.0433,2.791,0
112.453,4.0038,1.9972,-0.0510,3.388,0
117.969,3.9717,2.0278,-0.0555,4.736,0
128.984,3.9584,2.0362,-0.0316,4.072,0
134.488,3.9546,2.0412,-0.0598,2.909,0
