t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.202,2.0000,2.0000,0.0000,1.382,0,4,3.000300
1.302,2.0000,2.0000,0.0000,0.279,0,4,3.000600
1.401,2.0000,2.0000,0.0000,0.255,0,4,3.000900
1.501,2.0000,2.0000,0.0000,0.295,0,4,3.001200
1.601,2.0000,2.0000,0.0000,0.237,0,4,3.001500
1.701,2.0000,2.0000,0.0000,0.330,0,4,3.001800
1.801,2.0000,2.0000,0.0000,0.319,0,4,3.002100
1.901,2.0000,2.0000,0.0000,0.284,0,4,3.002400
2.001,2.0000,2.0000,0.0000,0.319,0,4,3.002700
2.101,2.0000,2.0000,0.0000,0.345,0,4,3.003000
2.201,2.0000,2.0000,0.0000,0.260,0,4,3.003300
2.301,2.0000,2.0000,0.0000,0.261,0,4,3.003600
2.402,2.0000,2.0000,0.0000,0.301,0,4,3.003900
2.501,2.0000,2.0000,0.0000,0.275,0,4,3.004200
2.601,2.0000,2.0000,0.0000,0.331,0,4,3.004500
2.701,2.0000,2.0000,0.0000,0.313,0,4,3.004800
2.802,2.0000,2.0000,0.0000,0.419,0,4,3.005100
2.901,2.0000,2.0000,0.0000,0.306,0,4,3.005400
3.001,2.0000,2.0000,0.0000,0.225,0,4,3.005700
3.101,2.0000,2.0000,0.0000,0.278,0,4,3.006000
3.202,2.0000,2.0000,0.0000,0.270,0,4,3.006300
3.301,2.0000,2.0000,0.0000,0.308,0,4,3.006600
3.401,2.0000,2.0000,0.0000,0.325,0,4,3.006900
3.501,2.0000,2.0000,0.0000,0.345,0,4,3.007200
3.601,2.0000,2.0000,0.0000,0.337,0,4,3.007500
3.701,2.0000,2.0000,0.0000,0.497,0,4,3.007800
3.801,2.0000,2.0000,0.0000,0.322,0,4,3.008100
3.901,2.0000,2.0000,0.0000,0.228,0,4,3.008400
4.001,2.0000,2.0000,0.0000,0.337,0,4,3.008700
4.102,2.0000,2.0000,0.0000,0.450,0,4,3.009000
4.201,2.0000,2.0000,0.0000,0.311,0,4,3.009300
4.301,2.0000,2.0000,0.0000,0.223,0,4,3.009600
4.401,2.0000,2.0000,0.0000,0.320,0,4,3.009900
4.502,2.0000,2.0000,0.0000,0.260,0,4,3.010200
4.601,2.0000,2.0000,0.0000,0.342,0,4,3.010500
4.701,2.0000,2.0000,0.0000,0.250,0,4,3.010800
4.801,2.0000,2.0000,0.0000,0.410,0,4,3.011100
4.902,2.0000,2.0000,0.0000,0.474,0,4,3.011400
5.002,2.0000,2.0000,0.0000,0.405,0,4,3.011700
5.101,2.0000,2.0000,0.0000,0.234,0,4,3.012000
5.201,2.0000,2.0000,0.0000,0.309,0,4,3.012300
5.302,2.0000,2.0000,0.0000,0.428,0,4,3.012600
5.402,2.0000,2.0000,0.0000,0.598,0,4,3.012900
5.501,2.0000,2.0000,0.0000,0.324,0,4,3.013200
5.601,2.0000,2.0000,0.0000,0.269,0,4,3.013500
5.701,2.0000,2.0000,0.0000,0.280,0,4,3.013800
5.801,2.0000,2.0000,0.0000,0.300,0,4,3.014100
5.902,2.0000,2.0000,0.0000,0.275,0,4,3.014400
6.001,2.0000,2.0000,0.0000,0.293,0,4,3.014700
6.101,2.0000,2.0000,0.0000,0.357,0,4,3.015000
6.201,2.0000,2.0000,0.0000,0.394,0,4,3.015300
6.302,2.0000,2.0000,0.0000,0.256,0,4,3.015600
6.401,2.0000,2.0000,0.0000,0.335,0,4,3.015900
6.501,2.0000,2.0000,0.0000,0.425,0,4,3.016200
6.601,2.0000,2.0000,0.0000,0.403,0,4,3.016500
6.701,2.0000,2.0000,0.0000,0.617,0,4,3.016800
6.801,2.0000,2.0000,0.0000,0.553,0,4,3.017100
6.902,2.0000,2.0000,0.0000,1.224,0,4,3.017400
7.002,2.0000,2.0000,0.0000,0.557,0,4,3.017700
7.101,2.0000,2.0000,0.0000,0.241,0,4,3.018000
7.201,2.0000,2.0000,0.0000,0.333,0,4,3.018300
7.301,2.0000,2.0000,0.0000,0.374,0,4,3.018600
7.402,2.0000,2.0000,0.0000,0.433,0,4,3.018900
7.502,2.0000,2.0000,0.0000,0.240,0,4,3.019200
7.601,2.0000,2.0000,0.0000,0.345,0,4,3.019500
7.701,2.0000,2.0000,0.0000,0.391,0,4,3.019800
7.801,2.0000,2.0000,0.0000,0.268,0,4,3.020100
7.901,2.0000,2.0000,0.0000,0.260,0,4,3.020400
8.001,2.0000,2.0000,0.0000,0.262,0,4,3.020700
8.101,2.0000,2.0000,0.0000,0.379,0,4,3.021000
8.201,2.0000,2.0000,0.0000,0.298,0,4,3.021300
