t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.803,-0.0219,-0.0062,4.9961,1.385,3,1,0.056318
0.902,0.0218,0.0148,4.9894,0.831,3,1,0.023440
1.002,0.0101,0.0147,4.9966,0.981,3,1,0.014898
1.102,0.0172,0.0138,5.0044,0.709,3,1,0.011013
1.201,0.0212,0.0165,5.0025,0.535,3,1,0.008819
1.302,0.0247,0.0156,5.0046,1.084,3,1,0.007426
1.402,0.0321,0.0193,5.0018,0.700,2,2,0.006845
1.501,0.0272,0.0196,5.0029,0.365,2,2,0.006384
1.602,0.0279,0.0206,4.9960,0.691,2,2,0.006014
1.702,0.0286,0.0189,4.9947,1.046,2,2,0.005713
1.802,0.0316,0.0187,4.9925,0.378,2,2,0.005465
1.902,0.0303,0.0171,4.9937,1.117,1,3,0.005501
2.002,0.0294,0.0162,4.9925,0.636,1,3,0.005534
2.102,0.0287,0.0145,4.9882,0.705,1,3,0.005563
2.202,0.0246,0.0116,4.9878,0.626,1,3,0.005590
2.302,0.0227,0.0094,4.9911,0.365,1,3,0.005614
2.402,0.0242,0.0092,4.9941,0.388,1,3,0.005637
2.501,0.0221,0.0074,4.9931,0.394,1,3,0.005657
2.602,0.0223,0.0070,4.9956,0.316,1,3,0.005675
2.701,0.0221,0.0068,4.9972,0.428,1,3,0.005692
2.801,0.0196,0.0055,5.0003,0.319,1,3,0.005707
2.902,0.0200,0.0064,5.0031,0.826,1,3,0.005720
3.001,0.0212,0.0079,5.0024,0.360,1,3,0.005733
3.102,0.0212,0.0079,5.0024,0.882,0,4,0.006033
3.202,0.0212,0.0079,5.0024,0.487,0,4,0.006333
3.302,0.0212,0.0079,5.0024,0.490,0,4,0.006633
3.401,0.0212,0.0079,5.0024,0.343,0,4,0.006933
3.502,0.0212,0.0079,5.0024,0.978,0,4,0.007233
3.601,0.0212,0.0079,5.0024,0.289,0,4,0.007533
6.511,0.0212,0.0079,5.0024,0.335,0,4,0.007833
6.611,0.0212,0.0079,5.0024,0.344,0,4,0.008133
6.711,0.0212,0.0079,5.0024,0.559,0,4,0.008433
6.811,0.0212,0.0079,5.0024,0.415,0,4,0.008733
6.911,0.0212,0.0079,5.0024,0.254,0,4,0.009033
7.011,0.0212,0.0079,5.0024,0.531,0,4,0.009333
7.111,0.0212,0.0079,5.0024,0.301,0,4,0.009633
7.212,0.0212,0.0079,5.0024,0.595,0,4,0.009933
7.311,0.0212,0.0079,5.0024,0.414,0,4,0.010233
7.411,0.0212,0.0079,5.0024,0.444,0,4,0.010533
7.511,0.0212,0.0079,5.0024,0.291,0,4,0.010833
7.611,0.0212,0.0079,5.0024,0.805,0,4,0.011133
7.711,0.0212,0.0079,5.0024,0.685,0,4,0.011433
