t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.115,2.0135,-0.0067,0.0683,14.343,3,4
1.217,2.0492,-0.0130,0.0729,13.249,3,4
1.312,1.9777,-0.0019,0.0486,10.666,3,4
1.411,1.9453,-0.0080,0.0640,10.089,3,4
1.513,1.9512,0.0052,0.0530,11.962,3,4
1.614,1.9477,-0.0167,0.0562,13.316,3,4
1.713,1.9420,-0.0090,0.0483,11.906,3,4
1.808,1.9563,-0.0187,0.0274,7.165,3,4
1.909,2.0386,0.0249,0.0283,8.637,3,4
2.007,1.9732,0.0125,0.0429,6.520,3,4
2.108,1.9494,0.0040,0.0259,7.092,3,4
2.207,1.9407,-0.0263,0.0303,6.238,3,4
2.307,1.9840,-0.0200,0.0264,5.874,3,4
2.407,1.9680,-0.0179,0.0290,6.497,3,4
2.508,2.0462,-0.0054,0.0427,7.470,3,4
2.607,2.0421,-0.0246,0.0462,6.567,3,4
2.710,1.9750,-0.0396,0.0150,8.718,3,4
2.808,1.9771,-0.0156,0.0279,6.940,4,4
2.908,1.9673,-0.0177,0.0276,6.769,4,4
3.008,1.9595,-0.0366,0.0230,6.840,4,4
3.112,1.9858,-0.0112,0.0238,10.783,4,4
3.208,1.9675,-0.0028,0.0196,6.804,4,4
3.311,1.9845,-0.0286,0.0158,9.730,4,4
3.409,1.9978,-0.0384,-0.0153,8.300,4,4
3.509,1.9688,-0.0491,0.0120,7.703,4,4
3.610,2.0085,-0.0263,0.0206,9.277,4,4
3.711,2.0192,-0.0371,0.0057,8.828,4,4
3.807,2.0579,-0.0143,0.0123,6.570,4,4
3.913,2.0703,-0.0172,-0.0121,10.953,4,4
4.010,2.0682,-0.0037,-0.0025,8.539,4,4
4.109,2.0766,-0.0014,0.0125,8.234,4,4
4.207,2.0669,0.0082,0.0405,6.622,4,4
4.309,2.0831,0.0076,-0.0099,7.999,4,4
4.409,2.1066,0.0130,-0.0045,7.987,4,4
4.510,2.1224,0.0328,-0.0504,9.470,4,4
4.607,2.0878,0.0272,-0.0245,6.167,4,4
4.707,2.1036,0.0444,-0.0490,6.427,4,4
4.806,2.1434,0.0023,-0.0672,5.676,4,4
4.909,2.1732,0.0121,-0.0681,8.102,4,4
5.006,2.1604,0.0001,-0.0503,5.472,4,4
5.106,2.1513,0.0384,-0.0466,5.502,4,4
5.207,2.1257,0.0252,-0.0644,6.080,4,4
5.308,2.1532,0.0324,-0.0652,7.112,4,4
5.409,2.1432,0.0377,-0.0464,8.191,4,4
5.507,2.1372,0.0457,-0.0407,5.854,4,4
5.607,2.1341,0.0272,-0.0819,6.166,4,4
5.706,2.1355,0.0279,-0.0888,5.568,4,4
5.807,2.1647,0.0208,-0.1039,6.283,4,4
5.907,2.1505,0.0397,-0.1007,6.395,4,4
6.007,2.1460,0.0196,-0.0970,6.352,4,4
6.109,2.1286,-0.0040,-0.1001,8.068,4,4
6.208,2.1390,-0.0186,-0.0829,7.252,4,4
6.309,2.0946,0.0018,-0.0955,7.957,4,4
6.407,2.1041,0.0276,-0.1034,6.428,4,4
6.507,2.0886,0.0224,-0.0617,5.863,4,4
6.609,2.0804,0.0678,-0.0490,7.808,4,4
6.708,2.0691,0.0683,-0.0395,7.603,4,4
6.807,2.0609,0.0502,-0.0187,6.599,4,4
6.907,2.0931,0.0588,-0.0367,6.812,4,4
7.007,2.0550,0.0250,-0.0133,6.437,4,4
7.107,2.1039,0.0166,-0.0614,6.532,4,4
7.207,2.1214,0.0090,-0.0304,6.436,4,4
7.308,2.1167,-0.0100,-0.0627,7.351,4,4
7.407,2.0946,-0.0229,-0.0615,6.486,4,4
7.510,2.1241,-0.0423,-0.0827,9.227,4,4
7.608,2.1469,-0.0272,-0.0787,6.869,4,4
7.708,2.1247,0.0110,-0.0716,7.265,4,4
7.806,2.1584,0.0275,-0.0737,5.410,4,4
7.907,2.1605,0.0299,-0.0314,6.349,4,4
8.007,2.1729,0.0454,-0.0554,6.106,4,4
8.108,2.1716,0.0490,-0.1086,7.647,4,4
8.208,2.2178,0.0824,-0.1062,6.700,4,4
8.307,2.2240,0.0692,-0.1131,6.677,4,4
8.409,2.2559,0.0650,-0.1108,8.183,4,4
8.507,2.2538,0.0447,-0.0785,6.128,4,4
8.608,2.2571,0.0428,-0.0757,6.622,4,4
8.707,2.2435,0.0518,-0.0725,6.391,4,4
8.806,2.2728,0.0610,-0.0632,5.297,4,4
8.908,2.2620,0.1017,-0.0213,6.646,4,4
9.007,2.2737,0.1268,0.0022,6.546,4,4
9.107,2.2921,0.1284,-0.0020,6.632,4,4
9.207,2.2870,0.1173,-0.0034,6.630,4,4
9.310,2.2899,0.1126,0.0179,9.038,4,4
9.411,2.2604,0.1093,-0.0040,9.955,4,4
9.510,2.2718,0.1052,-0.0053,8.574,4,4
9.608,2.2628,0.1407,0.0184,6.684,4,4
9.707,2.2547,0.0977,0.0189,6.423,4,4
9.807,2.2648,0.1151,-0.0079,6.081,4,4
9.907,2.2593,0.0950,0.0165,6.189,4,4
10.007,2.2453,0.0902,0.0010,5.941,4,4
10.109,2.2619,0.1088,-0.0132,8.617,4,4
10.208,2.2579,0.0966,-0.0170,7.123,4,4
10.308,2.2682,0.1083,-0.0535,7.020,4,4
10.407,2.2427,0.1189,-0.0428,5.601,4,4
10.507,2.2537,0.1285,-0.0356,6.738,4,4
10.608,2.2461,0.1505,-0.0452,6.646,4,4
10.707,2.2886,0.1177,-0.0482,6.535,4,4
10.808,2.2937,0.1257,-0.0511,6.755,4,4
10.907,2.3079,0.1240,-0.0429,6.416,4,4
11.007,2.2762,0.1250,0.0039,6.219,4,4
11.108,2.2811,0.1015,-0.0108,7.106,4,4
11.206,2.3167,0.1103,0.0048,5.363,4,4
11.307,2.2984,0.1074,0.0160,6.485,4,4
11.407,2.2948,0.1221,0.0172,6.290,4,4
11.510,2.2936,0.0982,-0.0191,9.141,4,4
11.608,2.3141,0.1247,-0.0024,6.720,4,4
11.707,2.2896,0.1383,0.0075,6.281,4,4
11.807,2.2895,0.1100,-0.0128,6.425,4,4
11.908,2.2857,0.1269,0.0069,7.020,4,4
12.006,2.3308,0.1340,0.0086,5.726,4,4
12.107,2.3049,0.0843,-0.0306,5.713,4,4
12.209,2.3270,0.1412,-0.0922,8.511,4,4
12.310,2.3220,0.1235,-0.0637,9.028,4,4
12.410,2.3367,0.1381,-0.0762,9.002,4,4
12.509,2.3205,0.1523,-0.0661,8.062,4,4
12.607,2.3194,0.1615,-0.0686,6.278,4,4
12.708,2.3228,0.1684,-0.1165,6.915,4,4
12.807,2.3305,0.1844,-0.1096,6.666,4,4
12.907,2.3269,0.1532,-0.0857,6.167,4,4
13.008,2.3601,0.1481,-0.0893,6.967,4,4
13.107,2.3642,0.1672,-0.0966,6.722,4,4
13.208,2.3427,0.1637,-0.0790,6.807,4,4
13.309,2.3582,0.1882,-0.0637,8.193,4,4
13.407,2.2984,0.1855,-0.0573,6.467,4,4
13.507,2.3633,0.1924,-0.1004,6.482,4,4
13.609,2.3325,0.1816,-0.0801,8.582,4,4
13.709,2.3437,0.1797,-0.0939,8.731,4,4
13.809,2.2749,0.1386,-0.1087,8.210,4,4
13.909,2.3091,0.1058,-0.1306,7.916,4,4
14.009,2.3173,0.1288,-0.1391,8.217,4,4
14.110,2.3266,0.0872,-0.1333,9.657,4,4
14.207,2.3264,0.0814,-0.1506,6.529,4,4
14.307,2.3186,0.0802,-0.1531,5.981,4,4
14.408,2.3364,0.0503,-0.1575,7.097,4,4
14.509,2.3165,0.0653,-0.1628,7.812,4,4
14.606,2.3224,0.0705,-0.1732,5.587,4,4
14.707,2.3340,0.0905,-0.1793,6.642,4,4
14.807,2.3580,0.0885,-0.1870,6.379,4,4
14.908,2.3344,0.0635,-0.1887,7.310,4,4
15.007,2.3169,0.0542,-0.1712,6.242,4,4
15.108,2.3123,0.0833,-0.1716,7.503,4,4
15.206,2.3184,0.1088,-0.1700,5.273,4,4
15.308,2.3256,0.0807,-0.1868,7.068,4,4
15.407,2.3655,0.0949,-0.2006,6.571,4,4
15.509,2.3514,0.0852,-0.2181,8.275,4,4
15.609,2.3166,0.0831,-0.2046,7.797,4,4
15.708,2.3000,0.0830,-0.1859,7.227,4,4
15.806,2.2971,0.1131,-0.2111,5.549,4,4
15.909,2.3200,0.1117,-0.1775,7.946,4,4
16.007,2.3669,0.1256,-0.2081,6.074,4,4
16.109,2.3466,0.1207,-0.2005,8.549,4,4
16.207,2.3193,0.1070,-0.1963,6.162,4,4
16.309,2.2944,0.1189,-0.1790,8.604,4,4
16.406,2.3438,0.1214,-0.1854,5.541,4,4
16.508,2.3225,0.0794,-0.1818,7.811,4,4
16.608,2.3341,0.1081,-0.1792,6.653,4,4
16.707,2.3396,0.0553,-0.1991,6.191,4,4
16.807,2.3066,0.0889,-0.1916,5.869,4,4
16.909,2.3044,0.0918,-0.1928,6.708,4,4
17.006,2.3132,0.0855,-0.2148,5.462,4,4
17.106,2.2912,0.0855,-0.2002,5.751,4,4
17.208,2.2973,0.0720,-0.1935,6.914,4,4
17.308,2.2785,0.0665,-0.1933,7.069,4,4
17.408,2.2592,0.0333,-0.2103,7.029,4,4
17.508,2.2636,0.0790,-0.2194,7.251,4,4
17.608,2.2563,0.0548,-0.2673,7.229,4,4
17.707,2.2789,0.0618,-0.3008,6.460,4,4
17.806,2.2541,0.0689,-0.2575,5.394,4,4
17.907,2.2682,0.0586,-0.2699,5.859,4,4
18.008,2.2651,0.0599,-0.2657,6.410,4,4
