t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.102,1.9928,0.0305,4.9099,1.182,3,1,0.052891
1.202,1.9910,0.0311,4.8883,0.588,3,1,0.022831
1.302,1.9912,0.0225,4.8884,0.623,3,1,0.014656
1.402,1.9975,0.0246,4.8901,0.651,3,1,0.010886
1.502,1.9836,0.0237,4.8851,0.732,3,1,0.008741
1.601,1.9894,0.0235,4.8878,0.431,3,1,0.007374
1.702,1.9870,0.0255,4.8868,1.443,3,1,0.006439
1.802,1.9908,0.0259,4.8860,0.873,3,1,0.005767
1.901,1.9908,0.0269,4.8835,0.375,3,1,0.005268
2.002,1.9977,0.0276,4.8819,0.655,3,1,0.004888
2.102,1.9976,0.0262,4.8769,0.734,3,1,0.004592
2.202,2.0008,0.0263,4.8758,0.637,3,1,0.004359
2.301,2.0004,0.0253,4.8711,0.381,3,1,0.004173
2.401,1.9989,0.0233,4.8701,0.393,3,1,0.004023
2.501,1.9958,0.0232,4.8652,0.487,3,1,0.003901
2.602,1.9998,0.0229,4.8620,0.449,3,1,0.003802
2.702,1.9983,0.0211,4.8590,0.593,3,1,0.003721
2.801,1.9953,0.0205,4.8535,0.425,3,1,0.003653
2.903,1.9968,0.0207,4.8510,0.766,3,1,0.003598
3.001,1.9970,0.0224,4.8482,0.531,3,1,0.003552
3.102,1.9984,0.0231,4.8468,0.640,3,1,0.003513
3.201,2.0025,0.0215,4.8447,0.402,3,1,0.003481
3.301,2.0015,0.0210,4.8420,0.421,3,1,0.003455
3.401,2.0000,0.0199,4.8408,0.377,3,1,0.003433
3.502,2.0004,0.0182,4.8384,0.620,3,1,0.003414
3.601,2.0013,0.0184,4.8370,0.366,3,1,0.003398
3.701,2.0006,0.0171,4.8382,0.328,3,1,0.003385
3.802,2.0032,0.0179,4.8365,0.457,3,1,0.003375
3.901,2.0037,0.0164,4.8350,0.546,3,1,0.003365
4.002,2.0026,0.0139,4.8346,0.483,3,1,0.003358
4.102,1.9989,0.0130,4.8347,0.712,3,1,0.003351
4.201,1.9997,0.0127,4.8337,0.454,3,1,0.003346
4.302,1.9990,0.0123,4.8322,0.422,3,1,0.003341
4.401,1.9977,0.0111,4.8316,0.386,3,1,0.003337
4.501,1.9916,0.0071,4.8318,0.636,3,1,0.003334
4.602,1.9890,0.0054,4.8326,0.516,3,1,0.003332
