t_sec,x,y,z,solve_ms,n_zero_weights
9.311,2.0181,0.0328,-0.0837,4.089,3
14.816,2.0114,0.0002,-0.1472,1.482,0
20.324,1.9566,-0.0047,-0.1287,1.508,0
25.830,2.0190,0.0161,-0.1369,3.083,0
31.345,2.0038,0.0363,-0.1237,2.403,0
36.857,2.0468,0.0246,-0.1361,2.976,0
47.877,2.0123,0.0591,-0.1122,2.962,0
53.383,2.0540,-0.0232,-0.0900,2.682,0
58.902,2.0035,0.0342,-0.1508,4.726,0
64.409,2.0177,0.0124,-0.1327,2.683,0
75.422,2.0312,0.0392,-0.1323,1.992,0
80.928,2.0908,0.0304,-0.1460,1.724,0
86.434,2.0392,0.0492,-0.1355,2.826,0
91.943,2.0229,-0.0037,-0.1156,3.508,0
97.450,2.0572,0.0208,-0.1511,2.567,0
102.964,2.0161,0.0225,-0.1101,4.183,0
108.469,2.0671,0.0114,-0.1215,1.823,0
113.983,2.0165,0.0331,-0.1140,2.755,0
119.500,1.9885,0.0029,-0.1358,1.650,0
125.003,2.0184,0.0604,-0.1433,2.979,0
130.506,2.0115,-0.0097,-0.1325,2.855,0
136.013,2.0183,-0.0210,-0.2653,2.945,0
