t_sec,x,y,z,solve_ms,n_zero_weights
14.948,1.9934,-0.0009,-0.0096,3.097,3
20.455,1.9368,-0.0214,0.0090,1.617,3
25.964,1.9933,-0.0254,-0.0344,2.966,0
31.477,1.9110,-0.0024,-0.0227,3.981,0
42.487,1.9468,0.0049,-0.0141,2.904,0
47.992,1.9038,-0.0268,-0.0089,3.370,0
53.488,1.9147,0.0005,-0.0409,1.925,0
59.005,1.8558,-0.0464,0.0169,2.580,0
64.504,1.9120,-0.0812,-0.0001,1.538,0
70.012,1.8895,-0.0023,0.0057,1.620,0
75.524,1.9038,-0.0173,0.0170,1.411,0
81.029,1.8789,-0.0377,0.0573,2.413,0
86.537,1.8946,-0.0901,-0.0024,1.956,0
92.052,1.9365,-0.0171,0.0099,3.065,0
97.565,1.9518,-0.0285,-0.0079,2.394,0
103.063,1.9480,-0.0478,0.0025,2.611,0
108.574,1.9495,-0.0590,0.0174,3.188,0
114.078,1.9254,-0.0447,0.0378,3.740,0
119.576,1.9031,-0.0488,0.0321,1.580,0
125.081,1.9574,-0.0008,-0.0086,2.160,0
130.595,1.8842,-0.0281,0.0480,2.425,0
136.094,1.9282,-0.0473,-0.0520,1.915,0
