t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.811,-0.0216,-0.0182,-0.0227,10.034,3,4
0.923,0.0325,-0.0236,-0.0241,22.918,3,4
1.013,0.0102,-0.0101,-0.0380,10.018,3,4
1.110,-0.0203,-0.0118,-0.0086,9.550,3,4
1.214,0.0401,-0.0080,-0.0152,12.066,3,4
1.318,0.0389,-0.0103,0.0163,16.850,3,4
1.448,0.0350,-0.0020,-0.0058,35.497,3,4
1.513,-0.0124,-0.0269,0.0183,11.715,3,4
1.611,-0.0073,-0.0129,-0.0018,10.382,3,4
1.712,-0.0319,-0.0131,-0.0302,11.423,3,4
1.812,0.0005,-0.0061,-0.0307,11.477,3,4
1.912,-0.0323,-0.0341,-0.0141,11.145,3,4
2.011,-0.0514,-0.0440,-0.0418,10.115,3,4
2.111,-0.0123,-0.0196,-0.0101,10.666,3,4
2.209,-0.0664,-0.0350,-0.0206,8.339,3,4
2.313,0.0076,-0.0324,-0.0311,12.044,3,4
2.411,0.0361,-0.0168,0.0214,10.472,3,4
2.508,-0.0409,-0.0376,-0.0377,7.165,4,4
2.611,-0.0485,-0.0184,-0.0075,9.968,4,4
2.708,-0.0291,0.0002,-0.0334,7.427,4,4
2.812,-0.0018,0.0005,-0.0196,11.056,4,4
2.910,0.0374,-0.0083,-0.0020,9.196,4,4
3.009,-0.0243,-0.0442,0.0274,8.437,4,4
3.109,0.0058,-0.0181,0.0484,8.391,4,4
3.210,-0.0292,-0.0514,0.0599,9.192,4,4
3.310,-0.0028,-0.0279,0.0583,9.714,4,4
3.410,-0.0516,-0.0232,0.0634,9.373,4,4
3.508,-0.0203,-0.0124,0.0369,7.024,4,4
3.608,-0.0824,-0.0221,0.0714,7.329,4,4
3.707,-0.0493,-0.0082,0.0835,6.307,4,4
3.810,-0.0201,0.0049,0.0863,8.751,4,4
3.909,-0.0346,0.0084,0.1015,7.785,4,4
4.008,-0.0767,0.0066,0.0962,6.920,4,4
4.107,-0.0739,0.0037,0.0940,6.200,4,4
4.207,-0.0218,0.0272,0.1031,6.518,4,4
4.309,-0.0692,0.0022,0.1061,8.109,4,4
4.408,-0.0460,0.0246,0.1011,7.410,4,4
4.507,-0.0622,0.0093,0.0779,5.825,4,4
4.609,-0.0793,0.0194,0.0692,8.358,4,4
4.706,-0.0409,0.0155,0.0563,5.350,4,4
4.807,-0.0660,0.0161,0.1003,6.280,4,4
4.908,-0.0648,0.0067,0.0929,6.906,4,4
5.008,-0.0889,-0.0129,0.0913,7.556,4,4
5.107,-0.0882,-0.0167,0.1219,6.095,4,4
5.209,-0.1056,-0.0013,0.1331,8.643,4,4
5.309,-0.0881,0.0020,0.1225,8.204,4,4
5.408,-0.1087,-0.0019,0.1192,7.432,4,4
5.506,-0.1319,0.0067,0.1132,5.229,4,4
5.608,-0.1208,0.0386,0.1345,7.056,4,4
5.707,-0.0668,0.0567,0.1527,6.261,4,4
5.809,-0.1147,0.0750,0.1285,8.248,4,4
5.908,-0.1025,0.1048,0.1243,7.321,4,4
6.008,-0.1107,0.1260,0.1282,7.283,4,4
6.107,-0.0718,0.0772,0.1088,6.332,4,4
6.210,-0.0863,0.1036,0.1701,8.946,4,4
