t_sec,x,y,z,solve_ms,n_zero_weights
3.994,1.9798,0.0227,0.1043,2.388,3
9.498,1.9798,0.0227,0.1043,1.893,3
15.015,1.9549,0.0274,-0.0117,2.530,0
20.524,1.9906,-0.0005,-0.0077,2.046,0
26.031,1.9687,-0.0086,-0.0063,1.953,0
31.545,2.0358,0.0216,-0.0079,3.550,0
37.054,2.0020,-0.0240,-0.0399,2.604,0
42.566,1.9965,0.0413,-0.0162,1.639,0
48.076,1.9584,0.0126,-0.0398,2.745,0
53.588,2.0752,0.0293,0.0134,4.060,0
59.088,1.9919,0.0394,-0.0257,2.526,0
64.592,1.9652,0.0104,-0.0513,2.531,0
70.107,2.0323,0.0111,-0.0470,2.188,0
75.618,2.0511,0.0127,-0.0331,1.846,0
81.129,2.0778,0.0206,-0.0212,1.516,0
86.646,2.0322,0.0301,-0.0309,1.919,0
86.708,2.0154,0.0002,-0.0527,2.261,0
86.808,2.0408,-0.0135,-0.0409,2.582,0
86.909,2.0084,0.0115,-0.0587,2.702,0
87.007,1.9885,0.0320,-0.0668,1.836,0
87.108,2.0362,0.0506,-0.1042,2.230,0
87.208,2.0367,0.0588,-0.1366,2.299,0
87.308,2.0158,0.0621,-0.1531,2.305,0
87.408,2.0800,0.1012,-0.1536,2.972,0
87.508,2.0609,0.0996,-0.2055,2.033,0
87.607,2.0535,0.0757,-0.1948,1.917,0
87.710,2.1006,0.0919,-0.2412,2.797,0
87.808,2.0887,0.1191,-0.2385,2.124,0
87.908,2.1143,0.1466,-0.2501,2.689,0
88.010,2.1428,0.1449,-0.2376,3.622,0
88.108,2.1510,0.1734,-0.2612,2.533,0
88.208,2.1011,0.1392,-0.2650,2.407,0
88.309,2.0839,0.1522,-0.2336,2.907,0
88.409,2.1020,0.1977,-0.2369,2.292,0
88.508,2.1214,0.2172,-0.2173,2.020,0
88.610,2.1021,0.2056,-0.2059,4.032,0
88.708,2.1059,0.2080,-0.2235,2.176,0
88.809,2.1166,0.1607,-0.2158,3.264,0
88.908,2.0797,0.1403,-0.2130,2.433,0
89.011,2.1100,0.1540,-0.1548,4.780,0
89.109,2.1489,0.1440,-0.1594,3.104,0
89.208,2.1451,0.1509,-0.1792,2.329,0
89.309,2.1436,0.1262,-0.1898,2.904,0
89.408,2.1482,0.1906,-0.1919,2.017,0
89.509,2.1358,0.1928,-0.2108,2.713,0
89.608,2.1451,0.1852,-0.1925,2.158,0
89.708,2.1605,0.1841,-0.2025,2.559,0
89.810,2.1753,0.1965,-0.2261,4.932,0
89.909,2.1524,0.2066,-0.2159,2.587,0
90.009,2.1395,0.2369,-0.2423,3.011,0
90.109,2.1281,0.2872,-0.2504,2.491,0
90.208,2.1727,0.3412,-0.2331,2.364,0
90.309,2.1203,0.2975,-0.2160,2.933,0
90.408,2.1377,0.2926,-0.2021,2.457,0
90.508,2.1192,0.2998,-0.2054,1.925,0
90.608,2.1045,0.2883,-0.2097,2.566,0
90.708,2.1074,0.3115,-0.2278,1.892,0
90.808,2.0929,0.2728,-0.2263,2.355,0
90.907,2.0963,0.2448,-0.2131,1.708,0
91.010,2.0725,0.2567,-0.2122,4.041,0
91.110,2.0765,0.2519,-0.1768,3.643,0
91.209,2.0916,0.2806,-0.1945,3.056,0
91.308,2.0892,0.2902,-0.1861,2.382,0
91.409,2.0880,0.2800,-0.1910,3.226,0
91.508,2.0033,0.2486,-0.1878,1.528,0
91.608,1.9942,0.2317,-0.1577,3.007,0
91.709,2.0137,0.2788,-0.1865,2.845,0
91.807,1.9688,0.2898,-0.1561,1.517,0
91.910,2.0057,0.2996,-0.1699,3.945,0
92.009,2.0328,0.2797,-0.1786,2.939,0
92.108,2.0257,0.2865,-0.1339,2.089,0
92.208,2.0159,0.2712,-0.1258,2.679,0
92.308,1.9927,0.2906,-0.1558,2.145,0
92.408,2.0152,0.2577,-0.1577,2.083,0
92.508,2.0081,0.2480,-0.1779,2.255,0
92.608,1.9941,0.2452,-0.1604,2.039,0
92.708,1.9969,0.2402,-0.1688,2.320,0
92.809,2.0085,0.2639,-0.1262,3.219,0
92.908,2.0276,0.2855,-0.1446,2.355,0
93.008,2.0034,0.2875,-0.1823,2.782,0
93.108,2.0079,0.3114,-0.1781,2.460,0
93.208,1.9946,0.3300,-0.1547,2.385,0
93.309,1.9881,0.3249,-0.1507,2.904,0
93.408,1.9867,0.3186,-0.1643,2.598,0
93.508,1.9753,0.3317,-0.1813,2.098,0
93.609,2.0140,0.3409,-0.1904,3.356,0
93.708,1.9687,0.3656,-0.1785,1.999,0
93.808,1.9541,0.3439,-0.1715,2.107,0
93.908,1.9536,0.3080,-0.2105,2.468,0
94.008,1.9678,0.3452,-0.2169,2.741,0
94.109,2.0004,0.3570,-0.2578,2.374,0
94.210,1.9468,0.3357,-0.2210,3.790,0
94.310,2.0011,0.3297,-0.2288,3.826,0
94.407,2.0036,0.3361,-0.2380,1.899,0
94.509,1.9794,0.3262,-0.2427,2.871,0
94.609,2.0269,0.3163,-0.2154,3.289,0
94.708,2.0276,0.3204,-0.2002,2.443,0
94.809,2.0549,0.3105,-0.2240,3.205,0
94.908,2.0453,0.3332,-0.2263,2.377,0
95.008,2.0784,0.2990,-0.2308,2.292,0
95.109,2.0518,0.2990,-0.2841,2.891,0
95.209,2.0365,0.2903,-0.2553,2.823,0
95.309,2.0403,0.3046,-0.2565,2.649,0
95.409,2.0279,0.2638,-0.2449,3.267,0
95.508,2.0124,0.3108,-0.2591,2.400,0
95.609,2.0521,0.3121,-0.2111,3.506,0
95.708,2.0029,0.3199,-0.2034,2.703,0
95.808,2.0313,0.3503,-0.2059,2.583,0
95.909,2.0432,0.3624,-0.1765,3.273,0
96.008,2.0276,0.3951,-0.1727,2.322,0
96.108,2.0266,0.3978,-0.1820,2.696,0
96.208,2.0700,0.4074,-0.1865,2.800,0
96.309,2.0640,0.4268,-0.1829,3.185,0
96.408,2.0381,0.4409,-0.1604,2.499,0
96.510,2.0729,0.3978,-0.2026,3.951,0
96.608,2.0835,0.3692,-0.1634,2.262,0
96.710,2.0765,0.3826,-0.1783,3.451,0
96.808,2.0313,0.3983,-0.1374,2.714,0
96.908,2.0740,0.4298,-0.1591,2.152,0
97.008,2.0421,0.4584,-0.1502,2.730,0
97.108,2.0589,0.4379,-0.1836,1.884,0
97.209,2.0224,0.4350,-0.1735,3.162,0
97.308,2.0625,0.4195,-0.1607,1.956,0
97.410,2.0646,0.4448,-0.1129,3.446,0
97.510,2.0294,0.4358,-0.1153,4.090,0
97.608,2.0445,0.4233,-0.1143,1.903,0
97.709,1.9811,0.4163,-0.1149,2.913,0
97.810,1.9995,0.4165,-0.1092,3.095,0
97.910,2.0149,0.4596,-0.1059,3.550,0
98.008,2.0108,0.4320,-0.0972,2.215,0
98.108,2.0345,0.4493,-0.1103,2.438,0
98.210,2.0542,0.4359,-0.0927,4.039,0
98.308,2.0509,0.4209,-0.0939,2.100,0
98.410,2.0828,0.4208,-0.0906,3.943,0
