t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
0.815,0.0392,0.0004,-0.0241,14.623,3,4
0.915,-0.0017,-0.0004,-0.0216,14.062,3,4
1.026,0.0924,-0.0053,0.0108,23.514,3,4
1.109,0.0097,-0.0190,-0.0275,8.427,3,4
1.215,-0.0105,-0.0167,-0.0023,13.968,3,4
1.313,-0.0288,-0.0319,-0.0010,12.240,3,4
1.410,-0.0330,-0.0369,-0.0051,9.227,3,4
1.510,-0.0095,-0.0293,-0.0158,9.045,3,4
1.608,-0.0242,-0.0255,-0.0039,7.341,3,4
1.710,-0.0156,-0.0171,0.0283,9.462,3,4
1.810,-0.0201,-0.0259,0.0015,9.212,3,4
1.907,-0.0021,-0.0327,-0.0327,6.757,3,4
2.009,0.0052,-0.0376,-0.0056,7.092,3,4
2.108,0.0173,-0.0281,-0.0640,6.799,3,4
2.212,-0.0344,-0.0414,-0.0414,11.221,3,4
2.309,0.0229,-0.0142,-0.0354,7.776,3,4
2.408,-0.0210,-0.0100,-0.0376,6.600,4,4
2.510,-0.0081,-0.0027,-0.0724,9.040,4,4
2.609,-0.0059,-0.0082,-0.0687,8.109,4,4
2.709,0.0003,-0.0378,-0.0615,8.327,4,4
2.811,-0.0094,-0.0306,-0.0701,9.930,4,4
2.907,0.0111,-0.0227,-0.0697,6.410,4,4
3.007,-0.0155,-0.0058,-0.0261,6.207,4,4
3.107,0.0118,0.0016,-0.0088,6.286,4,4
3.209,-0.0202,-0.0119,-0.0137,7.588,4,4
3.309,-0.0205,0.0163,-0.0067,8.390,4,4
3.409,-0.0095,0.0442,-0.0513,7.305,4,4
3.510,0.0052,0.0011,-0.0169,8.852,4,4
3.609,-0.0104,0.0270,-0.0186,8.088,4,4
3.708,-0.0138,0.0308,-0.0332,6.629,4,4
3.809,-0.0073,0.0383,-0.0320,7.819,4,4
3.908,0.0125,0.0511,0.0076,7.447,4,4
4.007,0.0065,0.0678,-0.0526,6.190,4,4
4.106,-0.0030,0.0727,-0.0270,5.353,4,4
4.208,-0.0177,0.0428,-0.0285,7.012,4,4
4.309,0.0148,0.0570,-0.0522,8.469,4,4
4.406,0.0376,0.0772,-0.0289,5.604,4,4
4.507,0.0339,0.0698,-0.0204,6.383,4,4
4.608,0.0105,0.0525,-0.0021,6.581,4,4
4.707,0.0379,0.0476,0.0166,5.905,4,4
4.808,-0.0526,0.0070,-0.0203,7.027,4,4
4.908,-0.0099,0.0274,-0.0021,7.234,4,4
5.006,-0.0127,0.0051,0.0056,5.640,4,4
5.108,-0.0278,0.0209,0.0181,7.180,4,4
5.207,-0.0328,0.0185,0.0029,6.661,4,4
5.307,-0.0076,0.0301,0.0088,5.794,4,4
5.408,-0.0194,0.0232,0.0191,7.611,4,4
5.509,-0.0421,0.0189,-0.0160,7.418,4,4
5.608,0.0078,0.0241,-0.0325,7.089,4,4
5.706,-0.0694,0.0029,-0.0010,5.227,4,4
5.807,-0.0625,0.0155,-0.0268,6.410,4,4
5.907,-0.0574,-0.0066,-0.0082,6.521,4,4
6.008,-0.0574,0.0110,-0.0215,6.986,4,4
6.107,-0.0866,0.0062,-0.0476,6.427,4,4
6.209,-0.0371,-0.0199,-0.0069,8.606,4,4
6.309,-0.0807,0.0217,-0.0431,8.199,4,4
6.408,-0.0611,0.0146,0.0119,6.928,4,4
6.508,-0.0697,0.0204,-0.0133,7.512,4,4
6.607,-0.0600,0.0275,-0.0072,6.204,4,4
6.709,-0.0222,-0.0099,0.0116,8.307,4,4
6.808,-0.0893,0.0072,-0.0036,6.705,4,4
6.907,-0.0852,-0.0036,0.0136,6.313,4,4
7.007,-0.0494,0.0130,-0.0222,6.541,4,4
7.107,-0.0591,0.0120,0.0402,6.484,4,4
7.210,-0.0281,-0.0087,0.0263,8.790,4,4
7.308,0.0009,0.0352,0.0457,7.044,4,4
7.408,-0.0310,0.0134,0.0592,6.841,4,4
7.509,-0.0721,0.0249,0.0621,8.011,4,4
7.607,-0.0420,0.0130,0.0353,6.343,4,4
7.708,-0.0533,0.0533,0.0637,6.991,4,4
7.807,-0.0066,0.0660,0.1013,5.688,4,4
7.909,-0.0104,0.0458,0.1045,7.847,4,4
8.008,-0.0015,0.0336,0.1058,6.818,4,4
8.107,-0.0431,0.0322,0.1399,5.929,4,4
8.208,-0.0396,0.0326,0.1403,6.666,4,4
