t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
0.702,0.0527,0.0108,5.0446,0.851,3,1,0.039867
0.801,0.0620,0.0060,5.0398,0.501,3,1,0.020042
0.901,0.0632,0.0056,5.0384,0.393,3,1,0.013484
1.002,0.0743,0.0091,5.0328,0.506,3,1,0.010252
1.102,0.0540,0.0105,5.0346,0.959,3,1,0.008349
1.201,0.0543,0.0110,5.0352,0.357,3,1,0.007111
1.301,0.0551,0.0110,5.0275,0.522,3,1,0.006253
1.401,0.0532,0.0111,5.0272,0.473,3,1,0.005630
1.502,0.0562,0.0126,5.0241,0.638,2,2,0.005397
1.602,0.0565,0.0142,5.0171,0.597,2,2,0.005203
1.702,0.0559,0.0135,5.0120,0.358,2,2,0.005041
1.802,0.0571,0.0146,5.0061,0.372,2,2,0.004904
1.902,0.0548,0.0141,5.0012,0.676,2,2,0.004789
2.002,0.0514,0.0149,4.9936,0.463,2,2,0.004691
2.101,0.0543,0.0170,4.9906,0.429,2,2,0.004608
2.201,0.0487,0.0166,4.9893,0.375,2,2,0.004537
2.302,0.0465,0.0166,4.9882,0.578,2,2,0.004476
2.402,0.0449,0.0170,4.9853,0.626,2,2,0.004424
2.501,0.0414,0.0173,4.9813,0.477,2,2,0.004379
2.602,0.0389,0.0177,4.9791,0.620,2,2,0.004340
2.702,0.0329,0.0175,4.9769,0.372,2,2,0.004307
2.802,0.0288,0.0173,4.9713,0.715,2,2,0.004279
2.901,0.0301,0.0175,4.9703,0.333,2,2,0.004254
3.001,0.0277,0.0168,4.9680,0.347,2,2,0.004233
3.101,0.0323,0.0178,4.9662,0.343,2,2,0.004214
3.201,0.0293,0.0172,4.9622,0.336,2,2,0.004199
3.301,0.0284,0.0175,4.9600,0.352,2,2,0.004185
3.401,0.0312,0.0179,4.9578,0.357,2,2,0.004173
3.501,0.0274,0.0164,4.9545,0.350,2,2,0.004163
3.602,0.0263,0.0144,4.9525,0.512,2,2,0.004154
3.701,0.0217,0.0131,4.9520,0.355,2,2,0.004146
3.802,0.0242,0.0124,4.9518,0.498,2,2,0.004139
3.902,0.0215,0.0112,4.9500,0.349,2,2,0.004133
4.002,0.0213,0.0096,4.9522,0.498,2,2,0.004128
4.102,0.0249,0.0090,4.9513,0.336,2,2,0.004124
4.201,0.0298,0.0085,4.9511,0.326,2,2,0.004120
4.302,0.0302,0.0063,4.9488,0.539,2,2,0.004117
4.401,0.0312,0.0032,4.9477,0.334,2,2,0.004114
4.502,0.0337,0.0011,4.9447,0.421,2,2,0.004112
4.601,0.0358,-0.0006,4.9467,0.313,2,2,0.004109
4.701,0.0425,-0.0010,4.9500,0.371,2,2,0.004108
4.801,0.0434,-0.0026,4.9483,0.388,2,2,0.004106
4.901,0.0473,-0.0038,4.9517,0.328,2,2,0.004105
5.001,0.0460,-0.0053,4.9490,0.352,2,2,0.004103
5.101,0.0481,-0.0061,4.9480,0.374,2,2,0.004102
5.202,0.0539,-0.0069,4.9492,0.392,2,2,0.004101
5.301,0.0523,-0.0087,4.9542,0.349,2,2,0.004101
5.402,0.0536,-0.0096,4.9551,0.396,2,2,0.004100
5.501,0.0529,-0.0098,4.9585,0.407,2,2,0.004099
5.601,0.0513,-0.0098,4.9579,0.327,2,2,0.004099
5.702,0.0503,-0.0102,4.9579,0.736,2,2,0.004098
5.801,0.0475,-0.0105,4.9588,0.293,2,2,0.004098
5.901,0.0453,-0.0120,4.9588,0.483,2,2,0.004098
6.001,0.0472,-0.0110,4.9607,0.303,2,2,0.004097
6.101,0.0498,-0.0110,4.9645,0.353,2,2,0.004097
6.201,0.0444,-0.0126,4.9652,0.331,2,2,0.004097
6.302,0.0399,-0.0133,4.9649,0.378,2,2,0.004097
6.401,0.0379,-0.0144,4.9627,0.301,2,2,0.004096
6.501,0.0321,-0.0167,4.9628,0.350,2,2,0.004096
6.602,0.0300,-0.0180,4.9633,0.541,2,2,0.004096
6.702,0.0287,-0.0195,4.9673,0.461,2,2,0.004096
6.801,0.0225,-0.0210,4.9690,0.390,2,2,0.004096
6.901,0.0222,-0.0207,4.9684,0.346,2,2,0.004096
7.001,0.0208,-0.0212,4.9647,0.473,2,2,0.004096
7.101,0.0196,-0.0210,4.9679,0.340,2,2,0.004096
7.201,0.0174,-0.0208,4.9708,0.496,2,2,0.004096
7.301,0.0159,-0.0207,4.9719,0.314,2,2,0.004096
7.401,0.0179,-0.0201,4.9683,0.329,2,2,0.004096
7.501,0.0208,-0.0193,4.9689,0.357,2,2,0.004096
7.602,0.0202,-0.0190,4.9708,0.364,2,2,0.004095
7.701,0.0234,-0.0178,4.9703,0.366,2,2,0.004095
7.801,0.0271,-0.0165,4.9713,0.306,2,2,0.004095
7.901,0.0273,-0.0153,4.9731,0.328,2,2,0.004095
8.001,0.0259,-0.0146,4.9766,0.313,2,2,0.004095
8.101,0.0277,-0.0136,4.9752,0.400,2,2,0.004095
8.201,0.0321,-0.0117,4.9763,0.340,2,2,0.004095
8.302,0.0334,-0.0111,4.9782,0.513,2,2,0.004095
8.401,0.0331,-0.0110,4.9761,0.307,2,2,0.004095
8.502,0.0334,-0.0106,4.9785,0.417,2,2,0.004095
8.601,0.0340,-0.0108,4.9792,0.288,2,2,0.004095
8.701,0.0287,-0.0124,4.9811,0.436,2,2,0.004095
8.801,0.0262,-0.0140,4.9814,0.364,2,2,0.004095
8.901,0.0286,-0.0149,4.9813,0.371,2,2,0.004095
9.002,0.0273,-0.0164,4.9829,0.729,2,2,0.004095
9.101,0.0249,-0.0186,4.9834,0.396,2,2,0.004095
9.201,0.0261,-0.0178,4.9824,0.351,2,2,0.004095
9.301,0.0248,-0.0180,4.9824,0.335,2,2,0.004095
9.401,0.0256,-0.0170,4.9858,0.425,2,2,0.004095
9.501,0.0273,-0.0169,4.9869,0.361,2,2,0.004095
9.602,0.0230,-0.0178,4.9858,0.356,2,2,0.004095
9.702,0.0300,-0.0156,4.9866,0.528,2,2,0.004095
9.802,0.0271,-0.0160,4.9864,0.398,2,2,0.004095
9.901,0.0297,-0.0154,4.9869,0.361,2,2,0.004095
10.001,0.0308,-0.0147,4.9890,0.326,2,2,0.004095
10.102,0.0309,-0.0140,4.9894,0.395,2,2,0.004095
10.202,0.0339,-0.0132,4.9871,0.466,2,2,0.004095
10.301,0.0358,-0.0125,4.9893,0.323,2,2,0.004095
10.401,0.0372,-0.0130,4.9884,0.442,2,2,0.004095
10.501,0.0367,-0.0133,4.9872,0.336,2,2,0.004095
10.601,0.0369,-0.0138,4.9916,0.336,2,2,0.004095
10.701,0.0402,-0.0131,4.9894,0.334,2,2,0.004095
10.802,0.0462,-0.0128,4.9879,0.587,2,2,0.004095
10.902,0.0449,-0.0138,4.9869,0.626,2,2,0.004095
11.001,0.0481,-0.0147,4.9871,0.383,2,2,0.004095
11.102,0.0470,-0.0157,4.9909,0.604,2,2,0.004095
11.201,0.0431,-0.0167,4.9879,0.395,2,2,0.004095
11.301,0.0420,-0.0169,4.9910,0.363,2,2,0.004095
11.401,0.0410,-0.0165,4.9882,0.356,2,2,0.004095
11.502,0.0403,-0.0167,4.9886,0.675,2,2,0.004095
11.601,0.0377,-0.0183,4.9900,0.320,2,2,0.004095
11.701,0.0395,-0.0178,4.9902,0.331,2,2,0.004095
11.801,0.0347,-0.0177,4.9944,0.341,2,2,0.004095
11.901,0.0340,-0.0170,4.9982,0.517,2,2,0.004095
12.001,0.0338,-0.0163,4.9981,0.354,2,2,0.004095
12.101,0.0340,-0.0162,4.9970,0.362,2,2,0.004095
12.202,0.0318,-0.0167,4.9960,0.672,2,2,0.004095
12.302,0.0306,-0.0174,4.9964,0.342,2,2,0.004095
12.401,0.0289,-0.0167,4.9971,0.359,2,2,0.004095
12.502,0.0275,-0.0173,4.9962,0.367,2,2,0.004095
12.602,0.0266,-0.0169,4.9968,0.527,2,2,0.004095
12.701,0.0233,-0.0190,4.9968,0.364,2,2,0.004095
12.801,0.0235,-0.0193,4.9978,0.306,2,2,0.004095
12.902,0.0240,-0.0189,4.9967,0.365,2,2,0.004095
13.002,0.0223,-0.0194,4.9973,0.352,2,2,0.004095
13.101,0.0218,-0.0193,4.9938,0.334,2,2,0.004095
13.201,0.0180,-0.0202,4.9943,0.322,2,2,0.004095
13.301,0.0195,-0.0195,4.9942,0.462,2,2,0.004095
13.401,0.0239,-0.0173,4.9952,0.340,2,2,0.004095
13.501,0.0231,-0.0170,4.9940,0.326,2,2,0.004095
13.601,0.0220,-0.0170,4.9937,0.307,2,2,0.004095
13.701,0.0205,-0.0162,4.9954,0.361,2,2,0.004095
13.801,0.0191,-0.0153,4.9980,0.308,2,2,0.004095
13.901,0.0170,-0.0155,5.0000,0.325,2,2,0.004095
14.002,0.0209,-0.0133,5.0011,0.507,2,2,0.004095
14.102,0.0211,-0.0125,4.9985,0.389,2,2,0.004095
14.201,0.0166,-0.0119,5.0013,0.338,2,2,0.004095
14.302,0.0175,-0.0111,5.0000,0.477,2,2,0.004095
14.401,0.0195,-0.0101,4.9996,0.311,2,2,0.004095
14.501,0.0205,-0.0091,4.9981,0.376,2,2,0.004095
14.601,0.0230,-0.0079,4.9964,0.335,2,2,0.004095
14.701,0.0242,-0.0061,4.9984,0.324,2,2,0.004095
14.802,0.0270,-0.0042,5.0029,0.498,2,2,0.004095
14.901,0.0267,-0.0037,5.0035,0.324,2,2,0.004095
15.002,0.0283,-0.0043,5.0032,0.501,2,2,0.004095
