t_sec,x,y,z,solve_ms,n_zero_weights
8.247,0.0073,-0.0185,4.7765,2.404,0
13.752,-0.0202,0.0204,4.9784,3.168,0
19.267,0.0222,-0.0212,4.9527,2.353,0
24.785,0.0014,-0.0354,5.0142,2.854,0
30.293,-0.0051,-0.0217,4.9966,3.304,0
35.805,-0.0264,-0.0333,4.9877,3.367,0
41.306,-0.0136,-0.0268,5.0375,3.105,0
46.811,-0.0355,-0.0581,5.0328,2.887,0
52.319,-0.0454,-0.0835,5.0288,3.015,0
57.832,-0.0502,-0.0681,5.0308,3.944,0
63.336,-0.0510,-0.0751,5.0151,3.012,0
68.848,-0.0585,-0.1404,5.0325,3.316,0
74.353,-0.0285,-0.0478,5.0267,2.936,0
79.855,-0.0265,-0.0637,5.0529,2.391,0
85.371,-0.0526,-0.0982,5.0536,2.807,0
90.873,-0.0373,-0.0506,5.0282,3.807,0
96.381,-0.0668,-0.0774,5.0771,2.242,0
101.888,-0.0730,-0.0805,5.0598,2.315,0
107.401,-0.0728,-0.0762,5.0450,3.164,0
112.911,-0.0683,-0.1175,5.0555,2.413,0
118.415,-0.1014,-0.0808,5.0408,3.433,0
