t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.203,2.0059,-0.0055,4.9010,1.062,3,1,0.053146
1.301,1.9845,-0.0099,4.9018,0.573,3,1,0.022878
1.402,1.9946,-0.0109,4.9052,0.607,3,1,0.014675
1.502,1.9710,-0.0158,4.9035,0.409,3,1,0.010896
1.603,1.9762,-0.0155,4.9030,1.557,3,1,0.008747
1.702,1.9819,-0.0154,4.8983,1.146,3,1,0.007378
1.802,1.9820,-0.0125,4.8943,0.418,3,1,0.006442
1.901,1.9857,-0.0101,4.8927,0.388,3,1,0.005769
2.003,1.9793,-0.0109,4.8919,0.951,3,1,0.005270
2.101,1.9827,-0.0099,4.8940,0.427,3,1,0.004889
2.201,1.9865,-0.0077,4.8960,0.396,3,1,0.004593
2.301,1.9849,-0.0073,4.8966,0.321,3,1,0.004360
2.401,1.9838,-0.0080,4.8974,0.399,3,1,0.004174
2.502,1.9831,-0.0068,4.9013,0.465,3,1,0.004024
2.601,1.9863,-0.0057,4.9034,0.365,3,1,0.003902
2.702,1.9912,-0.0031,4.9031,0.643,3,1,0.003802
2.802,1.9914,-0.0019,4.9054,0.326,3,1,0.003721
2.902,1.9936,0.0014,4.9085,0.351,3,1,0.003654
3.001,1.9950,0.0007,4.9125,0.349,3,1,0.003598
3.102,1.9983,0.0019,4.9148,0.754,3,1,0.003552
3.201,1.9976,0.0040,4.9164,0.421,3,1,0.003513
3.302,1.9968,0.0035,4.9196,0.409,3,1,0.003482
3.401,1.9981,0.0035,4.9224,0.418,3,1,0.003455
3.501,2.0006,0.0041,4.9238,0.356,3,1,0.003433
3.602,2.0019,0.0037,4.9261,0.334,3,1,0.003414
3.702,2.0035,0.0034,4.9289,0.396,3,1,0.003399
3.801,2.0018,0.0028,4.9308,0.464,3,1,0.003386
3.902,2.0047,0.0010,4.9331,0.580,3,1,0.003375
4.002,2.0009,-0.0012,4.9341,0.510,3,1,0.003365
4.101,2.0002,-0.0023,4.9363,0.336,3,1,0.003358
4.202,2.0012,-0.0037,4.9377,0.589,3,1,0.003351
4.301,1.9949,-0.0071,4.9397,0.341,3,1,0.003346
4.402,1.9899,-0.0098,4.9420,0.358,3,1,0.003341
4.501,1.9860,-0.0138,4.9428,0.402,3,1,0.003337
4.601,1.9777,-0.0167,4.9447,0.316,3,1,0.003334
4.701,1.9769,-0.0189,4.9455,0.522,3,1,0.003332
4.801,1.9752,-0.0190,4.9462,0.320,3,1,0.003329
4.901,1.9724,-0.0191,4.9470,0.327,3,1,0.003327
5.001,1.9721,-0.0179,4.9457,0.456,3,1,0.003326
5.101,1.9705,-0.0177,4.9454,0.350,3,1,0.003324
5.201,1.9666,-0.0190,4.9446,0.335,3,1,0.003323
5.302,1.9696,-0.0180,4.9442,0.550,3,1,0.003322
5.401,1.9677,-0.0181,4.9427,0.408,3,1,0.003322
