t_sec,x,y,z,solve_ms,n_zero_weights
9.506,0.0246,0.0049,0.0631,3.318,3
15.023,-0.0582,0.0077,-0.0737,1.680,0
20.536,-0.0237,0.0302,-0.0736,1.995,0
26.050,-0.0224,0.0077,-0.1002,3.530,0
31.564,-0.0165,0.0355,-0.0925,2.482,0
37.085,-0.0305,0.0154,-0.0964,2.111,0
42.585,0.0090,0.0048,-0.0841,3.556,0
48.097,-0.0445,0.0233,-0.0341,3.883,0
59.122,0.0323,0.0258,-0.0755,2.032,0
64.635,-0.0070,0.0312,-0.0522,3.084,0
70.142,-0.0070,0.0451,-0.0719,2.113,0
75.654,-0.0143,0.0273,-0.0349,2.185,0
81.163,-0.0636,0.0049,-0.0584,2.224,0
86.680,0.0757,0.0799,-0.0362,2.593,0
92.187,0.0413,0.0745,-0.0129,4.131,0
92.191,0.0413,0.1494,-0.0129,2.527,0
103.206,0.0497,0.0781,-0.0283,3.282,0
108.718,0.0253,0.0839,-0.0404,1.850,0
114.236,0.0532,0.0864,-0.0308,3.684,0
119.747,0.0242,0.1051,-0.0406,2.855,0
125.258,0.1561,0.1695,-0.0278,2.893,0
130.766,0.1056,0.1238,-0.0402,4.160,0
136.270,0.1195,0.1523,0.0612,1.929,0
