t_sec,x,y,z,solve_ms
2.2094,5.023525,5.288426,4.769299,0.000
2.3094,5.064168,5.304645,4.748735,0.000
2.4092,5.035261,5.312132,4.780642,0.000
2.5090,5.025978,5.310437,4.786467,0.000
2.6099,4.975902,5.279194,4.798827,0.000
2.7097,4.998644,5.328068,4.781337,0.000
2.8090,4.983566,5.303590,4.774851,0.000
2.9100,4.976623,5.248377,4.766009,0.000
3.0086,4.963382,5.214798,4.768716,0.000
3.1087,4.974010,5.214602,4.794483,0.000
3.2085,4.983636,5.168443,4.766830,0.000
3.3089,4.993289,5.181611,4.779122,0.000
3.4094,5.021626,5.202916,4.743105,0.000
3.5098,5.018193,5.207943,4.730028,0.000
3.6087,4.989009,5.188357,4.749616,0.000
3.7094,4.998949,5.232298,4.789089,0.000
3.8086,4.971118,5.230512,4.784961,0.000
3.9094,4.946140,5.223028,4.797487,0.000
4.0087,4.976417,5.226444,4.764945,0.000
4.1091,4.997354,5.182024,4.788369,0.000
4.2091,4.984656,5.173134,4.788179,0.000
4.3093,5.014743,5.181425,4.775639,0.000
4.4087,5.007202,5.221830,4.805618,0.000
4.5093,4.989779,5.156223,4.788994,0.000
4.6090,4.995986,5.184411,4.774304,0.000
4.7092,4.982886,5.128262,4.798848,0.000
4.8088,5.025913,5.207011,4.781741,0.000
4.9095,5.016122,5.149483,4.768859,0.000
5.0086,5.034250,5.200271,4.788657,0.000
5.1097,4.990111,5.181957,4.789860,0.000
5.2095,4.951470,5.151607,4.805573,0.000
5.3085,4.928274,5.146108,4.788103,0.000
5.4088,4.938429,5.162223,4.761630,0.000
5.5095,4.930949,5.167947,4.800771,0.000
5.6087,4.965153,5.169202,4.775627,0.000
5.7096,4.948368,5.145768,4.735753,0.000
5.8089,4.964336,5.169714,4.725251,0.000
5.9086,4.995568,5.180246,4.707078,0.000
6.0087,5.008645,5.176432,4.692601,0.000
6.1087,4.997308,5.173968,4.716210,0.000
6.2087,5.009438,5.166160,4.765319,0.000
6.3087,5.002200,5.212013,4.766272,0.000
6.4090,5.015575,5.190006,4.762481,0.000
6.5090,5.018951,5.213053,4.766975,0.000
6.6087,5.012459,5.195168,4.776385,0.000
6.7088,4.971738,5.222595,4.799702,0.000
6.8090,4.974817,5.222632,4.774917,0.000
6.9098,4.986838,5.234484,4.734187,0.000
7.0089,4.999515,5.235132,4.710998,0.000
7.1099,5.014233,5.237657,4.722088,0.000
7.2090,4.984959,5.197805,4.705279,0.000
7.3094,4.993627,5.235361,4.691932,0.000
7.4092,4.957507,5.228616,4.694929,0.000
7.5090,4.987107,5.236855,4.674424,0.000
7.6092,4.984783,5.209122,4.680085,0.000
7.7093,4.991987,5.206715,4.690820,0.000
7.8090,5.028264,5.221317,4.720602,0.000
7.9087,5.026833,5.263871,4.731991,0.000
8.0090,5.013668,5.243057,4.710300,0.000
8.1094,4.992540,5.205524,4.693511,0.000
8.2091,4.971902,5.185790,4.761745,0.000
8.3099,4.951225,5.207867,4.804443,0.000
8.4088,4.953791,5.207148,4.822079,0.000
